t0,V,family,rung,charge,spin_odd,rung_pair,leg_pair_right
1.2,0.2,stripe_weak_other,38,0.8662328094644072,0.1175042664352693,4.8005933310155644e-11,-1.618768388670621e-11
1.2,0.2,stripe_weak_other,39,0.8483404795108268,-0.02948074974895261,3.876894971953707e-11,-4.3334044250838975e-11
1.2,0.2,stripe_weak_other,40,0.852557721666322,-0.06269288741772874,4.8494226566793166e-11,-1.733101623373014e-11
1.2,0.2,stripe_weak_other,41,0.8769157899395876,0.14612472468231114,4.1384216984228184e-12,5.4544133587836406e-12
1.2,0.2,stripe_weak_other,42,0.9111160152022568,-0.21175474876917605,-1.1665228563446209e-12,-1.3514931267695125e-12
1.2,0.2,stripe_weak_other,43,0.9439497049429723,0.25749946674144136,-7.95805342607233e-12,4.96342645500654e-12
1.2,0.2,stripe_weak_other,44,0.9688532048739048,-0.2864047355726916,1.28388418346733e-11,6.356594867737704e-12
1.2,0.2,stripe_weak_other,45,0.9844338770019664,0.30286573929337884,-3.972386907643508e-11,-1.7468531968140904e-11
1.2,0.2,stripe_weak_other,46,0.992246171678735,-0.31078417634249506,-4.5340852441765134e-11,5.512804827711227e-11
1.2,0.2,stripe_weak_other,47,0.9943012272676153,0.31283973205470533,-2.757011462588087e-10,2.4193352026194466e-10
1.2,0.2,stripe_weak_other,48,0.9913420897944376,-0.3098857589578861,4.2450639067872244e-11,-2.4404803758887786e-10
1.2,0.2,stripe_weak_other,49,0.9823180903033395,0.3006973082664959,1.840878567252401e-10,-1.5180259048234915e-11
1.2,0.2,stripe_weak_other,50,0.9651363358836373,-0.28231669381557295,2.69426200586133e-10,-3.545930363043665e-11
1.2,0.2,stripe_weak_other,51,0.9385924760117915,0.2507121674076945,1.1920048363107704e-11,4.905874402361139e-12
1.2,0.2,stripe_weak_other,52,0.9048719048820051,-0.201501557752503,-2.4656614109512883e-11,1.5227315430530057e-11
1.2,0.2,stripe_weak_other,53,0.8715368101281973,0.1322810032863585,-1.411356499088172e-11,-1.0486877364486984e-12
1.2,0.2,stripe_weak_other,54,0.8502035086139135,-0.04641618343049743,3.723326031877177e-12,-2.8097639218070317e-12
1.2,0.2,stripe_weak_other,55,0.8501148574538686,-0.045928726007454054,-1.9415295296496177e-11,-2.538074546934467e-11
1.2,0.2,stripe_weak_other,56,0.871285526031544,0.13176733870157234,-1.154273442625188e-11,2.518370245352768e-11
1.2,0.2,stripe_weak_other,57,0.9045283593157913,-0.2008777473940809,7.700160087707016e-12,-1.9217620016620022e-11
1.2,0.2,stripe_weak_other,58,0.938274052524964,0.24964833657533583,2.337993124919645e-11,-4.2399111352408895e-12
1.2,0.2,stripe_weak_other,59,0.964942666337733,-0.2802520022502361,5.249139303435503e-11,-7.178378629189345e-11
1.2,0.2,stripe_weak_other,60,0.9823887403776994,0.29658879996089854,4.7354998698853143e-11,1.281736665706626e-11
1.2,0.2,stripe_weak_other,61,0.9921413477817509,-0.3013037277838302,-5.8481028842062235e-12,-9.18964056932804e-13
1.2,0.2,stripe_weak_other,62,0.9967927410485025,0.2940462925575221,-2.423387559544924e-13,5.826261247850597e-13
1.2,0.2,stripe_weak_other,63,0.997813900573063,-0.27923268293982406,-5.035568258125401e-13,-5.300697501305421e-14
1.2,0.2,stripe_weak_other,64,1.0010899231752715,0.2321409207492143,1.1417865521386094e-13,
1.2,0.2,pairing_weak_other,1,1.0009799010319016,-0.23164785303788657,3.815960026235675e-12,-4.54073683570436e-12
1.2,0.2,pairing_weak_other,2,0.9973781827020065,0.2784717182163961,1.1320232846256389e-11,-8.72828828189225e-12
1.2,0.2,pairing_weak_other,3,0.9955960845547828,-0.2926238943672301,2.036153243912764e-11,-1.5610471915176405e-11
1.2,0.2,pairing_weak_other,4,0.9893455327819298,0.2984621627129888,3.5900045717559064e-11,-2.917177468323148e-11
1.2,0.2,pairing_weak_other,5,0.9769174600756675,-0.2910725882991652,6.327281299716066e-11,-4.495373828220146e-11
1.2,0.2,pairing_weak_other,6,0.9559289365902122,0.2703861277408959,9.987645970647616e-11,-7.327576071629409e-11
1.2,0.2,pairing_weak_other,7,0.9258840605511367,-0.23359225299580352,1.4941191207053749e-10,-1.0204863801314466e-10
1.2,0.2,pairing_weak_other,8,0.8909177796262094,0.17712515313995714,1.9303217953156276e-10,-1.229018764052358e-10
1.2,0.2,pairing_weak_other,9,0.8607068583295564,-0.10061018074579052,2.339593730023093e-10,-1.515605933756901e-10
1.2,0.2,pairing_weak_other,10,0.846960777288978,0.010546892855631625,2.691565920317557e-10,-1.6674469811254048e-10
1.2,0.2,pairing_weak_other,11,0.8558879297097997,0.0809949740642904,2.4056553713167576e-10,-1.0960673299849282e-10
1.2,0.2,pairing_weak_other,12,0.8833907714829207,-0.16145764055104583,2.1348928999560746e-10,-1.282402760199677e-10
1.2,0.2,pairing_weak_other,13,0.9182633629019674,0.2230198674436928,2.02049791738511e-10,-8.258809468284642e-11
1.2,0.2,pairing_weak_other,14,0.9498950688316308,-0.2649128062306028,3.174695849010656e-10,-2.0920319857389856e-10
