t0,V,family,job_id,iteration,energy_per_site,spin_rms,pair_rms,central_spin_rms,charge_std,density,global_relative_residual
1.2,0.2,stripe_weak_other,58394103,36,-0.33374374173728,0.2333527573610812,6.590888896057947e-11,0.24644334789099978,0.05135309283358907,0.9374999988083474,0.0008393781899281221
1.2,0.2,stripe_weak_other,58394103,37,-0.3337437468222381,0.23334860502355873,2.99153499167293e-11,0.24644221500938782,0.05134992104144417,0.9374999991523582,0.000829178547531527
1.2,0.2,stripe_weak_other,58394103,38,-0.33374378768772583,0.2333442603683555,1.0285087978354425e-10,0.24644087285568264,0.05134682760400562,0.937499999778236,0.0008211040407113723
1.2,0.2,stripe_weak_other,58394103,39,-0.3337438049823445,0.23334004326774202,6.067812602812093e-11,0.2464395867113945,0.051343557000214,0.937499999923075,0.0008157764719582184
1.2,0.2,stripe_weak_other,58394103,40,-0.33374384690775344,0.23333560979624915,4.5911320587438454e-11,0.24643798061160985,0.051340301377312526,0.9374999999206363,0.000805496099420253
1.2,0.2,stripe_weak_other,58394103,41,-0.33374387253811505,0.23333136843567434,1.8951526539909305e-11,0.24643616606992327,0.051337154211149226,0.9374999999163122,0.0007915578467610549
1.2,0.2,stripe_weak_other,58394103,42,-0.3337439020472806,0.2333270234765606,5.132011726019757e-11,0.2464340476384898,0.05133368116782257,0.9374999999745305,0.0007835087351066359
1.2,0.2,stripe_weak_other,58394103,43,-0.33374390423128364,0.23332305046075316,4.981942558107351e-11,0.24643227848721747,0.051330759090002065,0.9374999999411208,0.0007694510146792877
1.2,0.2,stripe_weak_other,58394103,44,-0.33374392645877554,0.23331961877413987,4.907007369308916e-11,0.24643114041876782,0.05132802187287484,0.9374999997704516,0.0007633120016588619
1.2,0.2,stripe_weak_other,58394103,45,-0.33374388568874974,0.23331639168491936,1.29974254177036e-10,0.24643003383920825,0.05132562392186252,0.9374999999986818,0.0007531102562839198
1.2,0.2,stripe_weak_other,58394103,46,-0.33374390347887334,0.23331283305571615,6.99979993054452e-11,0.24642875142560428,0.0513231478574445,0.9374999999234543,0.0007518178442979841
1.2,0.2,stripe_weak_other,58394103,47,-0.3337439615042385,0.23330905415263165,9.383508063463565e-11,0.24642721841699183,0.051320558580662506,0.9374999997925108,0.0007529575238916327
1.2,0.2,stripe_weak_other,58394103,48,-0.3337439678270975,0.2333058135912444,1.44749726187452e-10,0.24642588362335646,0.05131757221304814,0.9374999998753851,0.000752516942546033
1.2,0.2,stripe_weak_other,58394103,49,-0.3337440111610041,0.23330208718634443,6.930550297953845e-08,0.24642488644397503,0.05131422005088971,0.9374999992305438,0.0007460529254874722
1.2,0.2,stripe_weak_other,58394103,50,-0.3337440367882381,0.23329796403743266,2.01767198447485e-08,0.24642300453695312,0.05131160921646994,0.9375000000147777,0.000741035693997303
1.2,0.2,stripe_weak_other,58394103,51,-0.3337440128455556,0.233294627932282,1.8624922932771652e-09,0.24642130129705703,0.05130915408101296,0.9374999997492646,0.0007332334490834344
1.2,0.2,stripe_weak_other,58394103,52,-0.33374401776193907,0.2332914262391743,2.2271872381789238e-10,0.24642005254388055,0.05130685775452811,0.9374999993316587,0.0007229359710101469
1.2,0.2,stripe_weak_other,58394103,53,-0.33374403304322564,0.23328809537953268,8.644826246644714e-11,0.246418604234508,0.05130416188985561,0.9374999995409548,0.0007228131046537374
1.2,0.2,stripe_weak_other,58394103,54,-0.33374402775492024,0.23328508210395504,5.2732141780108934e-11,0.24641727685191114,0.051301808712169016,0.9374999985185755,0.0007081687464715481
1.2,0.2,stripe_weak_other,58394103,55,-0.33374404101451843,0.23328233928108388,1.2602575818175246e-10,0.24641645445451213,0.05129982762460675,0.9374999969892538,0.0006970928302864464
1.2,0.2,stripe_weak_other,58394103,56,-0.3337440114650669,0.23327980015940897,4.4271072835612754e-10,0.24641577213697854,0.051297711554361795,0.9374999979306713,0.0006913204121717208
1.2,0.2,stripe_weak_other,58394103,57,-0.33374402858587615,0.23327646240858543,1.496045917358622e-10,0.24641469186312398,0.05129508788167424,0.9374999997181462,0.0006887355243329171
1.2,0.2,stripe_weak_other,58394103,58,-0.33374401347913474,0.23327397119826093,1.3407708610630114e-10,0.2464142551863806,0.051293163008936785,0.9374999981082631,0.0006880543940046027
1.2,0.2,stripe_weak_other,58394103,59,-0.3337440104787365,0.2332713636893159,7.140765245204346e-11,0.24641368190539964,0.05129118202854342,0.9374999972968896,0.0006855709230164312
1.2,0.2,stripe_weak_other,58394103,60,-0.33374404621730347,0.23326823296241112,1.5381329854901499e-10,0.24641333753531103,0.051288825978226656,0.9374999957467193,0.0006861006531177152
1.2,0.2,pairing_weak_other,58394104,1,-0.33195717842750705,0.026073761131367723,0.020615567779807303,0.026424710861626146,0.008735228412131951,0.9375008803175601,0.2675247477184423
1.2,0.2,pairing_weak_other,58394104,2,-0.33089406544663885,0.05412244633404817,0.018510490347079092,0.053783188039685445,0.013487357408138764,0.937498767787581,0.15047387113042932
1.2,0.2,pairing_weak_other,58394104,3,-0.33099461836452815,0.11297573972799908,0.01184070075902828,0.11513510916705053,0.02737705055385461,0.9374989976779924,0.27223874761184824
1.2,0.2,pairing_weak_other,58394104,4,-0.33154592789079784,0.17781328263051674,0.0029309668416248984,0.18623987713901188,0.03999014775476671,0.9375045776270521,0.2525850013093464
1.2,0.2,pairing_weak_other,58394104,5,-0.3325701390282987,0.21296195165344697,0.0004416998197252638,0.2248028375897926,0.046685320668104886,0.937502822652887,0.12813660204710303
1.2,0.2,pairing_weak_other,58394104,6,-0.33327132257671,0.2264978089325831,5.9092769511486096e-05,0.23935217216597107,0.04968087374277604,0.9375000726192035,0.05063251857124699
1.2,0.2,pairing_weak_other,58394104,7,-0.33357522463758377,0.23111210948019142,7.723100780726192e-06,0.24418152019051373,0.05079284607030232,0.937500001410683,0.018328934600413183
1.2,0.2,pairing_weak_other,58394104,8,-0.3336858934045453,0.2326313452399754,1.0071023238402187e-06,0.2457302606154411,0.051177763900962195,0.937499999380955,0.006506050258775278
1.2,0.2,pairing_weak_other,58394104,9,-0.33372406227310847,0.23312852001649859,1.3290522836055132e-07,0.24622435970477502,0.05130626582073648,0.9374999998799894,0.002405764110613401
1.2,0.2,pairing_weak_other,58394104,10,-0.3337371968862637,0.23328869718957612,8.473441653277035e-08,0.2463809751677509,0.05134764308947636,0.9374999998305803,0.0011274422130530524
1.2,0.2,pairing_weak_other,58394104,11,-0.3337416971166011,0.2333384598860433,1.0977783218141072e-07,0.2464296656578203,0.051358181708301025,0.937499998401089,0.0008407143849662624
1.2,0.2,pairing_weak_other,58394104,12,-0.33374327000608217,0.2333519219283267,1.1434953638288458e-07,0.2464439872333073,0.0513602139135463,0.9374999992512364,0.000788048305339072
1.2,0.2,pairing_weak_other,58394104,13,-0.3337438198878093,0.23335337547072282,3.149261350532283e-08,0.2464470248394534,0.05135837376274963,0.9374999988510453,0.0007691708207039817
1.2,0.2,pairing_weak_other,58394104,14,-0.33374402565849454,0.23335106032206274,3.4931483467833402e-09,0.2464471305416396,0.051355706695255875,0.9374999991248473,0.0007648352683296767
1.2,0.2,pairing_weak_other,58394104,15,-0.3337440811296418,0.23334782615873062,4.954193886047841e-10,0.24644598625419273,0.05135293263242732,0.9374999983497134,0.0007506648843375593
1.2,0.2,pairing_weak_other,58394104,16,-0.33374412432294015,0.2333440935561707,1.5846299551151018e-10,0.2464445021983844,0.0513499224217645,0.9375000000264536,0.0007388885725564479
1.2,0.2,pairing_weak_other,58394104,17,-0.3337441377289821,0.2333402331309791,9.745334970076655e-11,0.2464428204648894,0.05134695003538049,0.9375000000074709,0.0007242633901059436
1.2,0.2,pairing_weak_other,58394104,18,-0.33374409678928313,0.2333364213807813,1.609264765423736e-10,0.2464418613676914,0.05134369055935806,0.9374999979731499,0.0007325036864116468
1.2,0.2,pairing_weak_other,58394104,19,-0.3337441096235369,0.23333263377189079,1.1648957162034637e-10,0.24644028217133868,0.051340724187388526,0.9374999986951952,0.0007201778331094718
1.2,0.2,pairing_weak_other,58394104,20,-0.3337441367802361,0.2333290104036565,2.4853140592598596e-10,0.2464387390329129,0.051337965621420976,0.9374999973621542,0.0007060825390376444
1.2,0.2,pairing_weak_other,58394104,21,-0.3337441696261129,0.23332442911102083,1.8096680806032053e-10,0.24643758549053182,0.05133460135684436,0.9374999996617822,0.0007066087222582861
1.2,0.2,pairing_weak_other,58394104,22,-0.3337441997111876,0.23332062534149894,9.61893930834514e-11,0.24643609296353405,0.05133147934095833,0.9374999998886626,0.0007105441256876298
1.2,0.2,pairing_weak_other,58394104,23,-0.3337442026271937,0.23331630839973125,1.8326267950179976e-10,0.246434097015618,0.051327997434027176,0.9374999993116829,0.0007032014253135533
1.2,0.2,pairing_weak_other,58394104,24,-0.3337442014222115,0.23331248007795405,1.2982377611320743e-10,0.24643264912761279,0.05132512744590961,0.9374999990253801,0.0006922485698925906
1.2,0.2,pairing_weak_other,58394104,25,-0.3337442333739968,0.23330867433024613,1.0239477104236498e-10,0.24643125628395812,0.05132220597920209,0.937499999431759,0.0006942764841494709
1.2,0.2,pairing_weak_other,58394104,26,-0.333744239890571,0.23330517705539489,1.8431477859882085e-10,0.24643006637734477,0.05131954843086755,0.9374999992472458,0.0006768146666252562
1.2,0.2,pairing_weak_other,58394104,27,-0.3337442159160207,0.23330103092909496,1.3079037506067379e-10,0.24642881404899583,0.051316385396488036,0.937499995210844,0.0006831699289929577
1.2,0.2,pairing_weak_other,58394104,28,-0.33374422033167106,0.2332962970782014,2.3077466942033635e-10,0.2464267542763139,0.0513126871225082,0.9374999976923856,0.0006801963265400448
1.2,0.2,pairing_weak_other,58394104,29,-0.3337442184861741,0.233292607936169,1.6292478804204793e-10,0.24642611522733862,0.051309754000252554,0.9374999945978477,0.000669199369475606
1.2,0.2,pairing_weak_other,58394104,30,-0.3337441799313293,0.23328961963093928,1.611224213823354e-10,0.2464253365027025,0.05130736052718163,0.9374999991674026,0.0006628763529111731
1.2,0.2,pairing_weak_other,58394104,31,-0.33374421698982326,0.233286359458748,1.6876844952151674e-08,0.24642432190759353,0.05130474619947496,0.9374999985364337,0.0006500424877309348
1.2,0.2,pairing_weak_other,58394104,32,-0.33374426460029055,0.2332824282708201,1.7232110635715443e-09,0.2464229150965864,0.051301885596203925,0.9374999968529931,0.0006468228032717455
1.2,0.2,pairing_weak_other,58394104,33,-0.3337442666882074,0.23327901041760357,3.7729787961878027e-10,0.2464219599824216,0.051299394912256456,0.9374999979735347,0.0006431887960039821
1.2,0.2,pairing_weak_other,58394104,34,-0.3337442770643194,0.2332755424582413,9.457008023862547e-09,0.24642072319533423,0.05129660638580161,0.9374999991342278,0.0006413854041851372
1.2,0.2,pairing_weak_other,58394104,35,-0.3337443034449183,0.23327199770307797,3.56585166795694e-09,0.24641926634394606,0.05129386548423756,0.9374999994443645,0.0006373981070007048
1.2,0.2,pairing_weak_other,58394104,36,-0.33374428768418657,0.23326873307426738,2.943445016782968e-10,0.24641796136317995,0.05129144320155341,0.9374999977480132,0.0006275064405168139
1.2,0.2,pairing_weak_other,58394104,37,-0.3337443017920016,0.2332653661118911,1.6364146021474915e-10,0.24641664042906833,0.051288905366894066,0.9374999988007544,0.0006167316619992552
1.2,0.2,pairing_weak_other,58394104,38,-0.33374425577987854,0.23326235569548623,2.9775904817232102e-08,0.24641550357835837,0.0512866086133136,0.9374999979120141,0.0006144665221862302
1.2,0.2,pairing_weak_other,58394104,39,-0.3337442756865865,0.23325931544533904,2.8944922184461275e-09,0.2464142526085791,0.05128428219492806,0.9374999985269433,0.0006033070455752764
1.2,0.2,pairing_weak_other,58394104,40,-0.3337443094509394,0.2332563646912824,2.7552360720761416e-09,0.2464135556748462,0.051281856345990876,0.937499997730074,0.0005961645209440514
1.2,0.2,pairing_weak_other,58394104,41,-0.33374428670459977,0.23325369609329796,3.733988563806262e-08,0.24641290893546824,0.05127966370240483,0.9374999979748644,0.0005891467487854755
1.2,0.2,pairing_weak_other,58394104,42,-0.3337443166524315,0.23325057680952763,3.5749954089988345e-09,0.24641129093464265,0.05127758975039483,0.9374999986654261,0.0005804003297275731
1.2,0.2,pairing_weak_other,58394104,43,-0.33374428253438165,0.23324821400659132,7.435830183065364e-10,0.24641067958194807,0.0512754875977733,0.937499998130398,0.0005706504178564916
1.2,0.2,pairing_weak_other,58394104,44,-0.3337443217523262,0.23324545368741365,1.5872903884799354e-10,0.2464096960293242,0.051273172276451416,0.9374999991901256,0.0005627149781660318
1.2,0.2,pairing_weak_other,58394104,45,-0.3337443248892965,0.2332428372931762,1.5405696217722215e-10,0.24640853861756945,0.051271447201026846,0.9374999992498525,0.0005523380843127928
1.2,0.2,pairing_weak_other,58394104,46,-0.3337443283869768,0.23324053256564115,9.156313826268247e-11,0.24640784972046767,0.051269471470407314,0.937499999246415,0.0005456710206436439
1.2,0.2,pairing_weak_other,58394104,47,-0.3337443212025388,0.23323797592410517,4.984682480828339e-11,0.24640677468446648,0.051267418830172315,0.9374999996532017,0.0005439339884595171
1.2,0.2,pairing_weak_other,58394104,48,-0.3337443521714283,0.23323540285642622,1.8122707238518978e-10,0.24640580584088756,0.05126551260171518,0.9374999981406744,0.0005362546301752715
1.2,0.2,pairing_weak_other,58394104,49,-0.33374434896606103,0.23323304338626338,1.5686643866883355e-10,0.2464049537512027,0.0512636474354085,0.9374999987976987,0.0005254761065051822
1.2,0.2,pairing_weak_other,58394104,50,-0.3337443489625171,0.233230945846782,8.990965240438925e-11,0.24640436171794322,0.05126192641380032,0.9374999994713666,0.0005223128348571442
1.2,0.2,pairing_weak_other,58394104,51,-0.3337443473280374,0.2332289359211752,8.107093333172145e-11,0.24640372236913682,0.051260391383897284,0.937499999437612,0.0005152768408173134
1.2,0.2,pairing_weak_other,58394104,52,-0.33374432809876525,0.2332267699298791,2.802254558320854e-10,0.2464029921106654,0.05125880029621581,0.9374999994136423,0.0005071126958423991
1.2,0.2,pairing_weak_other,58394104,53,-0.3337443636373059,0.23322467406005598,7.196627849439573e-11,0.24640212875609993,0.051257124963568504,0.9374999996442126,0.0004952283155334924
1.2,0.2,pairing_weak_other,58394104,54,-0.33374435535889263,0.23322242438895768,9.422241768414349e-11,0.24640116230748407,0.05125567752856354,0.9374999995011405,0.0004910160290481858
1.2,0.2,pairing_weak_other,58394104,55,-0.33374436221593645,0.23322034346300285,1.1375575035654018e-10,0.2464003558244968,0.0512540295486778,0.9374999994151901,0.00048318895134530013
1.2,0.2,pairing_weak_other,58394104,56,-0.33374434310217405,0.2332186366241571,5.099794918835382e-08,0.24640011246418633,0.051252856682376856,0.9374999992299387,0.0004793911756193307
1.2,0.2,pairing_weak_other,58394104,57,-0.33374434872230524,0.23321708720640744,1.8722818520019556e-09,0.24639999892252845,0.05125158806524441,0.9374999995999397,0.00047275194680985533
1.2,0.2,pairing_weak_other,58394104,58,-0.33374433857194524,0.23321535916674757,1.3014937533925279e-08,0.2463995245484203,0.051250252492625846,0.9374999991088666,0.00046898756609614276
1.2,0.2,pairing_weak_other,58394104,59,-0.33374435092294513,0.23321385836203187,7.64557960219964e-10,0.24639925980688862,0.05124924996040786,0.9374999991562241,0.00047950886360569316
1.2,0.2,pairing_weak_other,58394104,60,-0.3337443790645869,0.2332122637405864,1.7176538366959032e-10,0.2463991216742117,0.05124777086700838,0.937499998625764,0.0004686289926011205
1.2,0.2,intertwined_lambda16,58394106,1,-0.33325544384221123,0.22487829455123065,0.0025332915943861653,0.23457694199073123,0.05058869902876701,0.9375087041065306,0.17797478399506544
1.2,0.2,intertwined_lambda16,58394106,2,-0.3334905075351836,0.23265323299058183,0.00027600167677160084,0.24257322828833702,0.052441583237282,0.937499812190571,0.03609324166823343
1.2,0.2,intertwined_lambda16,58394106,3,-0.33365042697792,0.2352525006182902,2.9215846206193672e-05,0.24543665328217634,0.05315370902662301,0.9374999966006823,0.014159092133111952
1.2,0.2,intertwined_lambda16,58394106,4,-0.33370595752353865,0.23596933456295272,3.0377655826691647e-06,0.24638968505064188,0.053294568834506395,0.9374999993811113,0.008769503512579692
1.2,0.2,intertwined_lambda16,58394106,5,-0.3337252705208048,0.2360712891880512,3.2420468911759117e-07,0.24669738218891152,0.05326118997278798,0.9374999975044188,0.007556267790161588
1.2,0.2,intertwined_lambda16,58394106,6,-0.3337323131906817,0.23598379878463033,4.2148440477824285e-08,0.24679196226910108,0.05317892085537148,0.9374999980144325,0.007029116347343386
1.2,0.2,intertwined_lambda16,58394106,7,-0.3337351398224381,0.2358474819804993,4.146495675341086e-09,0.2468161732140091,0.05308650210205691,0.9374999992826253,0.006518473715274734
1.2,0.2,intertwined_lambda16,58394106,8,-0.3337366270462064,0.23570266908893509,4.371673935116984e-10,0.24681754011902457,0.05299431705521553,0.9374999997271206,0.006103623741387976
1.2,0.2,intertwined_lambda16,58394106,9,-0.3337375488467132,0.23556359278200512,1.5427338010860686e-10,0.24681148599411237,0.052907759684557805,0.937499999822414,0.005731021482614586
1.2,0.2,intertwined_lambda16,58394106,10,-0.33373820719405073,0.23543587940703828,1.0434954085612538e-10,0.24680318978811921,0.05282748387737423,0.9374999994981648,0.005370401056794595
1.2,0.2,intertwined_lambda16,58394106,11,-0.333738849504588,0.2353182592864659,1.9407506462315092e-10,0.2467949203679297,0.05275296883291913,0.937499999579996,0.005042577799557762
1.2,0.2,intertwined_lambda16,58394106,12,-0.333739271445404,0.23520917507189898,5.4141523283819485e-09,0.24678493040321614,0.05268334095170451,0.9374999989496868,0.004751703771870205
1.2,0.2,intertwined_lambda16,58394106,13,-0.3337396189195308,0.23510981457065872,3.280527250423466e-10,0.24677584041028075,0.05261856241419703,0.9375000000610862,0.0044762536875009515
1.2,0.2,intertwined_lambda16,58394106,14,-0.3337399982504526,0.23501772005912938,5.4133086304871324e-11,0.24676692709753068,0.05255820759036563,0.9374999999502577,0.00423356117189078
1.2,0.2,intertwined_lambda16,58394106,15,-0.3337403250481981,0.23493309705030396,5.088608243559564e-09,0.24675862226411557,0.05250165188611797,0.9374999971361229,0.0040073305327428055
1.2,0.2,intertwined_lambda16,58394106,16,-0.33374072633800295,0.234852973133876,5.401046970838792e-09,0.246750225466786,0.052447116651841034,0.9374999993803652,0.0038371943114968395
1.2,0.2,intertwined_lambda16,58394106,17,-0.33374099382993017,0.23477898270073777,5.869154928364694e-10,0.24674276483382782,0.05239739391134456,0.9374999990988182,0.0036450264371977272
1.2,0.2,intertwined_lambda16,58394106,18,-0.33374128683554194,0.234709495720639,1.138834700662144e-10,0.24673496637696016,0.05235053491015885,0.9375000000791301,0.0034679852265491694
1.2,0.2,intertwined_lambda16,58394106,19,-0.33374141614083597,0.23464509326996852,4.5589904671037793e-10,0.24672768961714844,0.05230628328938338,0.9375000000880843,0.0033036661268326336
1.2,0.2,intertwined_lambda16,58394106,20,-0.3337416635477835,0.23458418747110954,1.6339131066986038e-10,0.2467201086740866,0.05226452001791714,0.9375000001067626,0.003157046966420216
1.2,0.2,intertwined_lambda16,58394106,21,-0.33374179525907127,0.23452773720261996,1.4704259079195482e-10,0.24671344215772634,0.052225337158195564,0.9374999995041862,0.003026928810174999
1.2,0.2,intertwined_lambda16,58394106,22,-0.3337419508089674,0.23447431764817,1.0307467647107282e-10,0.24670582676424485,0.05218807170441618,0.9375000000754132,0.0028934414235557426
1.2,0.2,intertwined_lambda16,58394106,23,-0.33374212134904047,0.23442406475137062,1.9144428989075578e-10,0.24669828692163054,0.0521531589749637,0.9375000000611112,0.002764456561641689
1.2,0.2,intertwined_lambda16,58394106,24,-0.333742238358425,0.2343769404117993,1.0594742044929288e-08,0.2466912248030412,0.05211998583874055,0.937499999040347,0.0026461458219383003
1.2,0.2,intertwined_lambda16,58394106,25,-0.3337422910202081,0.23433269063388532,1.0855194949292406e-09,0.24668442609635366,0.05208858191936037,0.9374999994097201,0.0025442442677786536
1.2,0.2,intertwined_lambda16,58394106,26,-0.33374245116428836,0.23429058707230802,1.6589241601452708e-10,0.24667734630356905,0.052058930082826485,0.9374999998436123,0.002440310914242704
1.2,0.2,intertwined_lambda16,58394106,27,-0.33374251882980016,0.23425126484553815,6.340673341616329e-11,0.2466709950340295,0.052030907910526086,0.9374999996899454,0.002346595880261794
1.2,0.2,intertwined_lambda16,58394106,28,-0.3337425812559382,0.23421445708873323,1.285349062372606e-10,0.2466651875132675,0.0520047490317113,0.9374999998837612,0.0022647755972636818
1.2,0.2,intertwined_lambda16,58394106,29,-0.3337427053407647,0.23417929398582546,9.194920047513143e-11,0.24665972196849525,0.05197929740592465,0.9374999998533645,0.0021812734018286997
1.2,0.2,intertwined_lambda16,58394106,30,-0.33374281238278264,0.2341456888221701,1.059575689359221e-09,0.24665361396061297,0.05195489760767609,0.9374999997341009,0.0020956273519127516
1.2,0.2,intertwined_lambda16,58394106,31,-0.3337428166546096,0.23411402093446043,1.4778086108847025e-10,0.24664754705068126,0.05193192971982261,0.9374999999710303,0.002023381851700928
1.2,0.2,intertwined_lambda16,58394106,32,-0.33374293527211407,0.23408319758015997,1.1408339357124746e-09,0.24664142126314814,0.0519091089091568,0.93749999891919,0.0019596915412807966
1.2,0.2,intertwined_lambda16,58394106,33,-0.33374299226679205,0.23405391489978777,1.2980203371270736e-10,0.24663561176390658,0.05188789225427008,0.937499999275093,0.0018924496149481588
