label,cell,family,ladder,cell_sweep,energy_per_site,spin_rms,pair_rms,charge_std,density,global_relative,dmrg_last_sweep_delta
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,9,-0.5176885958862565,0.22991730573131508,9.214431903310845e-06,0.051299676948109364,0.9374999921144558,0.659876563792663,5.244140766080818e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,10,-0.5177675601418366,0.22490768550000417,1.0280353035434475e-05,0.04778337953529407,0.9375000001402649,0.6505249507983636,6.917042583154398e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,11,-0.5179698688641057,0.23018311810381997,8.434852523352759e-07,0.05117620269992159,0.9374999988835229,0.6353390205978907,1.4774002465856029e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,12,-0.5180534459952842,0.22515443719928785,8.979924384636074e-07,0.047741581077571434,0.9374999989718387,0.6262614316145482,9.569163239575573e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,13,-0.5182373379696888,0.23028537542485833,7.795841379613568e-08,0.05106323758197519,0.9374999998316478,0.611209055409672,7.554496050943271e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,14,-0.5183217409380829,0.22537089594676027,5.101888866353481e-08,0.04772729281331106,0.9374999988652903,0.6023956951234642,3.918881930076168e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,15,-0.5184893294144018,0.23034155345838883,6.634845167258236e-09,0.05096326860960331,0.9375000000233884,0.5875615462176833,7.791931011524866e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,16,-0.5185733974328179,0.2255725090581773,4.4192081199553666e-09,0.047733276720262556,0.9375000001418293,0.5789820292508022,7.860705864004558e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,17,-0.5187261833756023,0.23036975738679027,3.3584385303093127e-09,0.050874587010662234,0.9374999994386054,0.5643611006692898,7.000227242315304e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,18,-0.5188081088424998,0.22576741416647841,1.6197939551660883e-09,0.047756144837654196,0.9374999986981843,0.5560634187683643,4.131464947931818e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,19,-0.5189477519670997,0.23038431596178474,1.7696964095873028e-09,0.05079706280545154,0.9374999988240672,0.5416726060008519,7.913843091955641e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,20,-0.5190265349841906,0.22595089482780403,2.453768312064098e-08,0.04778987934786753,0.9375000000649576,0.5336351856901718,8.640057558295666e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,21,-0.519153745314598,0.23038751305309962,2.8626429434930624e-10,0.05072559956178614,0.9375000000352965,0.5195258642998072,7.987347316884552e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,22,-0.5192297347413718,0.22612198994820204,5.383607798486424e-10,0.04782921780723001,0.937499999705935,0.5117319776948541,5.9392107232270064e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,23,-0.5193458699639675,0.23038217357668797,1.1664469701610584e-10,0.05066175506335683,0.937499999975612,0.497874364245238,8.957198360803886e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,24,-0.5194187580856269,0.22628560963703725,1.3960598732006749e-08,0.047876767215939725,0.937499993850459,0.4902756490298785,8.25098709356098e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,25,-0.5195242784829444,0.2303690368359393,4.1008276002650606e-11,0.0506022103387468,0.9374999970327166,0.476723726702926,8.120758820950869e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,26,-0.5195927506516604,0.22644101407346326,2.965404324077462e-10,0.047928809905019736,0.9375000001082858,0.4694004162999861,5.6977910389832687e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,27,-0.5196888393566346,0.230351399601868,9.406290825925088e-09,0.05054524105331748,0.9374999992403451,0.45624171397990193,1.868272647698177e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,28,-0.5197535451791301,0.22659025195701635,1.8081063210396765e-08,0.04798477267249743,0.9374999989155841,0.4491451974506942,5.697268079529749e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,29,-0.5198410302852221,0.2303343942486363,5.788255421283439e-10,0.0504948490788368,0.937500000081112,0.4363069375769323,1.4700560768687865e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,30,-0.5199015035977238,0.22673471602359596,8.152113206992125e-10,0.04804516236318749,0.9374999981364308,0.4294500138040257,9.161902880805428e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,31,-0.5199810113241754,0.23031275472123638,1.6637604714200105e-09,0.05044737771698205,0.9375000000535247,0.41697224872868605,5.077743026049575e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,32,-0.5200371482632548,0.22687094157215137,4.3031208004300775e-10,0.048107390094760165,0.9375000000254602,0.4103898010501674,3.093214218097273e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,33,-0.520109432487283,0.23028885389785358,8.055043322494027e-10,0.05040270175885078,0.9375000000720454,0.39827339532247946,5.99839609094488e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,34,-0.5201614321835405,0.22700282309606967,4.583803565342485e-09,0.04816916440390387,0.9375000000592983,0.39196864297035117,5.673911118719843e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,35,-0.5202267398273446,0.23026299842755676,9.912136172351144e-10,0.05036179084648615,0.9375000000773295,0.3802749101261069,3.601763864935492e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,36,-0.5202747052794925,0.22712641334432093,1.404790528237808e-09,0.04822971492489915,0.9374999997063549,0.3742371823022719,8.758831882005325e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,37,-0.5203338616964561,0.23023675130498727,2.439328042425862e-09,0.05032207095958165,0.9374999998542469,0.36297219655545776,2.8793863293685718e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,38,-0.5203783244954123,0.22724461203727206,4.4044770851850813e-11,0.04829028334099925,0.9375000000921427,0.35718054455871867,5.996776053507347e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,39,-0.5204321708184417,0.23020740569344603,1.3068450373598734e-10,0.0502847168416834,0.9374999997018105,0.34628296684018334,5.466648644869565e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,40,-0.5204731340096183,0.22735876669473054,3.491331906281743e-11,0.048350441173361174,0.937499999147573,0.3406869113100044,1.1498798357933993e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,41,-0.5205219921832298,0.23017970712365635,1.848385419115138e-10,0.050250159349253906,0.9374999986513681,0.3301685673229516,4.284197530068923e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,42,-0.5205597635177432,0.22746809866453283,8.067740855479514e-11,0.04840871052904598,0.9375000000904475,0.32477821859294537,2.712454261200037e-09
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,43,-0.520604002445974,0.23015090841626404,3.1899468865251443e-09,0.050216643193807406,0.937499991669791,0.31465959303359564,9.126671329795499e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,44,-0.5206383267762773,0.2275691223077911,3.1513763848008364e-10,0.048463943020597346,0.9374999991957775,0.30951039703901806,6.244079031603178e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,45,-0.5206784379097436,0.23012180989586875,6.896990092635272e-10,0.05018399215884071,0.9374999999268265,0.29983956584749355,5.867469212716969e-07
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,46,-0.5207099488074131,0.22766731295931114,1.1156763161222636e-10,0.04851768158199519,0.9375000000158182,0.29486909454523996,3.0909802717360435e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,47,-0.5207463351205426,0.2300947053405823,9.156752268896507e-11,0.05015478632451021,0.9374999996124059,0.28556536623737583,5.318855755831464e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,48,-0.5207750601121955,0.22776116429114351,2.9829754155309555e-10,0.04857133466403715,0.9374999947096221,0.28080529388602615,9.939907386069535e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,49,-0.5208079056986351,0.23006699788219787,1.3351169407100748e-10,0.050127127910911326,0.9375000000380215,0.271878209457539,5.871589792150189e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,50,-0.5208341188772824,0.22785126598918043,7.8386001677955e-08,0.04862310702553138,0.9374999996091813,0.2673322514534743,1.3613941973744659e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,51,-0.5208638443091715,0.23004117916139838,5.133275633715906e-09,0.050100878714812426,0.9375000000031717,0.25878489563179996,4.4644025365414564e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,52,-0.5208876772149653,0.22793852475954687,2.6110551829940277e-09,0.04867291445753652,0.9374999997650184,0.2544724524675014,3.207878762623295e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,53,-0.5209147135496014,0.23001546099446615,1.515367538221942e-08,0.050076068519601745,0.9374999998960613,0.24623910851412062,7.858091066736961e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,54,-0.5209363139189098,0.228017703266394,1.755147488019866e-08,0.0487185257292927,0.937499998190279,0.24212603817517225,4.012690624222159e-09
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,55,-0.520960652572307,0.22998986726065268,1.338652717043792e-09,0.05005279747204301,0.9375000000450416,0.23425359183520797,6.925938578206114e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,56,-0.5209802360390146,0.22809392681729987,5.241922464193328e-09,0.04876294827401171,0.9374999974099185,0.23035129625385084,1.1652275588858174e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,57,-0.5210021520659367,0.22996712712920506,9.932305981999113e-11,0.05003152389659311,0.9374999998626238,0.22287092245117449,7.526313083872083e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,58,-0.521019863344516,0.22816394350487335,1.2250648798026237e-09,0.04880493216078844,0.9374999962839276,0.21916035745852908,7.997869033715688e-10
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,59,-0.5210394820576827,0.22994370666183378,8.982799658816972e-10,0.0500107516708233,0.9375000005806747,0.21205848537380184,2.7803139346360695e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,A,60,-0.521055560229962,0.2282340928858641,6.561905565810296e-09,0.048846039212692864,0.9374999956034437,0.20854220200536952,8.584521538068657e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,1,-0.5186675455969,0.024755712632212337,0.018280501717957486,0.0056720422061865205,0.9374985587662824,0.3838886477802264,5.180709194974042e-10
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,2,-0.5187174708201437,0.05952770965132732,0.01670384509952198,0.011107073536912475,0.9374973821265508,0.18052037535663396,6.512709660455585e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,3,-0.5183838957019555,0.12464807075774588,0.01319723621377712,0.02324177447226541,0.9375005044521817,0.3768525824634816,1.5236480521707563e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,4,-0.5177910703120936,0.1889650332443291,0.0040512511333010955,0.04081336186169194,0.9374955435089093,0.5549935274982039,8.022470865398645e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,5,-0.5174297272531319,0.21304191668459835,0.003898767279718292,0.04879415568853548,0.9375246129331981,0.6560038903353101,6.497032245533774e-09
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,6,-0.517254879359548,0.22318565722246356,0.0004064624634399242,0.04746474182903393,0.9375058716539874,0.6835431501988319,9.883706297841854e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,7,-0.5174191817262028,0.22612647933171404,0.00046235422559540455,0.05265129620442052,0.9374987721433355,0.6877306529550444,4.392751407067408e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,8,-0.5174709675325473,0.22664722699188672,3.920545244277194e-05,0.048073881112924245,0.9375000835560104,0.6745696753175978,1.4686634131066967e-09
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,9,-0.5176885958862565,0.2279727386945361,4.144895301849014e-05,0.052639901839941536,0.9375000224887818,0.6667867298561674,9.504793752057594e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,10,-0.5177675601418366,0.2270495236936329,3.6632130418098407e-06,0.048172378058108874,0.937500000862719,0.6508754357051885,9.098187092604348e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,11,-0.5179698688641057,0.22859829071865315,3.630868803962062e-06,0.052469128108637526,0.9374999994355095,0.6422062099965536,2.3608777155459393e-09
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,12,-0.5180534459952842,0.22717807451703995,3.4303374832829765e-07,0.04823251952932843,0.937499993675789,0.6263784216343139,1.127231541886431e-06
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,13,-0.5182373379696888,0.22900165576097015,3.096126481884302e-07,0.052304306747881536,0.9374999990551507,0.6177641123788166,7.811763680365402e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,14,-0.5183217409380829,0.22728852725063137,3.605057037651139e-08,0.04829496924500521,0.9374999999042205,0.6022640293011895,5.6679255067138e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,15,-0.5184893294144018,0.22931268566291158,2.2928928489526416e-08,0.052150520294342535,0.9374999993022292,0.5938098966976055,5.991569196339697e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,16,-0.5185733974328179,0.22739380415118737,1.897998545095471e-08,0.04835431640395209,0.937499998457641,0.5785780390169205,5.151565574124106e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,17,-0.5187261833756023,0.22956685175561467,1.9490846952938584e-09,0.05200827123151196,0.937499999387858,0.5702947340898226,5.632682587020099e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,18,-0.5188081088424998,0.22749532638612086,1.249195946039701e-09,0.04841419273433216,0.9375000000514375,0.5553507279229356,7.469623142242199e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,19,-0.5189477519670997,0.22977827752798272,2.0917088047379883e-08,0.051874404279446874,0.9374999995656592,0.5472896379404232,8.871978707247763e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,20,-0.5190265349841906,0.22759051203132916,7.68466627290776e-10,0.04847028175868374,0.9375000000462428,0.5326448184643372,8.067422641033772e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,21,-0.519153745314598,0.2299519135501218,2.6750460581751374e-09,0.05175120190231554,0.9374999935185934,0.5248597512248447,6.140356845207862e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,22,-0.5192297347413718,0.22768042576692646,2.5130529059153034e-10,0.04852292414399498,0.9374999990295328,0.5105152419302961,1.816277972466196e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,23,-0.5193458699639675,0.23008986354374292,1.217648085950556e-09,0.05163216157776885,0.9374999967353865,0.5029204646490743,7.787525646563154e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,24,-0.5194187580856269,0.2277668633516202,8.848849943977882e-11,0.048572768998106836,0.9374999990151203,0.48889355515020877,8.825583108773571e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,25,-0.5195242784829444,0.230201611047323,2.671043319465135e-09,0.05152070288316354,0.9374999950706441,0.48151067690894905,4.140747478231788e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,26,-0.5195927506516604,0.22785379515108925,2.3188734843441024e-10,0.04862347916325038,0.9374999990026068,0.4678902738456678,6.615397296627634e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,27,-0.5196888393566346,0.23028937787755477,2.813611917480414e-10,0.051415447700769744,0.9374999995453211,0.46072751451848815,9.714574389363406e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,28,-0.5197535451791301,0.22793478967597222,2.3863684655924545e-09,0.0486707285806581,0.9374999990351555,0.4474587814517762,8.288708386317012e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,29,-0.5198410302852221,0.2303562324077631,4.5137317692375505e-09,0.05131536928564111,0.9375000000404873,0.4405242453443252,2.708162583076046e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,30,-0.5199015035977238,0.22800992701382836,1.8771874512997822e-10,0.04871461696808341,0.9374999994657537,0.42765277002680924,2.3387542569253128e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,31,-0.5199810113241754,0.23040773309939597,5.960211004844666e-10,0.051221798829654254,0.9375000000741194,0.4209737810992673,5.760642807217664e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,32,-0.5200371482632548,0.22807936801977202,5.506609358878585e-10,0.04875628726624107,0.937499997326392,0.40850153428146463,8.541087481717113e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,33,-0.520109432487283,0.23044643190764758,3.890507357989075e-08,0.05113315662822424,0.9374999991411551,0.4021023583121611,1.444772124159499e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,34,-0.5201614321835405,0.2281461322731104,4.2267855623592954e-10,0.048796010300015256,0.9374999990628456,0.3900253447382291,2.392522446825751e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,35,-0.5202267398273446,0.2304702827238455,1.1042984008597498e-08,0.05104958020934417,0.9374999985378103,0.3838961773012271,2.6250631890434306e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,36,-0.5202747052794925,0.22821160338630506,1.7104547230732785e-08,0.04883481837085065,0.9374999950381537,0.37228039508755434,7.383374622804695e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,37,-0.5203338616964561,0.23048301966315757,2.685843611324299e-10,0.05097230422240288,0.9375000000584773,0.3663870839822168,4.102508910364122e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,38,-0.5203783244954123,0.22826989318913962,6.911899697836754e-10,0.04886980708724634,0.9375000000357225,0.3551812079843358,3.315005869808374e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,39,-0.5204321708184417,0.23048051391336694,8.65653002674594e-11,0.0508970972969713,0.9374999999505668,0.3494993129726145,9.84733787845471e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,40,-0.5204731340096183,0.2283254004805791,7.723521595316812e-10,0.04890223308603353,0.9375000000916334,0.33867622611961673,2.8134024887549458e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,41,-0.5205219921832298,0.2304757812784098,2.886808344415612e-11,0.05082660997132531,0.9375000000664923,0.333213857459451,3.0422313557210146e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,42,-0.5205597635177432,0.2283803788776088,1.2790669981926143e-10,0.04893631487328167,0.937499995002204,0.3227998552175348,5.15871079187491e-09
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,43,-0.520604002445974,0.23046226749031856,1.7400439918525844e-09,0.05075961215145117,0.9374999987368715,0.3175377788155385,4.656521923607215e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,44,-0.5206383267762773,0.22843212746424177,2.2945545948914958e-10,0.04896748661733902,0.9375000000275638,0.3075739799117144,1.7562342691235244e-09
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,45,-0.5206784379097436,0.23044440958826382,5.467224217594477e-10,0.05069645859792258,0.9374999998405094,0.3025247208114418,1.8097239262715448e-09
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,46,-0.5207099488074131,0.2284817031744065,4.809363511515043e-10,0.048997922002563886,0.9374999992580545,0.2929702217490291,4.812102361029247e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,47,-0.5207463351205426,0.23042198955026832,7.56252583297816e-10,0.05063628230835657,0.9374999986213703,0.2881216215967857,4.0131794776243623e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,48,-0.5207750601121955,0.22852835377348124,1.7830634988551593e-10,0.049026067448528984,0.9374999993844114,0.2789429659659537,7.377178690148867e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,49,-0.5208079056986351,0.23039835950873327,4.545633794761697e-09,0.05058148601162623,0.9374999993764058,0.27430508381048196,6.891980319778668e-09
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,50,-0.5208341188772824,0.2285741959308731,9.961357743890787e-10,0.04905447423640169,0.9375000001078949,0.2655175086840607,5.764871957580908e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,51,-0.5208638443091715,0.23037165266298557,1.219214807200712e-08,0.05052866335887583,0.9375000000690241,0.2610852030104706,8.250424343714258e-09
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,52,-0.5208876772149653,0.2286159342958135,1.3032812684096433e-09,0.0490805470529958,0.937499999311266,0.2526596504834075,8.115335958791547e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,53,-0.5209147135496014,0.23034409867057537,6.502999656919434e-10,0.05047713479234839,0.937499999471247,0.24845057758723918,6.331816848614835e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,54,-0.5209363139189098,0.22865305029909883,1.1270262633512973e-08,0.04910350019705197,0.9374999997625731,0.2403733054578128,3.377414259375655e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,55,-0.520960652572307,0.23031683670384845,2.3711267959334593e-08,0.05043141395396272,0.9374999986946414,0.2363774437895884,1.2847010566474637e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,56,-0.5209802360390146,0.22868941901756584,2.5208978023538495e-10,0.04912610741746104,0.9375000001176131,0.2286622793462212,1.3364740425458876e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,57,-0.5210021520659367,0.23028613350819316,7.863091464244943e-10,0.05038634077282198,0.9374999985938004,0.2248598299302459,1.6035301086958498e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,58,-0.521019863344516,0.2287229393048208,4.1326948514430365e-09,0.04914698322257456,0.9374999999037926,0.2175293907826592,8.976365961643751e-08
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,59,-0.5210394820576827,0.2302543105173293,5.032287140084127e-10,0.05034395013124901,0.9374999998073623,0.21392530428782358,8.075119239947526e-09
trellis__two_ladder__pairing_eps005_chi200_raw60,two_ladder,pairing,B,60,-0.521055560229962,0.22875499027008997,2.6014247066915855e-10,0.049167657245814206,0.9374999999428593,0.20695552307833562,8.046504262892995e-08
