lineage,L,rung,inserted,pair_d,charge_even,staggered_spin_odd
stripe,64,42,False,-8.878284800546577e-10,-0.007420999621338263,-0.016344797416775848
stripe,64,43,False,-8.017715838035653e-10,-0.005175223495397331,-0.022640650469431825
stripe,64,44,False,-7.110057914165187e-10,-0.0031869832187015326,-0.027361379797849007
stripe,64,45,False,-6.317889184220103e-10,-0.001770808277023043,-0.03052940921175499
stripe,64,46,False,-5.442886394261308e-10,-0.0009323403297983313,-0.032414343500340254
stripe,64,47,False,-4.618800305838203e-10,-0.0005459622294590773,-0.033310149359973035
stripe,64,48,False,-3.8950565861528506e-10,-0.000508840699401051,-0.033391080045745224
stripe,64,49,False,-3.291119630321534e-10,-0.0008086224906842538,-0.032674063653209295
stripe,64,50,False,-2.8452840551746494e-10,-0.0015287359045267936,-0.031017791309311888
stripe,64,51,False,-2.5901291795875234e-10,-0.0027970635878455125,-0.028148727604764896
stripe,64,52,False,-2.5152898040857766e-10,-0.004652417229194385,-0.023779383064815602
stripe,64,53,False,-2.567618751818534e-10,-0.006863791606329266,-0.017825038426427638
stripe,64,54,False,-2.7113290010822094e-10,-0.008864783941703355,-0.010554817036913237
stripe,64,55,False,-2.8403891404340937e-10,-0.009958973136276602,-0.0025202874307096376
stripe,64,56,False,-2.8530926780484595e-10,-0.009713670833882602,0.005628178372554623
stripe,64,57,False,-2.75270303654691e-10,-0.008236499146717754,0.013230727673584169
stripe,64,58,False,-2.518154931897639e-10,-0.006098853914535311,0.019650087993332534
stripe,64,59,False,-2.1832771947008105e-10,-0.0039749163984960645,0.02439060999941229
stripe,64,60,False,-1.8075853874282962e-10,-0.002300196919067206,0.027225146311958513
stripe,64,61,False,-1.4067944804035004e-10,-0.0011843296046440384,0.028117168022593793
stripe,64,62,False,-1.016974470840858e-10,-0.0005372637265198561,0.027046315378478916
stripe,64,63,False,-6.374817366814703e-11,-0.00020908559578926376,0.024099671226551808
stripe,64,64,False,-4.447143928777399e-11,-5.694462541211507e-05,0.016570874519058372
stripe,96,1,False,-1.4451956771869595e-10,-6.101864261099949e-05,0.016504308627304697
stripe,96,2,False,-2.0559415992138298e-10,-0.00022366639567157013,0.023998142685036278
stripe,96,3,False,-3.2204835896392477e-10,-0.0005729062102158072,0.026910604163384682
stripe,96,4,False,-4.3363220568111797e-10,-0.0012570351795536108,0.027926096984879967
stripe,96,5,False,-5.374010999330221e-10,-0.00242579631952092,0.02694803449212467
stripe,96,6,False,-6.255004196447577e-10,-0.004156717631472911,0.023993916590014732
stripe,96,7,False,-7.003295739243987e-10,-0.0063121539024822695,0.01911699612464523
stripe,96,8,False,-7.591882842730626e-10,-0.00842488986072737,0.012576320094439868
stripe,96,9,False,-7.927943369195478e-10,-0.009810980638050875,0.004893779006411265
stripe,96,10,False,-7.933414238243261e-10,-0.0099273214543891,-0.0032812714511029325
stripe,96,11,False,-7.601021951170498e-10,-0.008719100082266928,-0.01128213669671015
stripe,96,12,False,-7.001819610306901e-10,-0.006661682335995394,-0.018455210057469647
stripe,96,13,False,-6.288707685241699e-10,-0.0044584302134245985,-0.024262319782364983
stripe,96,14,False,-5.837381644444036e-10,-0.0026516843828779616,-0.028464647184879035
stripe,96,15,False,-5.205234814473661e-10,-0.0014438868181363826,-0.031171372643548606
stripe,96,16,False,-4.2864692907472154e-10,-0.0007845186975795615,-0.03266971336199546
stripe,96,17,False,-3.8605068356739636e-10,-0.0005543772445675086,-0.03320977441560895
stripe,96,18,False,-3.837079138471343e-10,-0.0006924187025293821,-0.03289648482942327
stripe,96,19,False,-3.8406204831662443e-10,-0.001238037856389704,-0.03166792982528163
stripe,96,20,False,-3.861117585853573e-10,-0.0023068345981508897,-0.02930514416055976
stripe,96,21,False,-4.029996413540806e-10,-0.003985358270974903,-0.02550949466632369
stripe,96,22,False,-4.3487058442208896e-10,-0.00614825106929477,-0.02009783854241147
stripe,96,23,False,-4.690889178270294e-10,-0.00832357666702277,-0.01320625103440363
stripe,96,24,False,-4.911564147944142e-10,-0.00980048029029915,-0.00529882048413605
stripe,96,25,False,-4.892919410666914e-10,-0.009998395654780955,0.003011320706885758
stripe,96,26,False,-4.803158496814951e-10,-0.008834826355924502,0.011094562245223089
stripe,96,27,False,-4.4262177732116746e-10,-0.006780355447094847,0.018327307441290852
stripe,96,28,False,-4.001648130011472e-10,-0.0045526697868159185,0.02418576865440418
stripe,96,29,False,-3.8961733774975563e-10,-0.0027127238909305726,0.02843599828816294
stripe,96,30,False,-3.911334239990414e-10,-0.0014733590486341657,0.03119263906697076
stripe,96,31,False,-4.1399730432835385e-10,-0.0007829653724489571,0.03275356443330496
stripe,96,32,False,-4.465361749250192e-10,-0.0005123863249059165,0.03338478201859677
stripe,96,33,True,-4.949049683588745e-10,-0.0005849666157117083,0.03321198473014725
stripe,96,34,True,-5.628963558470481e-10,-0.0010228941753754111,0.032200117567018086
stripe,96,35,True,-6.398190402490512e-10,-0.0019354304837977242,0.03015700272099227
stripe,96,36,True,-7.268239522960036e-10,-0.0034391902226561643,0.026782293770097505
stripe,96,37,True,-8.103783936026095e-10,-0.00549278742369883,0.0218295616185453
stripe,96,38,True,-8.957395533336945e-10,-0.007729156756197151,0.015327031778357545
stripe,96,39,True,-9.57451896772673e-10,-0.00947923004865742,0.007655075478935895
stripe,96,40,True,-9.780788991292982e-10,-0.010081447507897882,-0.0005988860113755453
stripe,96,41,True,-9.51989166706505e-10,-0.009286025267870052,-0.008807593921639406
stripe,96,42,True,-8.878284800546577e-10,-0.007420999621338263,-0.016344797416775848
stripe,96,43,True,-8.017715838035653e-10,-0.005175223495397331,-0.022640650469431825
stripe,96,44,True,-7.110057914165187e-10,-0.0031869832187015326,-0.027361379797849007
stripe,96,45,True,-6.318274110332792e-10,-0.0017767700848691798,-0.030515507262813983
stripe,96,46,True,-5.481625481588433e-10,-0.0010161910150957125,-0.03222172077182076
stripe,96,47,True,-4.716576954888492e-10,-0.0007075940674115388,-0.03292515666013525
stripe,96,48,True,-4.0422260072680734e-10,-0.0006147086266304735,-0.033114055415250414
stripe,96,49,True,-3.664357493665301e-10,-0.0006520144060100583,-0.03300404676093764
stripe,96,50,True,-3.66678455697123e-10,-0.0008429608395580882,-0.0325583086725009
stripe,96,51,True,-3.76825278219493e-10,-0.001314069977909925,-0.03149630186206982
stripe,96,52,True,-3.850642057653078e-10,-0.0023120376785187484,-0.02929288666057054
stripe,96,53,True,-4.029996413540806e-10,-0.003985358270974903,-0.02550949466632369
stripe,96,54,True,-4.3487058442208896e-10,-0.00614825106929477,-0.02009783854241147
stripe,96,55,True,-4.690889178270294e-10,-0.00832357666702277,-0.01320625103440363
stripe,96,56,True,-4.911564147944142e-10,-0.00980048029029915,-0.00529882048413605
stripe,96,57,True,-4.892919410666914e-10,-0.009998395654780955,0.003011320706885758
stripe,96,58,True,-4.803158496814951e-10,-0.008834826355924502,0.011094562245223089
stripe,96,59,True,-4.4262177732116746e-10,-0.006780355447094847,0.018327307441290852
stripe,96,60,True,-4.001648130011472e-10,-0.0045526697868159185,0.02418576865440418
stripe,96,61,True,-3.8961733774975563e-10,-0.0027127238909305726,0.02843599828816294
stripe,96,62,True,-3.911334239990414e-10,-0.0014733590486341657,0.03119263906697076
stripe,96,63,True,-4.1399730432835385e-10,-0.0007829653724489571,0.03275356443330496
stripe,96,64,True,-4.465361749250192e-10,-0.0005123863249059165,0.03338478201859677
stripe,96,65,False,-4.949049683588745e-10,-0.0005849666157117083,0.03321198473014725
stripe,96,66,False,-5.628963558470481e-10,-0.0010228941753754111,0.032200117567018086
stripe,96,67,False,-6.398190402490512e-10,-0.0019354304837977242,0.03015700272099227
stripe,96,68,False,-7.268239522960036e-10,-0.0034391902226561643,0.026782293770097505
stripe,96,69,False,-8.103783936026095e-10,-0.00549278742369883,0.0218295616185453
stripe,96,70,False,-8.957395533336945e-10,-0.007729156756197151,0.015327031778357545
stripe,96,71,False,-9.57451896772673e-10,-0.00947923004865742,0.007655075478935895
stripe,96,72,False,-9.780788991292982e-10,-0.010081447507897882,-0.0005988860113755453
stripe,96,73,False,-9.51989166706505e-10,-0.009286025267870052,-0.008807593921639406
stripe,96,74,False,-8.878284800546577e-10,-0.007420999621338263,-0.016344797416775848
stripe,96,75,False,-8.017715838035653e-10,-0.005175223495397331,-0.022640650469431825
stripe,96,76,False,-7.110057914165187e-10,-0.0031869832187015326,-0.027361379797849007
stripe,96,77,False,-6.317889184220103e-10,-0.001770808277023043,-0.03052940921175499
stripe,96,78,False,-5.442886394261308e-10,-0.0009323403297983313,-0.032414343500340254
stripe,96,79,False,-4.618800305838203e-10,-0.0005459622294590773,-0.033310149359973035
stripe,96,80,False,-3.8950565861528506e-10,-0.000508840699401051,-0.033391080045745224
stripe,96,81,False,-3.291119630321534e-10,-0.0008086224906842538,-0.032674063653209295
stripe,96,82,False,-2.8452840551746494e-10,-0.0015287359045267936,-0.031017791309311888
stripe,96,83,False,-2.5901291795875234e-10,-0.0027970635878455125,-0.028148727604764896
stripe,96,84,False,-2.5152898040857766e-10,-0.004652417229194385,-0.023779383064815602
stripe,96,85,False,-2.567618751818534e-10,-0.006863791606329266,-0.017825038426427638
stripe,96,86,False,-2.7113290010822094e-10,-0.008864783941703355,-0.010554817036913237
stripe,96,87,False,-2.8403891404340937e-10,-0.009958973136276602,-0.0025202874307096376
stripe,96,88,False,-2.8530926780484595e-10,-0.009713670833882602,0.005628178372554623
stripe,96,89,False,-2.75270303654691e-10,-0.008236499146717754,0.013230727673584169
stripe,96,90,False,-2.518154931897639e-10,-0.006098853914535311,0.019650087993332534
stripe,96,91,False,-2.1832771947008105e-10,-0.0039749163984960645,0.02439060999941229
stripe,96,92,False,-1.8075853874282962e-10,-0.002300196919067206,0.027225146311958513
stripe,96,93,False,-1.4067944804035004e-10,-0.0011843296046440384,0.028117168022593793
stripe,96,94,False,-1.016974470840858e-10,-0.0005372637265198561,0.027046315378478916
stripe,96,95,False,-6.374817366814703e-11,-0.00020908559578926376,0.024099671226551808
stripe,96,96,False,-4.447143928777399e-11,-5.694462541211507e-05,0.016570874519058372
stripe,128,1,False,-1.4451956771869595e-10,-6.101864261099949e-05,0.016504308627304697
stripe,128,2,False,-2.0559415992138298e-10,-0.00022366639567157013,0.023998142685036278
stripe,128,3,False,-3.2204835896392477e-10,-0.0005729062102158072,0.026910604163384682
stripe,128,4,False,-4.3363220568111797e-10,-0.0012570351795536108,0.027926096984879967
stripe,128,5,False,-5.374010999330221e-10,-0.00242579631952092,0.02694803449212467
stripe,128,6,False,-6.255004196447577e-10,-0.004156717631472911,0.023993916590014732
stripe,128,7,False,-7.003295739243987e-10,-0.0063121539024822695,0.01911699612464523
stripe,128,8,False,-7.591882842730626e-10,-0.00842488986072737,0.012576320094439868
stripe,128,9,False,-7.927943369195478e-10,-0.009810980638050875,0.004893779006411265
stripe,128,10,False,-7.933414238243261e-10,-0.0099273214543891,-0.0032812714511029325
stripe,128,11,False,-7.601021951170498e-10,-0.008719100082266928,-0.01128213669671015
stripe,128,12,False,-7.001819610306901e-10,-0.006661682335995394,-0.018455210057469647
stripe,128,13,False,-6.288707685241699e-10,-0.0044584302134245985,-0.024262319782364983
stripe,128,14,False,-5.837381644444036e-10,-0.0026516843828779616,-0.028464647184879035
stripe,128,15,False,-5.205234814473661e-10,-0.0014438868181363826,-0.031171372643548606
stripe,128,16,False,-4.2864692907472154e-10,-0.0007845186975795615,-0.03266971336199546
stripe,128,17,False,-3.8605068356739636e-10,-0.0005543772445675086,-0.03320977441560895
stripe,128,18,False,-3.837079138471343e-10,-0.0006924187025293821,-0.03289648482942327
stripe,128,19,False,-3.8406204831662443e-10,-0.001238037856389704,-0.03166792982528163
stripe,128,20,False,-3.861117585853573e-10,-0.0023068345981508897,-0.02930514416055976
stripe,128,21,False,-4.029996413540806e-10,-0.003985358270974903,-0.02550949466632369
stripe,128,22,False,-4.3487058442208896e-10,-0.00614825106929477,-0.02009783854241147
stripe,128,23,False,-4.690889178270294e-10,-0.00832357666702277,-0.01320625103440363
stripe,128,24,False,-4.911564147944142e-10,-0.00980048029029915,-0.00529882048413605
stripe,128,25,False,-4.892919410666914e-10,-0.009998395654780955,0.003011320706885758
stripe,128,26,False,-4.803158496814951e-10,-0.008834826355924502,0.011094562245223089
stripe,128,27,False,-4.4262177732116746e-10,-0.006780355447094847,0.018327307441290852
stripe,128,28,False,-4.001648130011472e-10,-0.0045526697868159185,0.02418576865440418
stripe,128,29,False,-3.8961733774975563e-10,-0.0027127238909305726,0.02843599828816294
stripe,128,30,False,-3.911334239990414e-10,-0.0014733590486341657,0.03119263906697076
stripe,128,31,False,-4.1399730432835385e-10,-0.0007829653724489571,0.03275356443330496
stripe,128,32,False,-4.465361749250192e-10,-0.0005123863249059165,0.03338478201859677
stripe,128,33,True,-4.949049683588745e-10,-0.0005849666157117083,0.03321198473014725
stripe,128,34,True,-5.628963558470481e-10,-0.0010228941753754111,0.032200117567018086
stripe,128,35,True,-6.398190402490512e-10,-0.0019354304837977242,0.03015700272099227
stripe,128,36,True,-7.268239522960036e-10,-0.0034391902226561643,0.026782293770097505
stripe,128,37,True,-8.103783936026095e-10,-0.00549278742369883,0.0218295616185453
stripe,128,38,True,-8.957395533336945e-10,-0.007729156756197151,0.015327031778357545
stripe,128,39,True,-9.57451896772673e-10,-0.00947923004865742,0.007655075478935895
stripe,128,40,True,-9.780788991292982e-10,-0.010081447507897882,-0.0005988860113755453
stripe,128,41,True,-9.51989166706505e-10,-0.009286025267870052,-0.008807593921639406
stripe,128,42,True,-8.878284800546577e-10,-0.007420999621338263,-0.016344797416775848
stripe,128,43,True,-8.017715838035653e-10,-0.005175223495397331,-0.022640650469431825
stripe,128,44,True,-7.110057914165187e-10,-0.0031869832187015326,-0.027361379797849007
stripe,128,45,True,-6.318274110332792e-10,-0.0017767700848691798,-0.030515507262813983
stripe,128,46,True,-5.481625481588433e-10,-0.0010161910150957125,-0.03222172077182076
stripe,128,47,True,-4.716576954888492e-10,-0.0007075940674115388,-0.03292515666013525
stripe,128,48,True,-4.0422260072680734e-10,-0.0006147086266304735,-0.033114055415250414
stripe,128,49,True,-3.664357493665301e-10,-0.0006520144060100583,-0.03300404676093764
stripe,128,50,True,-3.66678455697123e-10,-0.0008429608395580882,-0.0325583086725009
stripe,128,51,True,-3.76825278219493e-10,-0.001314069977909925,-0.03149630186206982
stripe,128,52,True,-3.850642057653078e-10,-0.0023120376785187484,-0.02929288666057054
stripe,128,53,True,-4.029996413540806e-10,-0.003985358270974903,-0.02550949466632369
stripe,128,54,True,-4.3487058442208896e-10,-0.00614825106929477,-0.02009783854241147
stripe,128,55,True,-4.690889178270294e-10,-0.00832357666702277,-0.01320625103440363
stripe,128,56,True,-4.911564147944142e-10,-0.00980048029029915,-0.00529882048413605
stripe,128,57,True,-4.892919410666914e-10,-0.009998395654780955,0.003011320706885758
stripe,128,58,True,-4.803158496814951e-10,-0.008834826355924502,0.011094562245223089
stripe,128,59,True,-4.4262177732116746e-10,-0.006780355447094847,0.018327307441290852
stripe,128,60,True,-4.001648130011472e-10,-0.0045526697868159185,0.02418576865440418
stripe,128,61,True,-3.8961733774975563e-10,-0.0027127238909305726,0.02843599828816294
stripe,128,62,True,-3.911334239990414e-10,-0.0014733590486341657,0.03119263906697076
stripe,128,63,True,-4.1399730432835385e-10,-0.0007829653724489571,0.03275356443330496
stripe,128,64,True,-4.465361749250192e-10,-0.0005123863249059165,0.03338478201859677
stripe,128,65,True,-4.949049683588745e-10,-0.0005849666157117083,0.03321198473014725
stripe,128,66,True,-5.628963558470481e-10,-0.0010228941753754111,0.032200117567018086
stripe,128,67,True,-6.398190402490512e-10,-0.0019354304837977242,0.03015700272099227
stripe,128,68,True,-7.268239522960036e-10,-0.0034391902226561643,0.026782293770097505
stripe,128,69,True,-8.103783936026095e-10,-0.00549278742369883,0.0218295616185453
stripe,128,70,True,-8.957395533336945e-10,-0.007729156756197151,0.015327031778357545
stripe,128,71,True,-9.57451896772673e-10,-0.00947923004865742,0.007655075478935895
stripe,128,72,True,-9.780788991292982e-10,-0.010081447507897882,-0.0005988860113755453
stripe,128,73,True,-9.51989166706505e-10,-0.009286025267870052,-0.008807593921639406
stripe,128,74,True,-8.878284800546577e-10,-0.007420999621338263,-0.016344797416775848
stripe,128,75,True,-8.017715838035653e-10,-0.005175223495397331,-0.022640650469431825
stripe,128,76,True,-7.110057914165187e-10,-0.0031869832187015326,-0.027361379797849007
stripe,128,77,True,-6.318274110332792e-10,-0.0017767700848691798,-0.030515507262813983
stripe,128,78,True,-5.481625481588433e-10,-0.0010161910150957125,-0.03222172077182076
stripe,128,79,True,-4.716576954888492e-10,-0.0007075940674115388,-0.03292515666013525
stripe,128,80,True,-4.0422260072680734e-10,-0.0006147086266304735,-0.033114055415250414
stripe,128,81,True,-3.664357493665301e-10,-0.0006520144060100583,-0.03300404676093764
stripe,128,82,True,-3.66678455697123e-10,-0.0008429608395580882,-0.0325583086725009
stripe,128,83,True,-3.76825278219493e-10,-0.001314069977909925,-0.03149630186206982
stripe,128,84,True,-3.850642057653078e-10,-0.0023120376785187484,-0.02929288666057054
stripe,128,85,True,-4.029996413540806e-10,-0.003985358270974903,-0.02550949466632369
stripe,128,86,True,-4.3487058442208896e-10,-0.00614825106929477,-0.02009783854241147
stripe,128,87,True,-4.690889178270294e-10,-0.00832357666702277,-0.01320625103440363
stripe,128,88,True,-4.911564147944142e-10,-0.00980048029029915,-0.00529882048413605
stripe,128,89,True,-4.892919410666914e-10,-0.009998395654780955,0.003011320706885758
stripe,128,90,True,-4.803158496814951e-10,-0.008834826355924502,0.011094562245223089
stripe,128,91,True,-4.4262177732116746e-10,-0.006780355447094847,0.018327307441290852
stripe,128,92,True,-4.001648130011472e-10,-0.0045526697868159185,0.02418576865440418
stripe,128,93,True,-3.8961733774975563e-10,-0.0027127238909305726,0.02843599828816294
stripe,128,94,True,-3.911334239990414e-10,-0.0014733590486341657,0.03119263906697076
stripe,128,95,True,-4.1399730432835385e-10,-0.0007829653724489571,0.03275356443330496
stripe,128,96,True,-4.465361749250192e-10,-0.0005123863249059165,0.03338478201859677
stripe,128,97,False,-4.949049683588745e-10,-0.0005849666157117083,0.03321198473014725
stripe,128,98,False,-5.628963558470481e-10,-0.0010228941753754111,0.032200117567018086
stripe,128,99,False,-6.398190402490512e-10,-0.0019354304837977242,0.03015700272099227
stripe,128,100,False,-7.268239522960036e-10,-0.0034391902226561643,0.026782293770097505
stripe,128,101,False,-8.103783936026095e-10,-0.00549278742369883,0.0218295616185453
stripe,128,102,False,-8.957395533336945e-10,-0.007729156756197151,0.015327031778357545
stripe,128,103,False,-9.57451896772673e-10,-0.00947923004865742,0.007655075478935895
stripe,128,104,False,-9.780788991292982e-10,-0.010081447507897882,-0.0005988860113755453
stripe,128,105,False,-9.51989166706505e-10,-0.009286025267870052,-0.008807593921639406
stripe,128,106,False,-8.878284800546577e-10,-0.007420999621338263,-0.016344797416775848
stripe,128,107,False,-8.017715838035653e-10,-0.005175223495397331,-0.022640650469431825
stripe,128,108,False,-7.110057914165187e-10,-0.0031869832187015326,-0.027361379797849007
stripe,128,109,False,-6.317889184220103e-10,-0.001770808277023043,-0.03052940921175499
stripe,128,110,False,-5.442886394261308e-10,-0.0009323403297983313,-0.032414343500340254
stripe,128,111,False,-4.618800305838203e-10,-0.0005459622294590773,-0.033310149359973035
stripe,128,112,False,-3.8950565861528506e-10,-0.000508840699401051,-0.033391080045745224
stripe,128,113,False,-3.291119630321534e-10,-0.0008086224906842538,-0.032674063653209295
stripe,128,114,False,-2.8452840551746494e-10,-0.0015287359045267936,-0.031017791309311888
stripe,128,115,False,-2.5901291795875234e-10,-0.0027970635878455125,-0.028148727604764896
stripe,128,116,False,-2.5152898040857766e-10,-0.004652417229194385,-0.023779383064815602
stripe,128,117,False,-2.567618751818534e-10,-0.006863791606329266,-0.017825038426427638
stripe,128,118,False,-2.7113290010822094e-10,-0.008864783941703355,-0.010554817036913237
stripe,128,119,False,-2.8403891404340937e-10,-0.009958973136276602,-0.0025202874307096376
stripe,128,120,False,-2.8530926780484595e-10,-0.009713670833882602,0.005628178372554623
stripe,128,121,False,-2.75270303654691e-10,-0.008236499146717754,0.013230727673584169
stripe,128,122,False,-2.518154931897639e-10,-0.006098853914535311,0.019650087993332534
stripe,128,123,False,-2.1832771947008105e-10,-0.0039749163984960645,0.02439060999941229
stripe,128,124,False,-1.8075853874282962e-10,-0.002300196919067206,0.027225146311958513
stripe,128,125,False,-1.4067944804035004e-10,-0.0011843296046440384,0.028117168022593793
stripe,128,126,False,-1.016974470840858e-10,-0.0005372637265198561,0.027046315378478916
stripe,128,127,False,-6.374817366814703e-11,-0.00020908559578926376,0.024099671226551808
stripe,128,128,False,-4.447143928777399e-11,-5.694462541211507e-05,0.016570874519058372
