run_id,selection,geometry,V,t0,distance,count,mean,mean_abs,std
cubic_unfrustrated__V_-0.2__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.2,1.0,41,7,7.747788747458692e-11,7.894684696811841e-11,7.43616785733349e-11
cubic_unfrustrated__V_-0.2__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.2,1.0,42,6,6.44216934350241e-11,7.568473776682576e-11,7.681166280199522e-11
cubic_unfrustrated__V_-0.2__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.2,1.0,43,5,5.1897321282720854e-11,6.383740559945776e-11,5.7126391249085225e-11
cubic_unfrustrated__V_-0.2__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.2,1.0,44,4,2.966266300621507e-11,4.850457618898463e-11,3.983527966182923e-11
cubic_unfrustrated__V_-0.2__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.2,1.0,45,3,-2.3795795420941526e-12,5.918335502852779e-11,6.36324657600665e-11
cubic_unfrustrated__V_-0.2__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.2,1.0,46,2,-3.8922188293532494e-11,6.90239751876853e-11,6.90239751876853e-11
cubic_unfrustrated__V_-0.2__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.2,1.0,47,1,-7.311419964859671e-11,7.311419964859671e-11,0.0
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,1,47,0.05157381544194463,0.05157381544194463,0.020896843103662945
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,2,46,0.010751277530144841,0.010751277530144841,0.01175645499588612
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,3,45,0.002569767799441373,0.002569767799441373,0.0031850157942744733
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,4,44,0.0015495202276991748,0.0015495202276991748,0.0017196888907866162
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,5,43,0.0005791814478623215,0.0005791814478623215,0.0006508579828438389
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,6,42,0.00016728934699229578,0.00016728934699229578,0.00017585834366488115
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,7,41,6.090190556047062e-05,6.090473775261942e-05,6.648012862034087e-05
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,8,40,1.5083961030523154e-05,1.5083961030523154e-05,1.6935547557998305e-05
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,9,39,3.93141327592596e-06,3.9314133119477586e-06,4.7385667742620455e-06
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,10,38,9.392019147135239e-07,9.392019147135239e-07,1.1461535518226938e-06
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,11,37,2.2090324706118738e-07,2.2090324706118738e-07,2.2976652210951994e-07
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,12,36,6.152358429055168e-08,6.152363218014202e-08,6.120644942083428e-08
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,13,35,2.4381920607320026e-08,2.4381920607320026e-08,3.513562986491573e-08
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,14,34,1.0995171854035594e-08,1.0997795978326066e-08,1.8889936916716838e-08
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,15,33,4.4716933612330715e-09,4.475100488437476e-09,7.863326989683694e-09
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,16,32,1.7522998505588186e-09,1.7570357380862294e-09,3.010050646608595e-09
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,17,31,6.076802192405002e-10,6.171410955749806e-10,1.044323058257066e-09
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,18,30,1.8460402410843535e-10,1.975405858422884e-10,3.3104792385097496e-10
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,19,29,4.727239858173616e-11,6.016530112999317e-11,9.913818065056467e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,20,28,1.1145017590255091e-11,2.3911385621244686e-11,3.008505461104542e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,21,27,4.79957627022848e-12,1.742984126590461e-11,2.1951078025911847e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,22,26,4.414897434228441e-12,1.995978092274639e-11,2.578122062656814e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,23,25,3.728615561580001e-12,2.156425594435842e-11,2.8939606353578545e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,24,24,2.593359362084941e-12,1.842337579593768e-11,2.5314738796566486e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,25,23,1.4887229707052252e-12,1.6860765527846463e-11,2.3825293280741184e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,26,22,-5.762506721647753e-12,1.753571678979861e-11,2.3153811949322472e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,27,21,-1.386517784204797e-11,1.9615350801925454e-11,2.7624788296638266e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,28,20,-1.897670604957861e-11,2.3137905750738887e-11,2.8359570026408652e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,29,19,-1.7638862746239292e-11,2.3761662188791952e-11,2.7867497915828114e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,30,18,-1.3987591519547715e-11,2.103549671493537e-11,2.4606959330364248e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,31,17,-1.0162768759346891e-11,2.013510620851632e-11,2.5122993850286402e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,32,16,-8.732720560443643e-12,1.6283113889378134e-11,1.694924105074449e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,33,15,-7.927767448409564e-12,1.460624583880346e-11,1.5739292672281524e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,34,14,-4.24708860113354e-12,1.71791385139886e-11,2.3551445187165116e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,35,13,-3.974312575486034e-12,1.6994712705739397e-11,2.282888795095385e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,36,12,-4.521749921257486e-12,1.6796211952882542e-11,2.171294285691594e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,37,11,-8.696120949407095e-12,1.5709440048914614e-11,1.902093774081778e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,38,10,-9.779311710206232e-12,1.4210613563138703e-11,1.7661393661503548e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,39,9,-1.717290413671899e-11,1.851317719375194e-11,1.9246094338858805e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,40,8,-1.889814353425537e-11,2.344475427598028e-11,2.599220445067254e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,41,7,-1.5476015820516792e-11,1.991693853565802e-11,2.0415044213179434e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,42,6,-1.1862107444400614e-11,1.632862710935463e-11,1.6965304778612587e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,43,5,-5.898728157908081e-12,1.3100544676179203e-11,1.2553001783876483e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,44,4,-1.8006859200857633e-12,1.1897141184009427e-11,1.3236153729847976e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,45,3,1.9210670183097987e-12,1.4609907902954583e-11,1.7283378254862298e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,46,2,-6.8125214685968225e-12,1.4030990369999386e-11,1.4030990369999386e-11
cubic_unfrustrated__V_-0.4__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,-0.4,1.0,47,1,-6.06773013030845e-12,6.06773013030845e-12,0.0
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,1,47,0.04727458108324069,0.04727458108324069,0.03147755254535457
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,2,46,0.005072808606116763,0.005072808606116763,0.007114254190790738
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,3,45,0.00047090197370020415,0.00047090197370020415,0.0006060570568263571
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,4,44,0.0002257918467115926,0.0002257918467115926,0.0002716454561993348
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,5,43,1.9920211242982456e-05,2.001016840937875e-05,3.0174258404816905e-05
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,6,42,2.6159877304479493e-06,2.616198021111821e-06,2.678413632427704e-06
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,7,41,7.223723980038249e-07,7.233491834607203e-07,1.2073041726869716e-06
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,8,40,-1.6064569594046765e-08,2.4561917936955744e-08,4.38569985028473e-08
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,9,39,1.1431702188519319e-08,1.1433125714313738e-08,1.7884449767433874e-08
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,10,38,-4.167028773429446e-10,4.5556759181962356e-10,7.477765568124598e-10
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,11,37,8.87377544128e-11,9.473491181442801e-11,1.2344319738395014e-10
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,12,36,8.049613094002858e-12,1.6489810931244334e-11,2.447611980568369e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,13,35,-7.088615369718856e-13,1.1385183471306747e-11,1.5910725719106123e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,14,34,1.1600789708261719e-12,1.1950206243052383e-11,1.641145260807368e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,15,33,-7.233730890806019e-13,1.4397743254866445e-11,2.4516073340842364e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,16,32,3.2783745544605623e-12,1.3234409380147311e-11,1.9226817744480448e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,17,31,1.339132965696938e-12,1.3739496282566917e-11,1.8838190710142516e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,18,30,6.327127137196555e-13,1.5361220758268405e-11,2.5146975902543142e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,19,29,-4.712548123931827e-12,1.3450679185802995e-11,1.7622013222703922e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,20,28,2.0375747039417467e-12,1.3813329082980613e-11,1.7594945822969374e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,21,27,-6.828592789783846e-13,1.2169101268122766e-11,1.6381525722254068e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,22,26,-1.2578704910202378e-13,1.4590648519265477e-11,2.3035132858287586e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,23,25,-4.5863287645829835e-14,1.0747144815396201e-11,1.3778170190311192e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,24,24,-3.831713513465338e-12,1.0758895504089494e-11,1.4168921075213299e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,25,23,-2.9485466553943147e-12,1.0560320076724458e-11,1.531342909904208e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,26,22,-2.0671687352593063e-12,9.000444543459807e-12,1.1905392860225715e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,27,21,4.749453725413477e-13,8.934218572919666e-12,1.1190264371921898e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,28,20,-2.5989536816292513e-12,9.176529625734291e-12,1.169219944891976e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,29,19,-4.439741727820115e-12,9.778013642995344e-12,1.3546462782974959e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,30,18,-3.355827996671071e-12,1.0147451103364753e-11,1.4977685968257527e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,31,17,4.7197570445346e-12,9.980684356593856e-12,1.331649481889455e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,32,16,4.5284368483256405e-12,9.899676670845322e-12,1.5206806516066678e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,33,15,2.864626957114763e-12,1.0714190030152004e-11,1.9592499218830074e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,34,14,4.066123263673343e-12,9.106575491167828e-12,1.0739959739776212e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,35,13,-4.11166573151925e-12,1.033973562248111e-11,1.3597191009538384e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,36,12,-3.577909125968072e-12,9.386375544620209e-12,1.2226331101264625e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,37,11,-4.542988693325147e-12,1.1224211043783307e-11,1.6525791977976524e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,38,10,-2.7707101062939067e-12,1.0804415473410228e-11,1.2712594274243207e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,39,9,-5.048462761785153e-12,1.2625720272293339e-11,1.66324676342636e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,40,8,-6.855387852218495e-12,1.155255079550692e-11,1.6048436967003366e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,41,7,-2.6416264263899553e-12,1.0923734908652033e-11,1.2362488794425066e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,42,6,3.111658630920705e-12,1.1367463992586179e-11,1.3874935949060351e-11
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,43,5,1.242288313053844e-12,5.586069609006274e-12,6.0340237905520605e-12
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,44,4,-6.620712343488662e-12,6.620712343488662e-12,3.417352768536916e-12
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,45,3,-4.825664802032834e-12,5.568569608529916e-12,5.828067854297663e-12
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,46,2,-1.034787007027367e-12,4.040070338077006e-12,4.040070338077006e-12
cubic_unfrustrated__V_+0.0__t0_0.8,cubic_unfrustrated,cubic_unfrustrated,0.0,0.8,47,1,5.356483604197495e-12,5.356483604197495e-12,0.0
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,1,47,0.04794062445899772,0.04794062445899772,0.02040112899774005
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,2,46,0.008475796692339346,0.008475796692339346,0.00982219852866721
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,3,45,0.0014014804914080797,0.0014014804914080797,0.0018364925335503201
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,4,44,0.0008141979833673524,0.0008141979833673524,0.0009093127424625118
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,5,43,0.0002448258449207381,0.0002448258449207381,0.00028604788005303315
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,6,42,5.0427525845844444e-05,5.0427525845844444e-05,5.322828128491006e-05
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,7,41,1.7407547347391794e-05,1.7410387613263417e-05,1.9846400772250892e-05
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,8,40,2.958487873755389e-06,2.958487873755389e-06,3.4353584010366955e-06
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,9,39,6.632832866359647e-07,6.632832866359647e-07,8.509639434994176e-07
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,10,38,1.270742789776725e-07,1.270742789776725e-07,1.545931228451484e-07
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,11,37,2.7330811002417784e-08,2.7330811002417784e-08,2.6178642440449897e-08
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,12,36,1.0621963379324878e-08,1.062298328769301e-08,1.6346055554596613e-08
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,13,35,6.828091454263626e-09,6.828818935685115e-09,1.2611666719893626e-08
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,14,34,4.348686221125984e-09,4.349912256814208e-09,7.251998259098591e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,15,33,3.133101231302934e-09,3.142390643475367e-09,5.4799447944008515e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,16,32,3.0091773227908493e-09,3.0327850666949266e-09,7.373484626265722e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,17,31,2.891052470272753e-09,2.9243005893343883e-09,7.914651337428702e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,18,30,2.3422490853585193e-09,2.367510418461792e-09,6.018134474626797e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,19,29,1.6932664182482257e-09,1.7001615615271044e-09,3.2820986703261095e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,20,28,1.4454961482322634e-09,1.4486017170551247e-09,1.7778023806595269e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,21,27,1.832746585864906e-09,1.8368819047262759e-09,3.242699159674692e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,22,26,2.8079172242213008e-09,2.82108506866044e-09,6.520935105677957e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,23,25,3.856261361269868e-09,3.882853260386393e-09,9.611817477466856e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,24,24,4.243709658801638e-09,4.275536799795898e-09,1.0271203432267591e-08
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,25,23,3.791203145747304e-09,3.8116137951058955e-09,8.055614576857749e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,26,22,3.332461913552646e-09,3.3414038960318513e-09,5.598312771809359e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,27,21,3.6480012094723295e-09,3.6541795160771532e-09,7.017633711191168e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,28,20,4.230587913118894e-09,4.2431376370018695e-09,9.267255476938922e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,29,19,4.016033461406985e-09,4.037562884631218e-09,8.8752970537546e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,30,18,2.902106744916491e-09,2.9237636839682196e-09,6.028692536393935e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,31,17,1.7173980494818438e-09,1.730498259189889e-09,2.9448873381863088e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,32,16,9.745994107069958e-10,9.755021844177305e-10,1.1477455476006395e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,33,15,5.902684648892801e-10,5.933707199070657e-10,4.921076211709675e-10
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,34,14,3.725994940733274e-10,3.7856252384989703e-10,2.580289571427661e-10
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,35,13,3.5605511685944625e-10,3.6244241270083246e-10,2.902429970037434e-10
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,36,12,6.616777046285186e-10,6.654944549026806e-10,8.29112424668923e-10
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,37,11,1.5964673401142412e-09,1.5964673401142412e-09,2.062705210759739e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,38,10,3.598254668693258e-09,3.598254668693258e-09,4.932941218502063e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,39,9,6.717993284165441e-09,6.717993284165441e-09,8.991011922397367e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,40,8,9.630726142106358e-09,9.630726142106358e-09,1.1905297459518383e-08
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,41,7,1.0165304162677647e-08,1.0165304162677647e-08,1.1581548543491564e-08
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,42,6,7.778428334112797e-09,7.778428334112797e-09,8.258688453451599e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,43,5,4.33702690403572e-09,4.33702690403572e-09,4.129662438852804e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,44,4,2.1023945180987296e-09,2.1023945180987296e-09,1.2568230954985294e-09
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,45,3,1.2535618965432312e-09,1.2535618965432312e-09,3.263451489380597e-10
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,46,2,7.992868878339815e-10,7.992868878339815e-10,1.1176670613751998e-11
cubic_unfrustrated__V_+0.0__t0_1.0,cubic_unfrustrated,cubic_unfrustrated,0.0,1.0,47,1,4.3471196068968534e-10,4.3471196068968534e-10,0.0
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,1,47,0.04005988219114842,0.04005988219114842,0.01050570135934437
