run_id,selection,geometry,V,t0,iteration,alpha_step_rel_l2,beta_step_rel_l2,cdw_value,cdw_abs_kx_over_pi,cdw_ky_over_pi,sdw_value,sdw_abs_kx_over_pi,sdw_ky_over_pi,swave_value,swave_abs_kx_over_pi,swave_ky_over_pi,extended_swave_value,extended_swave_abs_kx_over_pi,extended_swave_ky_over_pi,dwave_value,dwave_abs_kx_over_pi,dwave_ky_over_pi
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,176,0.7157147878067406,0.3866608797673254,0.012993569490973233,0.14814814814814814,0.0,0.053846312832662474,0.9259259259259259,1.0,1.0943833970268974e-05,0.0,0.0,0.0001768810053843039,0.0,,0.001518870715394657,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,177,0.6922942365826497,0.38668782832935295,0.013020240071173833,0.14814814814814814,0.0,0.05382870361640313,0.9259259259259259,1.0,6.547935116658082e-06,0.0,0.0,0.00012470706255460713,0.0,,0.0010940571938714422,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,178,0.6948344150388029,0.3866972755000299,0.01302171312416635,0.14814814814814814,0.0,0.05381772650718518,0.9259259259259259,1.0,5.698441661049477e-06,0.0,0.0,9.772495107371825e-05,0.0,,0.0008639957660655513,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,179,0.6968354070016569,0.3866961817135577,0.013029681995083513,0.14814814814814814,0.0,0.053814062340975244,0.9259259259259259,1.0,4.34808460832266e-06,0.0,0.0,7.893696448742508e-05,0.0,,0.0006757885519974908,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,180,0.689748156738651,0.3866966866649604,0.013033995784369453,0.14814814814814814,0.0,0.05380976252085916,0.9259259259259259,1.0,2.8495122803059446e-06,0.0,0.0,5.3570535823610766e-05,0.0,,0.0004858710764764607,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,181,2.3213046906235264,0.38667880334895244,0.01297518524210441,0.14814814814814814,0.0,0.053828998364723504,0.9259259259259259,1.0,1.4515894580073066e-05,0.0,0.0,0.00017740706626515076,0.0,,0.0012721905117528169,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,182,0.8764351283161514,0.3866511288008763,0.012983663638161705,0.14814814814814814,0.0,0.05384480119747648,0.9259259259259259,1.0,1.3636883828006041e-05,0.0,0.0,0.00018781979850962294,0.0,,0.0014865081799828475,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,183,0.734046253320217,0.38666791715722737,0.013001441290319724,0.14814814814814814,0.0,0.05383760018358165,0.9259259259259259,1.0,1.021138177130595e-05,0.0,0.0,0.00016395953792449375,0.0,,0.0013425763688802354,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,184,0.6984017222667712,0.38668766058615683,0.013021706087351679,0.14814814814814814,0.0,0.053826769087732616,0.9259259259259259,1.0,6.657242462928898e-06,0.0,0.0,0.00011585813541243784,0.0,,0.0010226451724077987,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,185,0.6880055637949757,0.38669461930835186,0.013030594654182262,0.14814814814814814,0.0,0.053815526359033534,0.9259259259259259,1.0,4.132215463038558e-06,0.0,0.0,8.143067055853109e-05,0.0,,0.0007214957946475474,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,186,0.8412802150291405,0.38669885457915554,0.013024848065138333,0.14814814814814814,0.0,0.053819683241647445,0.9259259259259259,1.0,6.7518169995884006e-06,0.0,0.0,9.81502044367851e-05,0.0,,0.0007966746012803636,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,187,0.7058181148170646,0.38669119839219473,0.013032128349624134,0.14814814814814814,0.0,0.053813515856575046,0.9259259259259259,1.0,3.9537752233846315e-06,0.0,0.0,7.114398262553711e-05,0.0,,0.0006081990562583951,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,188,0.9482831684534708,0.38669189429176387,0.013023849565770252,0.14814814814814814,0.0,0.05381688138898357,0.9259259259259259,1.0,7.062029820320117e-06,0.0,0.0,9.729296026330632e-05,0.0,,0.000771497916200759,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,189,1.7868502904117767,0.3866625689570626,0.012943490134881898,0.14814814814814814,0.0,0.05385388344353306,0.9259259259259259,1.0,1.9505969770997135e-05,0.0,0.0,0.00023937735684733037,0.0,,0.001723901513941127,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,190,0.7277247131735723,0.38663746002593835,0.0130037668422007,0.14814814814814814,0.0,0.053847497660397946,0.9259259259259259,1.0,1.0443009544215319e-05,0.0,0.0,0.0001677783719162144,0.0,,0.0014250755962949392,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,191,0.691931148863281,0.38669445386170787,0.013020691003994524,0.14814814814814814,0.0,0.053828490325286145,0.9259259259259259,1.0,6.50872637362323e-06,0.0,0.0,0.00012136975145466085,0.0,,0.0010510430283059101,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,192,0.9977020520221804,0.3866805829404472,0.012990657534372002,0.14814814814814814,0.0,0.053839167106643285,0.9259259259259259,1.0,1.2983441114950037e-05,0.0,0.0,0.0001750570080645895,0.0,,0.0013782071128365925,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,193,0.7196009893282852,0.38666226682072224,0.013020595233342012,0.14814814814814814,0.0,0.05383659612067863,0.9259259259259259,1.0,8.159221211934485e-06,0.0,0.0,0.00013752647722823947,0.0,,0.0011449787992861332,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,194,0.9228583278292289,0.38668058802985295,0.012992285755015119,0.14814814814814814,0.0,0.05384676576104281,0.9259259259259259,1.0,1.3171945464332972e-05,0.0,0.0,0.00017950446542284011,0.0,,0.001423309019331119,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,195,0.7193417106503867,0.3866717205143203,0.013021016675098165,0.14814814814814814,0.0,0.053840270850056875,0.9259259259259259,1.0,8.436015490665354e-06,0.0,0.0,0.0001429876484337688,0.0,,0.001188916707520365,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,196,0.6923273377919149,0.3866969207425251,0.0130361432899141,0.14814814814814814,0.0,0.05383051379689866,0.9259259259259259,1.0,5.2617584327229114e-06,0.0,0.0,9.60239315524342e-05,0.0,,0.0008635851074610323,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,197,0.8625283025681922,0.3866937839929918,0.013017594019007513,0.14814814814814814,0.0,0.05382757808680092,0.9259259259259259,1.0,8.81443144394433e-06,0.0,0.0,0.0001278859611636683,0.0,,0.0010041318737514422,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,198,0.703890972214524,0.3866765869633418,0.013033352570541163,0.14814814814814814,0.0,0.05381737158860725,0.9259259259259259,1.0,4.115569067178134e-06,0.0,0.0,7.789360579517221e-05,0.0,,0.0007021894164643621,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,199,0.7020729926457666,0.38668185477640543,0.013031271332678755,0.14814814814814814,0.0,0.05381143112462481,0.9259259259259259,1.0,4.04255141641503e-06,0.0,0.0,6.986203796440604e-05,0.0,,0.000585913904597597,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,200,1.6750002337020342,0.3866659743248018,0.012999015540483641,0.14814814814814814,0.0,0.053832245809136384,0.9259259259259259,1.0,1.293299975371317e-05,0.0,0.0,0.0001596371371783875,0.0,,0.0011879300923601929,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,201,0.7350056380339174,0.3866591159180001,0.013025660771110696,0.14814814814814814,0.0,0.053833259564907414,0.9259259259259259,1.0,7.727560913912301e-06,0.0,0.0,0.00012578142772130162,0.0,,0.001029669436799894,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,202,0.7024569730530058,0.38668648258218596,0.013030468672603409,0.14814814814814814,0.0,0.05382364231193843,0.9259259259259259,1.0,5.6723011646130675e-06,0.0,0.0,9.524958433107013e-05,0.0,,0.0008282896544728501,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,203,0.6909978168264731,0.3866890998078409,0.013038973080907425,0.14814814814814814,0.0,0.05381970086095748,0.9259259259259259,1.0,3.5392761225370267e-06,0.0,0.0,6.886568804853342e-05,0.0,,0.0006020904947321926,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,204,0.6856398056299986,0.3866920444087026,0.013043089151025058,0.14814814814814814,0.0,0.053816441274323015,0.9259259259259259,1.0,2.4369201225476287e-06,0.0,0.0,4.6925152511023594e-05,0.0,,0.0004273112675669498,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,205,0.6895745040191906,0.3866890791252781,0.013039188708338522,0.14814814814814814,0.0,0.05381080698963733,0.9259259259259259,1.0,1.9613971332797403e-06,0.0,0.0,3.775008130595418e-05,0.0,,0.0003257192490564383,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,206,1.1464712124399987,0.38668128840269606,0.013031587836084898,0.14814814814814814,0.0,0.05380964621520884,0.9259259259259259,1.0,4.78600423820133e-06,0.0,0.0,6.340801432402833e-05,0.0,,0.0004907239790676243,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,207,0.7266960641033636,0.38668501471181843,0.013033398338001817,0.14814814814814814,0.0,0.05380910802615905,0.9259259259259259,1.0,2.929559030917834e-06,0.0,0.0,5.052626332998701e-05,0.0,,0.00041869640115263274,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,208,0.9010146880623519,0.38668825954864106,0.01302642177701553,0.14814814814814814,0.0,0.053805538964312415,0.9259259259259259,1.0,4.480623891356244e-06,0.0,0.0,6.351008770539741e-05,0.0,,0.000506326576231891,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,209,2.3095603888684413,0.3866714814517772,0.012958572507346966,0.14814814814814814,0.0,0.053830457900516215,0.9259259259259259,1.0,1.6219188478823117e-05,0.0,0.0,0.0001947168843517483,0.0,,0.0013930770946121518,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,210,1.2326312889927795,0.3866153642211433,0.012871777787419318,0.14814814814814814,0.0,0.05388449082462201,0.9259259259259259,1.0,2.4201372307282227e-05,0.0,0.0,0.0003050203550593427,0.0,,0.0022987436958057197,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,211,0.7132251305324864,0.38660925326795054,0.012993782775346102,0.14814814814814814,0.0,0.05385102257626136,0.9259259259259259,1.0,9.524571912044734e-06,0.0,0.0,0.0001839033980135434,0.0,,0.0015982357961402964,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,212,0.7086908262823555,0.3867037178205595,0.012990583728790785,0.14814814814814814,0.0,0.05383310092056522,0.9259259259259259,1.0,9.971807943714866e-06,0.0,0.0,0.00016077803537337498,0.0,,0.0013805705544279393,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,213,0.6937658171569251,0.3866879280411652,0.013017500669324087,0.14814814814814814,0.0,0.05381810197868267,0.9259259259259259,1.0,5.619135529185849e-06,0.0,0.0,0.00010944232635851064,0.0,,0.0009687870276380487,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,214,1.0135406667024174,0.38668766137895394,0.012986906823946655,0.14814814814814814,0.0,0.05382658734114152,0.9259259259259259,1.0,1.2127323145368729e-05,0.0,0.0,0.00016325061042978808,0.0,,0.0012858505150019895,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,215,1.0708205748603374,0.38664453027130286,0.012938104011970925,0.14814814814814814,0.0,0.05385294331284475,0.9259259259259259,1.0,1.8094511538217814e-05,0.0,0.0,0.0002436839415431492,0.0,,0.0018357441386620636,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,216,0.7324610638843285,0.3866339049130798,0.012985014354049012,0.14814814814814814,0.0,0.053851696709898846,0.9259259259259259,1.0,1.2323580880684538e-05,0.0,0.0,0.00019203210610380052,0.0,,0.0016183409783753159,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,217,0.6948280842793081,0.3866840766382281,0.013010381448415771,0.14814814814814814,0.0,0.05382945236779748,0.9259259259259259,1.0,7.455546152029683e-06,0.0,0.0,0.00013837809165768422,0.0,,0.0011973958516699008,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,218,0.7383553030249794,0.3866947984831365,0.013016861814288405,0.14814814814814814,0.0,0.05383194656119682,0.9259259259259259,1.0,8.59465716290522e-06,0.0,0.0,0.00013219458016805778,0.0,,0.0011163314605301129,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,219,0.7106839404247599,0.38669015250923006,0.013025878317401398,0.14814814814814814,0.0,0.05382557673461029,0.9259259259259259,1.0,6.4187459955028125e-06,0.0,0.0,0.00010992175748254414,0.0,,0.00092240626672144,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,220,0.8653346166036571,0.3866861832018973,0.013012633677576498,0.14814814814814814,0.0,0.05382792513731531,0.9259259259259259,1.0,9.438970082526625e-06,0.0,0.0,0.0001322267970934209,0.0,,0.0010651628718752848,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,221,0.7629520022634114,0.38667171892050434,0.013019272635461923,0.14814814814814814,0.0,0.05382848954114613,0.9259259259259259,1.0,8.397435572578996e-06,0.0,0.0,0.0001297455042602873,0.0,,0.0010414369389222357,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,222,0.8487373028618201,0.38667405151881873,0.013007551450712009,0.14814814814814814,0.0,0.05383239882064188,0.9259259259259259,1.0,1.0274442849570061e-05,0.0,0.0,0.00014551154729592646,0.0,,0.0011703538808840177,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,223,0.703370371488765,0.38667340406359874,0.013035316048110061,0.14814814814814814,0.0,0.0538259067640939,0.9259259259259259,1.0,4.907717338619872e-06,0.0,0.0,9.505018421308084e-05,0.0,,0.0008287432512680697,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,224,1.1178859087398827,0.38668131071841094,0.013001898838366773,0.14814814814814814,0.0,0.053835519191828246,0.9259259259259259,1.0,1.1691261824823666e-05,0.0,0.0,0.00015422285463458028,0.0,,0.0011967967847583358,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,225,0.7499646459405729,0.3866655336914738,0.013017079803402887,0.14814814814814814,0.0,0.05383426079036553,0.9259259259259259,1.0,8.75133943594435e-06,0.0,0.0,0.00013862177234832813,0.0,,0.0011174412070605736,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,226,0.6960581003063662,0.386679955060781,0.013030138842438848,0.14814814814814814,0.0,0.05381856371311738,0.9259259259259259,1.0,4.560128598144838e-06,0.0,0.0,8.638036748848814e-05,0.0,,0.0007805007168547191,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,227,0.7917951175005914,0.386683894462517,0.013021412091839817,0.14814814814814814,0.0,0.05381794135095901,0.9259259259259259,1.0,6.875605521545913e-06,0.0,0.0,0.00010328132249501564,0.0,,0.0008250427021355144,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,228,1.4187250126236481,0.3866722865647592,0.012972530207617027,0.14814814814814814,0.0,0.05384663984436945,0.9259259259259259,1.0,1.5798371859552757e-05,0.0,0.0,0.00019823240923453274,0.0,,0.001487898160292039,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,229,0.7146838579917949,0.3866559102013414,0.013021873633425296,0.14814814814814814,0.0,0.05383022047490417,0.9259259259259259,1.0,6.522496587470729e-06,0.0,0.0,0.00012363886740116454,0.0,,0.0010626949501732366,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,230,0.6941952845365938,0.3866948795648897,0.013024129408961095,0.14814814814814814,0.0,0.053820244564480695,0.9259259259259259,1.0,5.751507039004588e-06,0.0,0.0,9.759934923625424e-05,0.0,,0.0008517073415316837,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,231,1.6387804616942523,0.38665962781647467,0.012937055903290706,0.14814814814814814,0.0,0.05385319220874031,0.9259259259259259,1.0,1.9213595070885417e-05,0.0,0.0,0.00024131366415335641,0.0,,0.0017571188725315832,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,232,0.7167883231740351,0.3866308698253126,0.01301617481310434,0.14814814814814814,0.0,0.053835914603878446,0.9259259259259259,1.0,7.329797367765507e-06,0.0,0.0,0.00013636705559903498,0.0,,0.0012175988993461393,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,233,0.682417174381752,0.3866980307141739,0.013023622415395168,0.14814814814814814,0.0,0.05381954029912198,0.9259259259259259,1.0,5.0794085968764244e-06,0.0,0.0,9.87257761814677e-05,0.0,,0.0008716763318631576,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,234,0.7738916743058963,0.386691921947571,0.013016293009804761,0.14814814814814814,0.0,0.053816982509811165,0.9259259259259259,1.0,7.089524936160832e-06,0.0,0.0,0.0001057808512990805,0.0,,0.0008779275587904151,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,235,1.0185503551717934,0.38667111737965754,0.012992628863663994,0.14814814814814814,0.0,0.05382245571369335,0.9259259259259259,1.0,1.1453577216870904e-05,0.0,0.0,0.0001565787026663917,0.0,,0.001191978345533116,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,236,0.7304675780952953,0.3866676867827156,0.013009832838934983,0.14814814814814814,0.0,0.053820145755459875,0.9259259259259259,1.0,7.739928479391353e-06,0.0,0.0,0.00012257101178587713,0.0,,0.001035861345556369,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,237,1.0093658586391243,0.3866730906437258,0.012980335888714317,0.14814814814814814,0.0,0.05383198730239441,0.9259259259259259,1.0,1.3148139439360932e-05,0.0,0.0,0.00018108636227039197,0.0,,0.0013821057648367612,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,238,0.5207072509306037,0.0007611773612369132,0.013020564671391413,0.14814814814814814,0.0,0.053808260059279585,0.9259259259259259,1.0,4.205219339115755e-06,0.0,0.0,8.2969451722884e-05,0.0,,0.0007294090492600414,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,239,0.012257652532572327,0.00027246571985550165,0.013045775078997904,0.14814814814814814,0.0,0.05383660848051193,0.9259259259259259,1.0,4.3221714359388985e-06,0.0,0.0,8.405551119180699e-05,0.0,,0.0007363153163327448,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,240,0.008928128532508307,0.0001130787428598141,0.013049384119170674,0.14814814814814814,0.0,0.0538405190956363,0.9259259259259259,1.0,4.3217686457714034e-06,0.0,0.0,8.431310906182412e-05,0.0,,0.0007386737050949167,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,241,0.011137350072516993,0.00025535255861211444,0.013025685175925495,0.14814814814814814,0.0,0.053812494350890486,0.9259259259259259,1.0,4.237310413326959e-06,0.0,0.0,8.337385979683884e-05,0.0,,0.0007336909378482975,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,242,0.008168053659901319,0.00010216226906361601,0.013022271881234773,0.14814814814814814,0.0,0.05381013985852543,0.9259259259259259,1.0,4.229467421774071e-06,0.0,0.0,8.288214453144249e-05,0.0,,0.0007293746415261913,0.0,
no_explicit_geometry__V_+0.0__t0_1.0,no_explicit_geometry,cubic_frustrated,0.0,1.0,243,0.007303645217629562,0.00014967231017705253,0.013037481302614524,0.14814814814814814,0.0,0.0538245670927133,0.9259259259259259,1.0,4.240045021426853e-06,0.0,0.0,8.353264740712636e-05,0.0,,0.0007335616704824519,0.0,
no_explicit_geometry__V_+0.0__t0_1.2,no_explicit_geometry,cubic_frustrated,0.0,1.2,1,,,0.0015804569432296,0.18518518518518517,0.0,4.147898678970019e-06,0.8148148148148148,1.0,0.00018422821745619583,0.0,0.0,0.0008631950589912289,0.0,,0.012016975209685882,0.0,
no_explicit_geometry__V_+0.0__t0_1.2,no_explicit_geometry,cubic_frustrated,0.0,1.2,2,0.6566615989670262,0.039878886328159995,0.0009503064964135143,0.14814814814814814,0.0,5.0013747187942984e-06,0.8518518518518519,1.0,0.0002879290504475215,0.0,0.0,0.0011810309176644735,0.0,,0.019585600799599166,0.0,
no_explicit_geometry__V_+0.0__t0_1.2,no_explicit_geometry,cubic_frustrated,0.0,1.2,3,0.08117273347878476,0.014106740454066626,0.0005152191995675574,0.1111111111111111,0.0,8.614912589850242e-06,0.8888888888888888,1.0,0.0002879083807085285,0.0,0.0,0.001228999497154952,0.0,,0.021094183327720978,0.0,
no_explicit_geometry__V_+0.0__t0_1.2,no_explicit_geometry,cubic_frustrated,0.0,1.2,4,0.022791086148784626,0.006501501995810564,0.0002775706622678762,0.14814814814814814,0.0,1.3743619204676176e-05,1.0,1.0,0.00028818142069098247,0.0,0.0,0.0012330598335937308,0.0,,0.021438362616342767,0.0,
no_explicit_geometry__V_+0.0__t0_1.2,no_explicit_geometry,cubic_frustrated,0.0,1.2,5,0.005551765557752943,0.0029176898670190098,0.00024357698448899511,0.1111111111111111,0.0,1.565293206164623e-05,1.0,1.0,0.00028851532902840547,0.0,0.0,0.0012338366220817937,0.0,,0.021503305939943953,0.0,
no_explicit_geometry__V_+0.0__t0_1.2,no_explicit_geometry,cubic_frustrated,0.0,1.2,6,0.002396453284593425,0.0013866578708895396,0.00017715690948810726,0.037037037037037035,0.0,2.1398919355191375e-05,0.8888888888888888,1.0,0.00028848572315882547,0.0,0.0,0.0012341105299665054,0.0,,0.021519833442820248,0.0,
no_explicit_geometry__V_+0.0__t0_1.2,no_explicit_geometry,cubic_frustrated,0.0,1.2,7,0.001230822852749905,0.0007850633244514627,0.0002040276132507621,0.037037037037037035,0.0,2.9217341169412225e-05,0.8518518518518519,1.0,0.0002885821001400398,0.0,0.0,0.0012342109898646992,0.0,,0.021522763013646234,0.0,
no_explicit_geometry__V_+0.0__t0_1.2,no_explicit_geometry,cubic_frustrated,0.0,1.2,8,0.0012086290943640167,0.0006986527622146497,0.00018977811976165636,0.037037037037037035,0.0,3.741895123233898e-05,0.8518518518518519,1.0,0.00028850682802695696,0.0,0.0,0.0012338767348575135,0.0,,0.021522503210570452,0.0,
no_explicit_geometry__V_+0.0__t0_1.4,no_explicit_geometry,cubic_frustrated,0.0,1.4,1,,,0.0016224032888282984,0.037037037037037035,0.0,6.6289088168196085e-06,0.8888888888888888,1.0,0.0004983248186256953,0.0,0.0,7.35217360674438e-05,0.1509433962264151,,0.019767781065600294,0.0,
no_explicit_geometry__V_+0.0__t0_1.4,no_explicit_geometry,cubic_frustrated,0.0,1.4,2,0.683228032535507,0.03279605811543009,0.0011128436063686442,0.14814814814814814,0.0,6.060013528860669e-06,0.9629629629629629,1.0,0.0008744262427275428,0.0,0.0,0.0001021346473793337,0.0,,0.03199933962513301,0.0,
no_explicit_geometry__V_+0.0__t0_1.4,no_explicit_geometry,cubic_frustrated,0.0,1.4,3,0.08257260733170978,0.01337733015621088,0.0004322865120415912,0.037037037037037035,0.0,8.505908837828512e-06,1.0,1.0,0.0009285518758712905,0.0,0.0,0.00010489485288004669,0.0,,0.034359085171526235,0.0,
no_explicit_geometry__V_+0.0__t0_1.4,no_explicit_geometry,cubic_frustrated,0.0,1.4,4,0.020994582549728184,0.00566614158648288,0.00026894829563795804,0.14814814814814814,0.0,1.487250457231719e-05,1.0,1.0,0.0009425489941335166,0.0,0.0,0.00010695342707866695,0.0,,0.03483414464884858,0.0,
no_explicit_geometry__V_+0.0__t0_1.4,no_explicit_geometry,cubic_frustrated,0.0,1.4,5,0.00517649950369965,0.0022246911791206922,0.00016805223603407488,0.037037037037037035,0.0,1.7748962113637003e-05,1.0,1.0,0.000946488877312932,0.0,0.0,0.00010858134733695416,0.0,,0.03490903115185785,0.0,
no_explicit_geometry__V_+0.0__t0_1.4,no_explicit_geometry,cubic_frustrated,0.0,1.4,6,0.0021615786642766896,0.0009698288410256028,0.00012668571089625833,0.14814814814814814,0.0,2.0897844327238184e-05,1.0,1.0,0.0009464702056334258,0.0,0.0,0.00010809125074386227,0.0,,0.03493238721365028,0.0,
no_explicit_geometry__V_+0.0__t0_1.4,no_explicit_geometry,cubic_frustrated,0.0,1.4,7,0.0007915411086557956,0.0004385314964893042,0.0001225051740306536,0.037037037037037035,0.0,1.6898196155266427e-05,1.0,1.0,0.0009467657602788439,0.0,0.0,0.00010840047596292419,0.0,,0.03492891212411721,0.0,
no_explicit_geometry__V_+0.2__t0_1.0,no_explicit_geometry,cubic_frustrated,0.2,1.0,1,,,0.0054223894331491725,0.14814814814814814,0.0,2.490765681897492e-05,0.9259259259259259,1.0,7.08870473220212e-05,0.0,0.0,0.0015453402407938092,0.0,,0.010224267248696602,0.0,
