run_id,selection,geometry,V,t0,source,channel,kx_multiple,kx_period,kx_over_pi,ky_over_pi,amplitude
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,plot_mf,dwave,22,53,0.8301886792452831,,0.0001916809192211919
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,plot_mf,dwave,23,53,0.8679245283018868,,0.00021716128627956505
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,plot_mf,dwave,24,53,0.9056603773584906,,0.0008609973489977032
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,plot_mf,dwave,25,53,0.9433962264150944,,0.00018115676518183657
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,plot_mf,dwave,26,53,0.9811320754716981,,8.864018496450205e-05
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-27,54,-1.0,0.0,0.000360247085139312
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-26,54,-0.9629629629629629,0.0,0.00036054062325656166
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-25,54,-0.9259259259259259,0.0,0.00036387655479035933
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-24,54,-0.8888888888888888,0.0,0.0003675578010183881
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-23,54,-0.8518518518518519,0.0,0.0003743962397059653
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-22,54,-0.8148148148148148,0.0,0.00038250719869030827
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-21,54,-0.7777777777777778,0.0,0.0003921512960130492
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-20,54,-0.7407407407407407,0.0,0.00040459378991799724
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-19,54,-0.7037037037037037,0.0,0.0004254044961891753
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-18,54,-0.6666666666666666,0.0,0.00044322397757782785
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-17,54,-0.6296296296296297,0.0,0.0004660159235062454
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-16,54,-0.5925925925925926,0.0,0.0004887862795448541
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-15,54,-0.5555555555555556,0.0,0.000485792492943438
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-14,54,-0.5185185185185185,0.0,0.0005804038645876464
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-13,54,-0.48148148148148145,0.0,0.0005380185438083264
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-12,54,-0.4444444444444444,0.0,0.0006712098866714233
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-11,54,-0.4074074074074074,0.0,0.000738387517489412
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-10,54,-0.37037037037037035,0.0,0.0013300844843448162
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-9,54,-0.3333333333333333,0.0,0.0027649300038891677
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-8,54,-0.2962962962962963,0.0,0.003332551545796784
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-7,54,-0.25925925925925924,0.0,0.0035717616002858697
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-6,54,-0.2222222222222222,0.0,0.0055977631058851856
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-5,54,-0.18518518518518517,0.0,0.020292193166699966
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-4,54,-0.14814814814814814,0.0,0.012202404029842923
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-3,54,-0.1111111111111111,0.0,0.007347269149743557
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-2,54,-0.07407407407407407,0.0,0.004721919834952774
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-1,54,-0.037037037037037035,0.0,0.0032284982041465063
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,0,54,0.0,0.0,4.11193712824132e-17
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,1,54,0.037037037037037035,0.0,0.003228498204146542
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,2,54,0.07407407407407407,0.0,0.004721919834952755
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,3,54,0.1111111111111111,0.0,0.007347269149743546
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,4,54,0.14814814814814814,0.0,0.012202404029842902
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,5,54,0.18518518518518517,0.0,0.020292193166700133
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,6,54,0.2222222222222222,0.0,0.005597763105885193
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,7,54,0.25925925925925924,0.0,0.003571761600285853
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,8,54,0.2962962962962963,0.0,0.0033325515457967914
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,9,54,0.3333333333333333,0.0,0.0027649300038892067
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,10,54,0.37037037037037035,0.0,0.0013300844843447885
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,11,54,0.4074074074074074,0.0,0.0007383875174894317
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,12,54,0.4444444444444444,0.0,0.0006712098866714522
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,13,54,0.48148148148148145,0.0,0.0005380185438083357
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,14,54,0.5185185185185185,0.0,0.0005804038645876652
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,15,54,0.5555555555555556,0.0,0.00048579249294344455
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,16,54,0.5925925925925926,0.0,0.0004887862795448255
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,17,54,0.6296296296296297,0.0,0.000466015923506203
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,18,54,0.6666666666666666,0.0,0.00044322397757786633
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,19,54,0.7037037037037037,0.0,0.0004254044961891652
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,20,54,0.7407407407407407,0.0,0.0004045937899180484
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,21,54,0.7777777777777778,0.0,0.0003921512960130635
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,22,54,0.8148148148148148,0.0,0.0003825071986903046
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,23,54,0.8518518518518519,0.0,0.00037439623970602444
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,24,54,0.8888888888888888,0.0,0.0003675578010184551
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,25,54,0.9259259259259259,0.0,0.00036387655479039777
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,26,54,0.9629629629629629,0.0,0.0003605406232566229
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-27,54,-1.0,1.0,2.319321238150904e-08
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-26,54,-0.9629629629629629,1.0,7.652678280670489e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-25,54,-0.9259259259259259,1.0,2.6827346562115216e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-24,54,-0.8888888888888888,1.0,7.247077809010924e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-23,54,-0.8518518518518519,1.0,5.220084023603577e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-22,54,-0.8148148148148148,1.0,1.6762719884845938e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-21,54,-0.7777777777777778,1.0,2.175578837377625e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-20,54,-0.7407407407407407,1.0,3.549954506140801e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-19,54,-0.7037037037037037,1.0,1.585672086736801e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-18,54,-0.6666666666666666,1.0,8.009746060947185e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-17,54,-0.6296296296296297,1.0,3.182250143622997e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-16,54,-0.5925925925925926,1.0,2.10121970851994e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-15,54,-0.5555555555555556,1.0,6.29653007610051e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-14,54,-0.5185185185185185,1.0,1.4102278771149734e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-13,54,-0.48148148148148145,1.0,1.057814664585737e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-12,54,-0.4444444444444444,1.0,1.0773139295996797e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-11,54,-0.4074074074074074,1.0,6.182059845348137e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-10,54,-0.37037037037037035,1.0,6.794096539691038e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-9,54,-0.3333333333333333,1.0,9.23247608612437e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-8,54,-0.2962962962962963,1.0,1.00087699622265e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-7,54,-0.25925925925925924,1.0,6.461012881229596e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-6,54,-0.2222222222222222,1.0,1.0265197769295869e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-5,54,-0.18518518518518517,1.0,1.121347810920368e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-4,54,-0.14814814814814814,1.0,6.308328789303427e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-3,54,-0.1111111111111111,1.0,7.413350548528612e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-2,54,-0.07407407407407407,1.0,4.293784180928768e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,-1,54,-0.037037037037037035,1.0,1.8376824607550664e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,0,54,0.0,1.0,3.317929808101507e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,1,54,0.037037037037037035,1.0,1.837682460755127e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,2,54,0.07407407407407407,1.0,4.293784180928797e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,3,54,0.1111111111111111,1.0,7.41335054852862e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,4,54,0.14814814814814814,1.0,6.308328789303512e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,5,54,0.18518518518518517,1.0,1.1213478109203824e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,6,54,0.2222222222222222,1.0,1.0265197769295865e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,7,54,0.25925925925925924,1.0,6.461012881229617e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,8,54,0.2962962962962963,1.0,1.000876996222656e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,9,54,0.3333333333333333,1.0,9.232476086124417e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,10,54,0.37037037037037035,1.0,6.794096539691111e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,11,54,0.4074074074074074,1.0,6.182059845348223e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,12,54,0.4444444444444444,1.0,1.0773139295996736e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,13,54,0.48148148148148145,1.0,1.0578146645857395e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,14,54,0.5185185185185185,1.0,1.4102278771149829e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,15,54,0.5555555555555556,1.0,6.296530076100315e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,16,54,0.5925925925925926,1.0,2.101219708519931e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,17,54,0.6296296296296297,1.0,3.182250143622951e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,18,54,0.6666666666666666,1.0,8.009746060947328e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,19,54,0.7037037037037037,1.0,1.58567208673684e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,20,54,0.7407407407407407,1.0,3.5499545061408364e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,21,54,0.7777777777777778,1.0,2.1755788373775907e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,22,54,0.8148148148148148,1.0,1.6762719884845236e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,23,54,0.8518518518518519,1.0,5.220084023603578e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,24,54,0.8888888888888888,1.0,7.247077809011063e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,25,54,0.9259259259259259,1.0,2.6827346562116063e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,cdw,26,54,0.9629629629629629,1.0,7.652678280670513e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-27,54,-1.0,0.0,9.214042088108905e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-26,54,-0.9629629629629629,0.0,2.3756671814462035e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-25,54,-0.9259259259259259,0.0,4.595058924725897e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-24,54,-0.8888888888888888,0.0,2.3683371087410816e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-23,54,-0.8518518518518519,0.0,5.252910297645124e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-22,54,-0.8148148148148148,0.0,5.67669278924656e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-21,54,-0.7777777777777778,0.0,8.431300099195366e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-20,54,-0.7407407407407407,0.0,6.617999563331777e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-19,54,-0.7037037037037037,0.0,6.722212056044681e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-18,54,-0.6666666666666666,0.0,6.106714931658146e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-17,54,-0.6296296296296297,0.0,8.559459448761514e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-16,54,-0.5925925925925926,0.0,8.758853686640552e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-15,54,-0.5555555555555556,0.0,4.6189449637420175e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-14,54,-0.5185185185185185,0.0,5.137058755941031e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-13,54,-0.48148148148148145,0.0,2.743234069454424e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-12,54,-0.4444444444444444,0.0,5.965386610736351e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-11,54,-0.4074074074074074,0.0,2.192794044872016e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-10,54,-0.37037037037037035,0.0,1.5232214434858124e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-9,54,-0.3333333333333333,0.0,2.0440471222795093e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-8,54,-0.2962962962962963,0.0,2.2881250213785515e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-7,54,-0.25925925925925924,0.0,2.136248870348364e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-6,54,-0.2222222222222222,0.0,4.580780952087686e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-5,54,-0.18518518518518517,0.0,2.435081188220767e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-4,54,-0.14814814814814814,0.0,1.425828624005565e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-3,54,-0.1111111111111111,0.0,1.8752803221837804e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-2,54,-0.07407407407407407,0.0,1.194950452519433e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,-1,54,-0.037037037037037035,0.0,1.912850282552634e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,0,54,0.0,0.0,7.518897923102723e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,1,54,0.037037037037037035,0.0,1.91285028255252e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,2,54,0.07407407407407407,0.0,1.1949504525197568e-07
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,3,54,0.1111111111111111,0.0,1.875280322183815e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,4,54,0.14814814814814814,0.0,1.4258286240055562e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,5,54,0.18518518518518517,0.0,2.435081188220723e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,6,54,0.2222222222222222,0.0,4.580780952087722e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,7,54,0.25925925925925924,0.0,2.136248870348292e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,8,54,0.2962962962962963,0.0,2.288125021378589e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,9,54,0.3333333333333333,0.0,2.044047122279491e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,10,54,0.37037037037037035,0.0,1.5232214434858313e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,11,54,0.4074074074074074,0.0,2.192794044872029e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,12,54,0.4444444444444444,0.0,5.9653866107363e-06
no_explicit_geometry__V_+0.2__t0_1.2,no_explicit_geometry,cubic_frustrated,0.2,1.2,physical_correlations,sdw,13,54,0.48148148148148145,0.0,2.7432340694543934e-06
