source,geometry,L,U,V,t0,tp,density_target,branch,status,stored_iteration,canonical_energy_per_site,corrected_canonical_energy_per_site,correction_kind,density,global_relative_residual
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,33,-1.167407744494959,-1.1674048004210156,stored,0.9374946202283032,1.0078818055594369e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,34,-1.16740768069802,-1.1674047999393362,stored,0.9374947359256837,6.878808047641749e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,35,-1.1674077589515144,-1.1674048020302377,stored,0.9374945967520861,6.359115467880935e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,36,-1.1674077452979554,-1.1674048007287254,stored,0.9374946193232555,6.987126627388045e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,37,-1.1674077521939255,-1.1674048008437086,stored,0.9374946069322078,1.151571251457679e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,38,-1.167407748413893,-1.1674048008058122,stored,0.9374946137702957,6.1482628997340754e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,39,-1.167407666174361,-1.1674047998009625,stored,0.9374947622122347,7.035182561392693e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,40,-1.1674077731281658,-1.1674048023949337,stored,0.9374945715131935,7.516395051736198e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,41,-1.1674077427569975,-1.1674048005668052,stored,0.9374946236705239,1.4961622236023164e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,42,-1.1674077521035267,-1.167404800864832,stored,0.9374946071359944,1.0296322008476803e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,43,-1.1674077562033374,-1.1674048008463702,stored,0.9374945996105838,7.693166015126326e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,44,-1.167407738497367,-1.167404800521366,stored,0.9374946313712094,7.244605726407501e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,45,-1.1674077564107068,-1.1674048009737454,stored,0.9374945994644082,1.0059341105731197e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,46,-1.1674076734470853,-1.167404799765705,stored,0.9374947488581974,8.809088287058918e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,47,-1.1674077671525074,-1.1674048022446293,stored,0.937494582157992,1.1010480890888562e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,48,-1.1674077450729121,-1.1674048006687452,stored,0.9374946196248791,6.056083152488606e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,49,-1.1674075379803084,-1.1674047967870578,stored,0.9374949909566991,1.6583502522546572e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,50,-1.1674075688054264,-1.1674048002772384,stored,0.9374949410069605,1.5294533082611555e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,51,-1.1674076886951839,-1.167404802877693,stored,0.9374947266816129,8.111850256412714e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,52,-1.1674077526378412,-1.1674048020766403,stored,0.9374946083739937,6.759182427163358e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,53,-1.1674077509939105,-1.1674048008787186,stored,0.9374946091889963,7.761656138719709e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,54,-1.1674077580091362,-1.167404800901535,stored,0.9374945964116114,7.687035498316876e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,55,-1.167407749429763,-1.1674048006889033,stored,0.9374946117003439,2.669230033481857e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,56,-1.1674077497831643,-1.1674048008011608,stored,0.9374946112596962,6.334641881772991e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,57,-1.1674077484417251,-1.1674048007897548,stored,0.9374946136900957,1.2651789981206777e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,58,-1.1674077476833187,-1.1674048007937594,stored,0.937494615083266,4.3408353037488e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,59,-1.1674077668112581,-1.1674048009607978,stored,0.9374945804355905,1.1112424631634937e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,60,-1.1674075446122036,-1.1674047967277768,stored,0.9374949787297644,9.186078423922368e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,61,-1.1674077721728795,-1.1674048039652465,stored,0.9374945761282766,1.4252090317977884e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,62,-1.1674077503175595,-1.1674048007032098,stored,0.9374946101041961,4.3937858582078715e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,63,-1.1674076609257786,-1.1674047997296966,stored,0.93749477167286,1.0843710192087572e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,64,-1.167407564999084,-1.167404798517743,stored,0.9374949447472095,8.659929144380148e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,65,-1.1674077817329802,-1.1674048039673939,stored,0.9374945586628163,9.22422145418396e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,66,-1.1674077398285478,-1.1674048004974105,stored,0.9374946288949383,1.4634583086215683e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,67,-1.1674077578570439,-1.1674048009931592,stored,0.9374945968569601,1.2078201730355246e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,68,-1.1674077465893518,-1.167404800685398,stored,0.9374946168842853,1.214840241209648e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,69,-1.1674077500764073,-1.1674048007585256,stored,0.9374946106459389,9.09973000791393e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,70,-1.1674077425547753,-1.1674048006861795,stored,0.9374946242581842,1.2307866247875423e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,71,-1.1674076704849488,-1.1674047998525936,stored,0.9374947544297486,1.1367551826086824e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,72,-1.1674077575482233,-1.1674048021584045,stored,0.9374945995505531,7.02359058530434e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,73,-1.1674077513316543,-1.1674048008015023,stored,0.9374946084307304,5.921431862025644e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,74,-1.167407739391566,-1.1674048006568905,stored,0.9374946299848664,7.483973860212244e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,75,-1.1674077506482388,-1.1674048009279925,stored,0.9374946099106889,1.0202850996867541e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,76,-1.1674077653380595,-1.1674048009760603,stored,0.9374945831554886,6.162517379698979e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,77,-1.1674077547568702,-1.1674048007086186,stored,0.9374946020020287,9.151983001234762e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,78,-1.1674075486602993,-1.1674047969260073,stored,0.9374949716948199,1.3737153787185383e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,79,-1.1674075741005268,-1.1674048001325257,stored,0.9374949310666697,1.5172312133781735e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,80,-1.1674077539945797,-1.1674048082719386,stored,0.9374946172156017,1.6364623636551913e-05
