t0,V,family,iteration,energy_per_site,spin_field_rms,pairing_field_rms,global_relative_residual,density
1.0,-0.2,pairing,14,-0.781912642420503,0.03272018128983224,3.5784464534902926e-09,0.0005231725093772301,0.9374999953407923
1.0,-0.2,pairing,15,-0.7819126044229845,0.032721033329337075,5.470942619079322e-09,0.0005165811323978711,0.9374999966968883
1.0,-0.2,pairing,16,-0.7819126659611049,0.03272177517128311,5.6752921172612965e-09,0.0005105499996064875,0.937499990292721
1.0,-0.2,pairing,17,-0.7819126485992155,0.032722563405042975,6.795808119458578e-09,0.0005041534261682166,0.9374999901791087
1.0,-0.2,pairing,18,-0.7819126681229145,0.0327232862393931,2.6632379566722785e-09,0.0005020486368062173,0.9374999950422412
1.0,-0.2,pairing,19,-0.7819127079247904,0.0327240347120055,2.8261187954279533e-09,0.0004932011861049627,0.9374999927093991
1.0,-0.2,pairing,20,-0.7819126515196118,0.032724745350118434,5.60802648432385e-10,0.0005044663558026452,0.9374999961718439
1.0,-0.2,pairing,21,-0.7819126280673265,0.03272550628217753,1.3471732745960049e-10,0.0005002298581423398,0.9374999937004188
1.0,-0.2,pairing,22,-0.7819126664425515,0.03272624123710676,2.4579449157483037e-10,0.0005011916286808707,0.9374999886776525
1.0,-0.2,pairing,23,-0.7819125759836497,0.032727090264755496,2.6164582077801347e-11,0.0004959480096266219,0.9374999911891668
1.0,-0.2,pairing,24,-0.7819126543722785,0.03272779422294445,3.442743406843531e-10,0.0004942879657668331,0.9374999895433308
1.0,-0.2,pairing,25,-0.7819126926075075,0.03272851576079163,3.509967612619768e-11,0.0004964359148550001,0.9374999904694388
1.0,-0.2,pairing,26,-0.7819126413829297,0.03272920422105232,7.62012224566068e-11,0.0004859535646106926,0.9374999898668817
1.0,-0.2,pairing,27,-0.781912723675548,0.03272982677132851,8.762584187693494e-11,0.0004861881994041906,0.9374999847109351
1.0,-0.2,pairing,28,-0.7819126680308048,0.03273054213009212,4.510793622978959e-10,0.00048360159747160854,0.9374999903872678
1.0,-0.2,pairing,29,-0.7819126813772925,0.03273118567760902,4.381516334101739e-10,0.0004774844765744874,0.9374999896153957
1.0,-0.2,pairing,30,-0.7819127135861017,0.032731853936498204,3.7172864533860657e-10,0.0004802963662611435,0.9374999910872799
1.0,-0.2,pairing,31,-0.7819126895667196,0.03273261359130906,8.300500778298412e-10,0.0004834001431542073,0.9374999886064133
1.0,-0.2,pairing,32,-0.7819127096552052,0.032733266860141566,4.264721506285289e-10,0.0004791228030553857,0.9374999917125236
1.0,-0.2,pairing,33,-0.7819126996894444,0.03273394009732123,3.545278077168647e-11,0.0004800697481875139,0.9374999945502289
1.0,-0.2,pairing,34,-0.781912766025948,0.03273451911247445,1.04890980114108e-09,0.00047713051801397463,0.9374999952832945
1.0,-0.2,pairing,35,-0.7819127392779065,0.032735192603331804,1.1948501819290167e-09,0.00047374395510515306,0.9374999923581001
1.0,-0.2,pairing,36,-0.7819127181714767,0.03273587644131231,1.7802275267379654e-09,0.00046850176183264023,0.9374999931313063
1.0,-0.2,pairing,37,-0.7819127293928543,0.03273653450411149,1.275849807603114e-09,0.000460316824566601,0.937499990153674
1.0,-0.2,pairing,38,-0.7819127317493852,0.03273715516441663,1.8019344208831673e-09,0.00045640528392651197,0.9374999894033427
1.0,-0.2,pairing,39,-0.7819127074231643,0.03273783652652776,1.4722062807128744e-09,0.0004576786261245573,0.9374999887079407
1.0,-0.2,pairing,40,-0.7819127677387422,0.03273839482297004,9.731007279812182e-10,0.00045271424554625434,0.9374999895726086
1.0,0.0,stripe,1,-0.5290759003190805,0.03894136944844139,2.4311085263352136e-05,0.032270540200237674,0.9375009425214406
1.0,0.0,stripe,2,-0.529271188566769,0.03931375723617073,2.3689928273399724e-06,0.007801495315605087,0.9375000046122618
1.0,0.0,stripe,3,-0.5293587292684931,0.039406818230679735,2.6267036342321806e-07,0.002095135642981723,0.9374999964775544
1.0,0.0,stripe,4,-0.5293796353814785,0.03943031962112067,2.780505446492697e-08,0.0007968648794209211,0.9374999964923301
1.0,0.0,stripe,5,-0.5293850280420072,0.039435987972382534,2.9558774711199298e-09,0.0006000844486801525,0.9374999986977992
1.0,0.0,stripe,6,-0.529386458600941,0.03943689022553617,6.668848179861678e-09,0.0005782947116409091,0.9374999965003505
1.0,0.0,stripe,7,-0.5293868430365153,0.03943657868397004,3.5041087961029472e-09,0.0005703807716716939,0.9374999969329594
1.0,0.0,stripe,8,-0.5293869665688851,0.03943598307754543,9.104535948823387e-10,0.0005714625706326838,0.9374999976698587
1.0,0.0,stripe,9,-0.5293869966271454,0.03943521328483766,2.046673631644846e-09,0.0005656933807673363,0.9374999975818398
1.0,0.0,stripe,10,-0.5293869577871845,0.03943456871868852,7.833804319403071e-10,0.0005600654312462869,0.9374999980849029
1.0,0.0,stripe,11,-0.5293870065662306,0.039433791731824715,1.0662558256973917e-09,0.0005550118368300379,0.9374999983407071
1.0,0.0,stripe,12,-0.5293869946615101,0.03943315158136111,4.007094570671586e-11,0.0005510532917263557,0.9374999997081962
1.0,0.0,stripe,13,-0.5293869988617296,0.03943245860813802,3.878585497799465e-10,0.0005463066505283842,0.9374999991767425
1.0,0.0,stripe,14,-0.5293870192516644,0.03943177978413754,3.360677394341551e-09,0.0005406329924706724,0.9374999980705011
1.0,0.0,stripe,15,-0.5293870134122524,0.039431100947394486,4.694169130007752e-09,0.0005377440569495911,0.93749999738249
1.0,0.0,stripe,16,-0.5293870403529317,0.03943044022304437,1.6167783284867497e-09,0.0005342026485105237,0.9374999991617678
1.0,0.0,stripe,17,-0.5293870559947917,0.03942978053141677,9.533977778961524e-10,0.0005245189876967636,0.9374999987800965
1.0,0.0,stripe,18,-0.5293870915516055,0.039429127035022576,1.5869048187744595e-09,0.000521068342383512,0.9374999986827833
1.0,0.0,stripe,19,-0.5293870589273929,0.03942853050875641,1.6121785795974048e-09,0.0005164759256331262,0.9374999980400619
1.0,0.0,stripe,20,-0.5293870728142921,0.039427933263770684,7.357112538403087e-10,0.0005104742315805885,0.9374999996946469
1.0,0.0,stripe,21,-0.5293870748401616,0.03942736294479592,6.379548354448334e-10,0.0005052209450895895,0.9374999983182845
1.0,0.0,stripe,22,-0.5293870866858346,0.03942678339073319,3.972189885844475e-10,0.0005019816193574028,0.9374999977109822
1.0,0.0,stripe,23,-0.5293869994332139,0.039426307928638125,9.418219535807275e-10,0.0005106116084122836,0.9374999983710053
1.0,0.0,stripe,24,-0.529387048102525,0.03942575851797645,7.267713431727906e-10,0.0005075909502159,0.9374999996986296
1.0,0.0,stripe,25,-0.529387065479823,0.03942517417801093,1.4530712693048944e-09,0.0005017619556330054,0.9374999996692267
1.0,0.0,stripe,26,-0.5293870750386608,0.03942460505296761,1.466800449896203e-09,0.0004942729447948711,0.9374999986799422
1.0,0.0,stripe,27,-0.529387067233761,0.039424041319574395,1.2847085951401453e-09,0.0004902596839431944,0.9374999989554306
1.0,0.0,stripe,28,-0.5293870824859372,0.039423458922194884,5.6548087514354895e-09,0.0004889221132796724,0.9374999973860586
1.0,0.0,stripe,29,-0.5293871048343937,0.039422879496871586,7.414234061521432e-09,0.0004858818340620099,0.9374999974636863
1.0,0.0,stripe,30,-0.529387139032473,0.03942227852848453,8.364219255723811e-09,0.0004900280021353262,0.9374999975202409
1.0,0.0,stripe,31,-0.5293871541374393,0.03942170843247877,1.1541672484086617e-08,0.00048493592187793486,0.9374999972809512
1.0,0.0,stripe,32,-0.529387168539245,0.03942120368365493,6.202207213153979e-09,0.00048338458282302466,0.9374999982504113
1.0,0.0,stripe,33,-0.5293871864851871,0.03942065627385306,4.585939243879671e-09,0.0004796126540978805,0.937499998116344
1.0,0.0,stripe,34,-0.5293871583634334,0.03942020252427689,1.531697237915408e-09,0.000474879966269999,0.9374999942242469
1.0,0.0,stripe,35,-0.5293871704299892,0.03941973205322718,1.0661034692488093e-08,0.0004745710104492809,0.9374999931190051
1.0,0.0,stripe,36,-0.5293871792968934,0.03941923729341987,1.2318499365821815e-08,0.0004690022732687036,0.937499992272022
1.0,0.0,stripe,37,-0.5293871772195652,0.039418731432695225,9.455625449052368e-10,0.0004742224972708021,0.9374999962545517
1.0,0.0,stripe,38,-0.5293871608136135,0.039418206934321576,1.1328222201581529e-10,0.00046831213530337985,0.937499996507867
1.0,0.0,stripe,39,-0.5293871474767086,0.039417724493519025,2.1397063972821214e-09,0.00046734713814819266,0.9374999959711521
1.0,0.0,stripe,40,-0.5293872150258797,0.03941721285213361,5.898380839177048e-11,0.00046952946392677937,0.9374999975122104
1.0,0.0,pairing,1,-0.5254020446024016,0.009392039976022684,0.002059782001115034,0.40958795002039944,0.9374942389580955
1.0,0.0,pairing,2,-0.5239297285112751,0.026034449932989128,0.00043980146304374416,0.4144863715168644,0.9375011592052158
1.0,0.0,pairing,3,-0.5265104476070775,0.03533509121330137,4.818088351556439e-05,0.21158507700737478,0.9375029031769953
1.0,0.0,pairing,4,-0.5284229563978081,0.03830488160919109,4.9981424281941414e-06,0.06907855165573294,0.9375000256233672
1.0,0.0,pairing,5,-0.5291204233840339,0.039118946718448275,5.245306353399727e-07,0.019403415377717375,0.937499996194152
1.0,0.0,pairing,6,-0.5293167810791677,0.03933630945387953,5.537985006348421e-08,0.005284816387624425,0.9374999950586232
1.0,0.0,pairing,7,-0.5293687996824722,0.039394400696970845,5.858047349185666e-09,0.0014958276109198914,0.9374999964606715
1.0,0.0,pairing,8,-0.5293825611498439,0.03940985030819349,9.555029017508431e-10,0.0005904732235263854,0.9374999963713422
1.0,0.0,pairing,9,-0.5293862338931653,0.03941370253630129,3.1875871745962156e-10,0.0004533905651735649,0.9374999965057744
1.0,0.0,pairing,10,-0.5293872352788497,0.03941439423145916,9.17732317881269e-11,0.00044068693463523165,0.9374999967246822
1.0,0.0,pairing,11,-0.5293875172607253,0.03941421242731978,4.067856821727739e-10,0.0004383019968244066,0.9374999962525519
1.0,0.0,pairing,12,-0.5293875896526832,0.03941382476228794,1.3232610045883596e-09,0.0004352113776232206,0.9374999962652666
1.0,0.0,pairing,13,-0.529387610226581,0.03941340467902252,1.5814535544035547e-10,0.00043098023944749587,0.9374999983619087
1.0,0.0,pairing,14,-0.5293876340952833,0.039412932496313946,6.860908372252365e-10,0.0004251271713642017,0.9374999966769031
1.0,0.0,pairing,15,-0.5293875777160072,0.03941252068978278,3.440555433818521e-09,0.0004257361028858352,0.9374999937560907
1.0,0.0,pairing,16,-0.529387626073163,0.039412057991792974,3.65500387917936e-10,0.0004175431062890228,0.9374999970524763
1.0,0.0,pairing,17,-0.5293875749448372,0.03941167507972219,2.132171763829309e-09,0.00041660676747534974,0.9374999963299875
1.0,0.0,pairing,18,-0.5293875851771115,0.039411288999597595,8.084951034658794e-11,0.00041278758033925253,0.9374999980665788
1.0,0.0,pairing,19,-0.5293876067655605,0.03941086557745641,2.323595886320592e-11,0.000408644605037501,0.9374999998194605
1.0,0.0,pairing,20,-0.5293875947318911,0.03941039662130872,2.424307624840586e-09,0.0004075168085146069,0.9374999968558818
1.0,0.0,pairing,21,-0.5293875999992669,0.03940995623939884,2.870570418210657e-09,0.00040588828787343324,0.9374999970798161
1.0,0.0,pairing,22,-0.5293875953271437,0.039409556023537656,3.6404424141100674e-09,0.0004011860097010718,0.9374999973474751
1.0,0.0,pairing,23,-0.5293876118803741,0.03940914485214251,2.208982593964271e-09,0.00039703109115407816,0.9374999964846982
1.0,0.0,pairing,24,-0.5293875986860148,0.039408767241590904,5.882907691137e-09,0.00039353681336519794,0.9374999971387145
1.0,0.0,pairing,25,-0.529387637638176,0.03940833908514321,9.187598842024261e-10,0.0003912795955792773,0.9374999970735185
1.0,0.0,pairing,26,-0.5293876290803544,0.03940796512440109,9.927714466801879e-10,0.00038660032225870244,0.9374999968233417
1.0,0.0,pairing,27,-0.5293876118098344,0.03940763678895584,1.020086098717802e-09,0.0003824501249688926,0.9374999974763211
1.0,0.0,pairing,28,-0.5293876367195387,0.03940726131087326,1.0192662907252818e-09,0.0003786231281374153,0.9374999976916886
1.0,0.0,pairing,29,-0.5293876112615267,0.039406938234932874,1.2443149822134301e-09,0.00037529074468614475,0.9374999975776128
1.0,0.0,pairing,30,-0.5293876206074054,0.03940662650414932,1.0277964371498542e-09,0.0003727843229860345,0.9374999975745013
1.0,0.0,pairing,31,-0.5293876559602896,0.039406255580643694,1.0338589042029016e-09,0.00037204198011133355,0.937499997891822
1.0,0.0,pairing,32,-0.529387644861655,0.03940591901259686,1.2780961303167917e-09,0.0003690582162781852,0.9374999973639402
1.0,0.0,pairing,33,-0.5293876301406405,0.03940563610922016,5.274986248301289e-11,0.0003621707229892386,0.9374999992363667
1.0,0.0,pairing,34,-0.529387659060594,0.03940522156347547,1.6379558783894567e-11,0.0003672362342576666,0.9374999982372654
1.0,0.0,pairing,35,-0.5293876615383507,0.039404876030264754,2.156728427019203e-11,0.00036754958779899454,0.9374999976892121
1.0,0.0,pairing,36,-0.5293876503538035,0.0394045520110203,5.98957837556151e-11,0.000363456061736975,0.9374999973803103
1.0,0.0,pairing,37,-0.5293876330632719,0.039404299306090754,3.542720295412731e-09,0.00036612011310549404,0.9374999948225069
1.0,0.0,pairing,38,-0.5293876389432881,0.03940409240792216,1.2782734532283042e-10,0.0003579750149021814,0.9374999994349967
1.0,0.0,pairing,39,-0.5293876585715175,0.03940375790275714,1.5013907456169543e-11,0.00036067776004225293,0.9374999967120516
1.0,0.0,pairing,40,-0.52938765263242,0.03940344350785257,3.2693470934614027e-10,0.0003567214819408973,0.937499996243555
1.2,-0.4,stripe,1,-1.091741865962948,0.016286872970373005,2.6689453090255403e-05,0.18125959941685194,0.937500063914033
1.2,-0.4,stripe,2,-1.0916410416901505,0.014909797570029248,6.663142493615959e-06,0.07488530524409302,0.9374999544437902
1.2,-0.4,stripe,3,-1.0915003363360627,0.014268932729333769,2.1196963127186032e-06,0.041163167061219794,0.9374999908588713
1.2,-0.4,stripe,4,-1.0914423736273282,0.013951583155933481,7.688045049588056e-07,0.026073618324421954,0.9374999982034866
1.2,-0.4,stripe,5,-1.0914141049704822,0.013794013482818076,3.034128015967491e-07,0.019134101447857828,0.9374999989611188
1.2,-0.4,stripe,6,-1.0913994596725531,0.01372024780098401,1.271756755970399e-07,0.01588607062989237,0.9374999964686532
1.2,-0.4,stripe,7,-1.0913918960862126,0.013691740841745398,6.065666352213556e-08,0.014138080926029164,0.9374999975997607
1.2,-0.4,stripe,8,-1.0913877863549295,0.013689008470427247,2.7211646856975022e-08,0.01293723522120122,0.9374999999496157
1.2,-0.4,stripe,9,-1.0913859180624992,0.013699686728809815,1.6369601936000225e-08,0.011963996821000088,0.9374999972640223
1.2,-0.4,stripe,10,-1.0913851417661669,0.013717862723377966,7.1214297791913645e-09,0.011104594739012817,0.9374999986501144
1.2,-0.4,stripe,11,-1.0913848554322458,0.013739743944111907,2.1598424533340508e-08,0.010229485803026165,0.9374999986352943
1.2,-0.4,stripe,12,-1.0913848748059003,0.01376367760950367,7.844434856983439e-09,0.009524414760781948,0.93749999469993
1.2,-0.4,stripe,13,-1.0913852566710096,0.013787066018664763,4.419426519981522e-09,0.00878513908187889,0.9374999960434206
1.2,-0.4,stripe,14,-1.0913855249808018,0.013809938226043945,1.768849967585329e-08,0.008086550651227646,0.9374999925575428
1.2,-0.4,stripe,15,-1.091385812836742,0.01383196865134445,1.3839216272435414e-08,0.00752807554751281,0.9374999897537364
1.2,-0.4,stripe,16,-1.0913862017829965,0.013852670179968397,2.53889260715404e-08,0.006884528082885506,0.937499993829535
1.2,-0.4,stripe,17,-1.0913864284582877,0.013872244352646123,1.580109769167421e-08,0.0063445941938818015,0.937499996282364
1.2,-0.4,stripe,18,-1.0913867609992958,0.013890151249623266,4.057371701063251e-08,0.005817652977673876,0.9374999962398478
1.2,-0.4,stripe,19,-1.091387055643813,0.013906384736695754,1.5297978839659577e-08,0.005280779150502209,0.9374999970322107
1.2,-0.4,stripe,20,-1.0913873028457375,0.013921214536355005,1.7895517308369483e-08,0.004798022602398618,0.9374999963423082
1.2,-0.4,stripe,21,-1.0913875079147581,0.013934750367442524,6.658285828920045e-09,0.004351284314255949,0.9374999999133825
1.2,-0.4,stripe,22,-1.0913877771037632,0.013946598477267152,2.714034935146607e-09,0.0039594910778255115,0.9374999982202742
1.2,-0.4,stripe,23,-1.0913880251404569,0.013956975980194972,1.4996360274295625e-08,0.0035912904467807726,0.937499991737841
1.2,-0.4,stripe,24,-1.0913882013349443,0.01396599069576702,2.1564407806311952e-08,0.003263158606258283,0.9374999945464307
1.2,-0.4,stripe,25,-1.0913883937100566,0.013973874437569374,1.5020834605836947e-08,0.002985618066964438,0.9374999945310283
1.2,-0.4,stripe,26,-1.0913884562891336,0.013980986831556094,1.1566747825712839e-08,0.0027555671055036197,0.9374999952799956
1.2,-0.4,stripe,27,-1.0913885508494907,0.013987466377012713,1.1148761833023544e-08,0.002545435065683277,0.9374999952487899
1.2,-0.4,stripe,28,-1.0913886632002894,0.013992998560415618,3.416384506105119e-09,0.0023492988093357955,0.9374999972598462
1.2,-0.4,stripe,29,-1.091388771782873,0.013997788671488187,8.315524796013528e-09,0.00216652672430309,0.9374999957470744
1.2,-0.4,stripe,30,-1.0913888255191342,0.014002087183227811,4.9747303067434766e-09,0.0020370814562010687,0.9374999949225087
1.2,-0.4,stripe,31,-1.0913889100759235,0.014005768279372931,3.6581674673800606e-09,0.0018831153190500003,0.9374999960376562
1.2,-0.4,stripe,32,-1.091388994775055,0.014008895946938694,3.5669072772479634e-09,0.0017616487057370805,0.9374999960562814
1.2,-0.4,stripe,33,-1.091389047835308,0.014011775627422689,2.10017420843809e-09,0.001661721208553652,0.9374999959381642
1.2,-0.4,stripe,34,-1.0913891007801126,0.014014092988836028,1.0776567192262454e-08,0.0015919210311752157,0.937499995296517
1.2,-0.4,stripe,35,-1.0913891076878306,0.014016314611011948,1.382018776241674e-08,0.001542063596671405,0.9374999938912322
1.2,-0.4,stripe,36,-1.0913892095691569,0.014018239900050708,4.669701129829689e-09,0.0014783980046973208,0.9374999979643286
1.2,-0.4,stripe,37,-1.0913892248506818,0.014019995981945829,4.010085521130687e-09,0.0014046229044099158,0.9374999973888289
1.2,-0.4,stripe,38,-1.0913892552603255,0.01402139291844282,6.218697176463559e-09,0.001331302289252682,0.9374999968277732
1.2,-0.4,stripe,39,-1.0913893017450271,0.014022646451968898,7.80151655538754e-09,0.0013441027267467928,0.9374999963427116
1.2,-0.4,stripe,40,-1.091389341347923,0.014023848982847465,1.0189900573448752e-08,0.0012979923541451912,0.9374999939419671
1.2,-0.4,pairing,1,-1.0916283804414681,0.0011014189399807272,0.0020770527725743055,0.21452729051414027,0.937499190295388
1.2,-0.4,pairing,2,-1.0911504537061474,0.0011655636671649727,0.002049566180999111,0.006992977374387378,0.9374987579401373
1.2,-0.4,pairing,3,-1.0911573034353605,0.0012361693295303174,0.002045236796762605,0.005334249945302717,0.9374999435186981
1.2,-0.4,pairing,4,-1.0911569270489447,0.0013124311712011017,0.0020435844974196764,0.005610088810264735,0.9375001562282633
1.2,-0.4,pairing,5,-1.0911569208553096,0.0013942383483387714,0.002042177116665583,0.005944174794997654,0.9374999692432228
1.2,-0.4,pairing,6,-1.0911568977066246,0.0014819664511169454,0.002040612052094326,0.006327530644383441,0.9374996848976406
1.2,-0.4,pairing,7,-1.0911569059112045,0.0015761711206537276,0.002038760727091736,0.0067538299266242515,0.93750001684587
1.2,-0.4,pairing,8,-1.0911569224650821,0.001677308568789781,0.0020366992921960723,0.007217526664984135,0.9375006408032123
1.2,-0.4,pairing,9,-1.0911569646158192,0.0017862116490784668,0.0020341910928339427,0.007739163495382295,0.9375001866492662
1.2,-0.4,pairing,10,-1.0911569422953304,0.0019034979507172767,0.002031388330333215,0.008302653932750708,0.9375006689440455
1.2,-0.4,pairing,11,-1.09115695716148,0.002030196061616654,0.0020280839205399537,0.008933769508634316,0.9374995606220782
1.2,-0.4,pairing,12,-1.0911569646839965,0.002167251276768158,0.002024345721285023,0.009629286456716495,0.9374998059799671
1.2,-0.4,pairing,13,-1.0911569503988843,0.0023160752661293992,0.0020198817747753947,0.010413888319624108,0.9375001402112989
1.2,-0.4,pairing,14,-1.091156963226032,0.0024783418170107084,0.002014474462571241,0.011304018762670617,0.9375004866140879
1.2,-0.4,pairing,15,-1.0911569141913133,0.002655596535985731,0.0020082778414128796,0.012282532162791402,0.9375046267496564
1.2,-0.4,pairing,16,-1.091156993567781,0.0028498644462604653,0.0020010053390852054,0.01338327480762502,0.9374955039466654
1.2,-0.4,pairing,17,-1.0911568204433133,0.003064157719134148,0.0019922168011016874,0.014665784739706035,0.9375000947026652
1.2,-0.4,pairing,18,-1.0911567196050196,0.0033015823684795476,0.0019816931578625066,0.016129991030982043,0.9375022656126992
1.2,-0.4,pairing,19,-1.091156617822057,0.0035661946963098934,0.001968832977608706,0.017833373337494945,0.9375015567115197
1.2,-0.4,pairing,20,-1.0911564380394583,0.0038635860043551252,0.0019529226307735822,0.019864209053002527,0.9375034064096173
1.2,-0.4,pairing,21,-1.0911560702233736,0.004201342642161762,0.0019325961075141627,0.022337978957391938,0.9375033269417226
1.2,-0.4,pairing,22,-1.0911555681943113,0.0045876199871835565,0.0019067154218640732,0.025254819048476887,0.9375077897905475
1.2,-0.4,pairing,23,-1.091155140512021,0.005033419645740485,0.0018725897290872528,0.028787108976780454,0.9374999433595245
1.2,-0.4,pairing,24,-1.091154203447819,0.00555549167873819,0.001826253692202379,0.03324417760564971,0.9375000527594376
1.2,-0.4,pairing,25,-1.0911529880718833,0.006175908996880449,0.0017610952201292669,0.038896480618707596,0.9374999363156226
1.2,-0.4,pairing,26,-1.0911513186851522,0.006923862883413511,0.0016658911605859606,0.046104743299108714,0.9374997225244115
1.2,-0.4,pairing,27,-1.0911502686917094,0.007826229017861114,0.0015249951128522314,0.05457712201000121,0.9374999219586323
1.2,-0.4,pairing,28,-1.0911514342460333,0.008902494659684122,0.0013116440322091633,0.0638708468755741,0.9375010138316817
1.2,-0.4,pairing,29,-1.0911598983403454,0.010116970127774261,0.001004594976771277,0.07069900401014098,0.9375001464534116
1.2,-0.4,pairing,30,-1.0911851982398473,0.011312841907899994,0.0006390065954195251,0.06822801309424605,0.9375054268243226
1.2,-0.4,pairing,31,-1.0912309035856111,0.012276437247708829,0.00032872214308052376,0.053638573779031744,0.9375001974275284
1.2,-0.4,pairing,32,-1.091281290987284,0.01293161962800831,0.0001444925955980772,0.035654790429231704,0.9375077421617823
1.2,-0.4,pairing,33,-1.0913214876900172,0.013336134201411151,5.808114829491092e-05,0.022114210785028166,0.9375021110799349
1.2,-0.4,pairing,34,-1.0913479691903052,0.013577692036695108,2.226114350292165e-05,0.013889169247388925,0.9375003897460761
1.2,-0.4,pairing,35,-1.0913641620909413,0.01372214475171693,8.308875362209646e-06,0.009238722443458145,0.9375000589952935
1.2,-0.4,pairing,36,-1.0913739261259963,0.013810180494399788,3.057740596413571e-06,0.006588127914440972,0.9375000060946702
1.2,-0.4,pairing,37,-1.0913796571911856,0.01386610986344905,1.1120929404309756e-06,0.005114759151947669,0.9374999975280459
1.2,-0.4,pairing,38,-1.0913831778921066,0.013902914115327746,4.263703125538727e-07,0.004163241788779069,0.9374999985412384
1.2,-0.4,pairing,39,-1.0913853581422468,0.0139280329829842,1.7146994983421e-07,0.003503087852080228,0.9374999990469073
1.2,-0.4,pairing,40,-1.091386727865563,0.013946063646177644,7.827717111074999e-08,0.0030079788612769965,0.9374999977875007
1.2,-0.2,stripe,1,-0.8385032045205524,0.020208911366330386,3.3665528691472366e-05,0.14596289680652963,0.9375030867545965
1.2,-0.2,stripe,2,-0.8383921389847934,0.01916254856571208,7.060733312027384e-06,0.04720068324458096,0.937500123287223
1.2,-0.2,stripe,3,-0.8382431305960031,0.01874104326675353,1.5894604783788986e-06,0.021027874866949726,0.9375000049125323
1.2,-0.2,stripe,4,-0.8381870023312482,0.01856271868347954,3.6629434882023714e-07,0.010104103806356473,0.9374999995407867
1.2,-0.2,stripe,5,-0.8381625865971047,0.018486026585066456,8.728820792081133e-08,0.005446953487237613,0.937499998036578
1.2,-0.2,stripe,6,-0.8381516464578741,0.01845351867919716,2.0699025941837752e-08,0.0035878462246613585,0.9374999962843059
1.2,-0.2,stripe,7,-0.8381466269815804,0.018440523856019398,5.057661469341279e-09,0.0029119170786598885,0.9374999984113283
1.2,-0.2,stripe,8,-0.8381442398352866,0.018436437885311602,1.275005879515108e-09,0.0026519729671986864,0.937499999802676
1.2,-0.2,stripe,9,-0.8381431448434004,0.018436269155472192,2.564714483459009e-10,0.002509310262290452,0.9374999990984658
1.2,-0.2,stripe,10,-0.8381426498350715,0.018437813546572906,3.45100866099801e-08,0.0023945264064909456,0.9374999976805446
1.2,-0.2,stripe,11,-0.8381424990824369,0.01843995187748472,1.0690675697569403e-08,0.0022950994787238736,0.9374999968346649
1.2,-0.2,stripe,12,-0.8381424258976913,0.018442338384441728,2.308719045790731e-09,0.002240936447932881,0.9374999993929028
1.2,-0.2,stripe,13,-0.838142399022214,0.018444727390669154,4.92091015436504e-10,0.002159224904796897,0.937499999176419
1.2,-0.2,stripe,14,-0.8381424645751541,0.018447223354806364,1.145603147909841e-09,0.0020940473699754764,0.9374999999972458
1.2,-0.2,stripe,15,-0.8381424927486616,0.018449669352780747,2.837983308044604e-10,0.002026635886404784,0.937499999975051
1.2,-0.2,stripe,16,-0.8381424472349737,0.018452087525157694,5.13962677393054e-10,0.00197088554744855,0.9374999990313483
1.2,-0.2,stripe,17,-0.838142477532413,0.018454448758405555,1.7761935747248261e-09,0.0019147195610024169,0.9374999974949252
1.2,-0.2,stripe,18,-0.8381424667435898,0.01845681576972932,1.5815277840548115e-09,0.0018694859487882955,0.9374999987840485
1.2,-0.2,stripe,19,-0.8381425207566141,0.01845885881833861,1.3027226878139172e-09,0.0018034184997307522,0.9374999985101344
1.2,-0.2,stripe,20,-0.8381425522312621,0.018460829994663135,2.949427066903167e-10,0.0017331243585331502,0.9374999992646049
1.2,-0.2,stripe,21,-0.8381425939903122,0.018462712103662467,2.440659531441775e-10,0.0016783549288360206,0.937499998905449
1.2,-0.2,stripe,22,-0.8381426510640628,0.01846453901264028,1.0422876118374168e-10,0.0016540536609959621,0.9374999983210833
1.2,-0.2,stripe,23,-0.8381426359388776,0.018466366692603087,8.397258601533085e-10,0.001627930663652706,0.9374999960123285
1.2,-0.2,stripe,24,-0.8381427092224284,0.018468052697983905,3.0642120041142983e-09,0.0015740444189894258,0.9374999933871595
1.2,-0.2,stripe,25,-0.8381427183396586,0.018469630376382516,6.388615402241913e-10,0.0015409743081364208,0.9374999970786918
1.2,-0.2,stripe,26,-0.8381427286337909,0.018471163713633026,1.0871517310521665e-09,0.0015359080582037403,0.9374999959016908
1.2,-0.2,stripe,27,-0.8381427733094888,0.018472634408838506,2.0007569820180703e-09,0.0015130594058689521,0.9374999973921269
1.2,-0.2,stripe,28,-0.8381427940721758,0.018474032351499973,3.2297626181520297e-10,0.0014526407952838254,0.9374999985292268
1.2,-0.2,stripe,29,-0.8381428618604057,0.018475265749064343,1.8356987621543057e-09,0.0014766378235061192,0.9374999947890897
1.2,-0.2,stripe,30,-0.8381428544477225,0.01847643501898851,4.0555626355574725e-10,0.0014651818969646279,0.9374999959070882
1.2,-0.2,stripe,31,-0.8381429115210942,0.0184775016367284,7.537391429335874e-11,0.001424380232239087,0.9374999976040911
1.2,-0.2,stripe,32,-0.8381429425225393,0.018478558799528526,2.241502395264861e-09,0.0014002383294288104,0.9374999983547156
1.2,-0.2,stripe,33,-0.8381429753619374,0.018479577489947017,7.426552352960047e-10,0.0013591306382142526,0.9374999985974446
