t0,V,family,rung,physical_charge,physical_spin_odd,physical_rung_pair
1.0,0.0,pairing,41,0.8713713181819215,0.15191728714077696,8.912398371978921e-09
1.0,0.0,pairing,42,0.9072649406547267,-0.2282238949618099,6.42342342862504e-09
1.0,0.0,pairing,43,0.9422753822604115,0.2832213315557859,4.3195259690525414e-09
1.0,0.0,pairing,44,0.9686365817503765,-0.3184542078881574,2.089542536888243e-09
1.0,0.0,pairing,45,0.9847769101498418,0.3383447487826906,1.2843107221444546e-09
1.0,0.0,pairing,46,0.9928114052136676,-0.34794405961562436,8.075633291783143e-10
1.0,0.0,pairing,47,0.995277623737738,0.3508787925229392,3.2460669942555146e-10
1.0,0.0,pairing,48,0.9932501272769394,-0.34847224926015674,1.7037467419649484e-10
1.0,0.0,pairing,49,0.9858244115752972,0.33961942343152596,8.157211738652636e-11
1.0,0.0,pairing,50,0.9705360181621878,-0.3208765527631516,2.4718822314347058e-11
1.0,0.0,pairing,51,0.9451067051537928,0.28723933918010935,2.29568892424934e-11
1.0,0.0,pairing,52,0.910638623290402,-0.2341259260330205,2.228455448988364e-11
1.0,0.0,pairing,53,0.8743311860360755,0.15963611886757695,3.2752742318080255e-11
1.0,0.0,pairing,54,0.8485436343859272,-0.06709629954812567,4.3013623207916306e-11
1.0,0.0,pairing,55,0.8444406062038832,-0.034070846757891876,2.966652306971729e-11
1.0,0.0,pairing,56,0.8639780925153188,0.13073353708603513,2.951115095237962e-11
1.0,0.0,pairing,57,0.8982796655923782,-0.2117587617185591,4.544839188103572e-11
1.0,0.0,pairing,58,0.934435136167588,0.2718473106876264,5.464374483286105e-11
1.0,0.0,pairing,59,0.9632783658616768,-0.311221784683914,1.0550809502673956e-11
1.0,0.0,pairing,60,0.9819250165873215,0.33368813179110723,-1.7540650315046363e-11
1.0,0.0,pairing,61,0.9920348344268901,-0.34419704335166657,-4.351527540565844e-11
1.0,0.0,pairing,62,0.9968985342083104,0.34347233886121203,-2.033517810828302e-11
1.0,0.0,pairing,63,0.9989408634473229,-0.3334766119094601,4.942814102122027e-12
1.0,0.0,pairing,64,0.9996721551633687,0.32756757473180614,-1.2828147640522523e-11
1.2,-0.4,stripe,1,0.9847893268893246,-0.11214924431887888,3.098047674856659e-07
1.2,-0.4,stripe,2,0.979753285671404,0.13912371649126165,1.608281493008552e-07
1.2,-0.4,stripe,3,0.9643231125476563,-0.14644904656014462,1.8895238647654006e-07
1.2,-0.4,stripe,4,0.9422623749229093,0.14580635695285207,2.1639504516267393e-07
1.2,-0.4,stripe,5,0.917514616075295,-0.1300847185985191,4.08413739692596e-07
1.2,-0.4,stripe,6,0.8956466769218245,0.09856348059473527,3.787913120032666e-07
1.2,-0.4,stripe,7,0.8790675749954808,-0.056165037262111764,6.372120339042616e-07
1.2,-0.4,stripe,8,0.8725316288293573,0.0056661221090929526,6.524959543592757e-07
1.2,-0.4,stripe,9,0.8791087228807991,0.049208340428513214,5.160862062822705e-07
1.2,-0.4,stripe,10,0.8965863422573749,-0.10177524292532522,5.384250136797617e-07
1.2,-0.4,stripe,11,0.9200368237876163,0.14767487406027605,6.300900400100495e-07
1.2,-0.4,stripe,12,0.9439957345249517,-0.18465825093647176,5.821159029679515e-07
1.2,-0.4,stripe,13,0.9642048241653284,0.2119261884332247,3.2824058631444297e-07
1.2,-0.4,stripe,14,0.9786695456736809,-0.23021631061025505,2.532583842383446e-07
1.2,-0.4,stripe,15,0.9871424280498579,0.2408169620758236,2.1968361120436942e-07
1.2,-0.4,stripe,16,0.9900607244799942,-0.2448136168784889,1.6854151729001592e-07
1.2,-0.4,stripe,17,0.9876552976938148,0.24266835838333295,1.3045183729796618e-07
1.2,-0.4,stripe,18,0.9795933037505429,-0.2340457955956867,1.0274242341013221e-07
1.2,-0.4,stripe,19,0.9652631170779741,0.21787938654092587,8.04289225621637e-08
1.2,-0.4,stripe,20,0.9446826402603021,-0.1927225316561222,6.57170481687121e-08
1.2,-0.4,stripe,21,0.9196939130471858,0.1574042907849968,5.782540183157364e-08
1.2,-0.4,stripe,22,0.8946995316226036,-0.11187218380019069,5.478784983582973e-08
1.2,-0.4,stripe,23,0.8759310418121062,0.057823839289843235,5.4564839912458405e-08
1.2,-0.4,stripe,24,0.869084867178193,0.0010893637564515224,5.546307736852005e-08
1.2,-0.4,stripe,25,0.8764414276022725,-0.05992406057892187,5.588457841815125e-08
1.2,-0.4,stripe,26,0.8955499327152354,0.11375473964868478,5.483023450654533e-08
1.2,-0.4,stripe,27,0.9206405493317473,-0.15900542398804154,5.218770484014678e-08
1.2,-0.4,stripe,28,0.945518783889177,0.1940652446775261,4.8314547935411416e-08
1.2,-0.4,stripe,29,0.9659046365474772,-0.2190877510368089,4.371058089161208e-08
1.2,-0.4,stripe,30,0.9800766756600168,0.2353145992361384,3.88711279136022e-08
1.2,-0.4,stripe,31,0.9880931318687488,-0.24424060196752062,3.3929118217229775e-08
1.2,-0.4,stripe,32,0.9905907257587856,0.24698305071952956,2.8936009831776565e-08
1.2,-0.4,stripe,33,0.9878800583344023,-0.2439429361133286,2.4849512946124404e-08
1.2,-0.4,stripe,34,0.9796254794507453,0.23467802914730468,2.126384009201377e-08
1.2,-0.4,stripe,35,0.9651964252053207,-0.21804204694538992,1.8223322656352302e-08
1.2,-0.4,stripe,36,0.9446017128391075,0.19253685547054622,1.6200887523641807e-08
1.2,-0.4,stripe,37,0.9196821661247732,-0.15697399513862612,1.500229497318266e-08
1.2,-0.4,stripe,38,0.8948309741819307,0.11131121750129618,1.4544389856012522e-08
1.2,-0.4,stripe,39,0.8762413921085681,-0.057262713076683805,1.4506664513543424e-08
1.2,-0.4,stripe,40,0.869534721334801,-0.0015233871465686888,1.4579578188769629e-08
1.2,-0.4,stripe,41,0.8769182144462262,0.06013781947061182,1.4586387387856208e-08
1.2,-0.4,stripe,42,0.8959158852547814,-0.11372921048841822,1.4497166318628978e-08
1.2,-0.4,stripe,43,0.920805047300951,0.15879850631470865,1.4474187115588094e-08
1.2,-0.4,stripe,44,0.94549182254135,-0.19380099432581296,1.4732009174568314e-08
1.2,-0.4,stripe,45,0.9658049055946809,0.21893246688210571,1.5464871150917086e-08
1.2,-0.4,stripe,46,0.9801316177656207,-0.23549211368576328,1.6890700001042766e-08
1.2,-0.4,stripe,47,0.9886848866027829,0.24504817541190355,1.8675278691463504e-08
1.2,-0.4,stripe,48,0.992330296495737,-0.24886350314709776,2.1039091749177884e-08
1.2,-0.4,stripe,49,0.9916817707632509,0.24756249128154723,2.4570012960323715e-08
1.2,-0.4,stripe,50,0.986682423279266,-0.2409805623231447,2.8423644716763445e-08
1.2,-0.4,stripe,51,0.9767047644471278,0.22824566335457164,3.29538618732816e-08
1.2,-0.4,stripe,52,0.9611179943203798,-0.20801366427523232,3.7216637252599884e-08
1.2,-0.4,stripe,53,0.9402335296332749,0.1789033683785537,4.1696131303411586e-08
1.2,-0.4,stripe,54,0.9163123270096536,-0.14030415628980264,5.055197012217861e-08
1.2,-0.4,stripe,55,0.8938197020101774,0.09325032531946105,5.27243469797109e-08
1.2,-0.4,stripe,56,0.8781385529122948,-0.04024259800236646,4.944515137868226e-08
1.2,-0.4,stripe,57,0.8737176604992714,-0.014233040834391988,7.350174966270757e-08
1.2,-0.4,stripe,58,0.8820758994714986,0.0636868492353058,4.735954575941844e-08
1.2,-0.4,stripe,59,0.8996883606312422,-0.10456246778388197,-2.6550973385704756e-08
1.2,-0.4,stripe,60,0.9216738677211282,0.13438573126457665,5.2801383837446953e-08
1.2,-0.4,stripe,61,0.9456750576588464,-0.14881442680545456,1.6613387653103637e-07
1.2,-0.4,stripe,62,0.9666731062332952,0.14849800452865075,2.423152489845114e-07
1.2,-0.4,stripe,63,0.9813039081098389,-0.1403459696965975,1.2286740399165603e-07
1.2,-0.4,stripe,64,0.9857117635145194,0.11298372326005461,2.1967468978633935e-07
1.2,-0.4,pairing,1,0.9860254846487475,-0.11317703015759435,-7.61458836094664e-07
1.2,-0.4,pairing,2,0.9817969371545158,0.14067069688822886,-8.615020577495224e-07
1.2,-0.4,pairing,3,0.9673630475247881,-0.14911746104968487,-8.950879125386925e-07
1.2,-0.4,pairing,4,0.9465987907228224,0.1497705598291451,-1.116743868558776e-06
1.2,-0.4,pairing,5,0.9227338896031407,-0.1357434928455688,-1.438974874549587e-06
1.2,-0.4,pairing,6,0.9006528968700501,0.10646763402589765,-1.3160114122730433e-06
1.2,-0.4,pairing,7,0.8826919768498358,-0.06606145685087121,-1.3997372769173888e-06
1.2,-0.4,pairing,8,0.8737761442060907,0.01690941928058906,-1.4572412835306447e-06
1.2,-0.4,pairing,9,0.8775830770438865,0.03747716809671865,-1.428368893625939e-06
1.2,-0.4,pairing,10,0.8928187178032609,-0.09065913983700548,-1.3780645231279097e-06
1.2,-0.4,pairing,11,0.9151590696946194,0.138077494445554,-1.2972645023101649e-06
1.2,-0.4,pairing,12,0.9391915315237398,-0.17708067252528542,-1.2079977624181688e-06
1.2,-0.4,pairing,13,0.9603158929865803,0.20652362237609317,-1.1359931343060106e-06
1.2,-0.4,pairing,14,0.9760997385901746,-0.22691711939955989,-1.091603164986814e-06
1.2,-0.4,pairing,15,0.9860563428071615,0.23952508411500956,-1.0858619389835766e-06
1.2,-0.4,pairing,16,0.9906497842518102,-0.24558412362888726,-1.1162523902846987e-06
1.2,-0.4,pairing,17,0.990326219506894,0.24583006478682073,-1.190580527401084e-06
1.2,-0.4,pairing,18,0.9849710433655696,-0.24024189602960394,-1.3404104583595807e-06
1.2,-0.4,pairing,19,0.9739317902359623,0.22802556523111903,-1.4126372959340375e-06
1.2,-0.4,pairing,20,0.9566405779421667,-0.20780031542963998,-1.531942319757588e-06
1.2,-0.4,pairing,21,0.9337240161665887,0.17810091808623507,-1.9516293560599672e-06
1.2,-0.4,pairing,22,0.9081057237785841,-0.13811652051213924,-2.1629657540149124e-06
1.2,-0.4,pairing,23,0.88514929778203,0.08846069052036587,-2.384426762714091e-06
1.2,-0.4,pairing,24,0.8711959440523065,-0.031716928458140475,-2.420695942708417e-06
1.2,-0.4,pairing,25,0.8707265131564303,-0.027780858746601217,-2.418124216815239e-06
1.2,-0.4,pairing,26,0.8839218163977707,0.0849091148708034,-2.2754161882082262e-06
1.2,-0.4,pairing,27,0.9065335709376927,-0.13522421607996837,-2.1031833269822934e-06
1.2,-0.4,pairing,28,0.9322308811664461,0.17596334651717765,-2.098526578980604e-06
1.2,-0.4,pairing,29,0.9554665410912939,-0.20634988667655374,-2.004916915386405e-06
1.2,-0.4,pairing,30,0.9730835140121048,0.22709824985061586,-1.9518557803458452e-06
1.2,-0.4,pairing,31,0.9842411995846484,-0.23960794268484148,-1.683529054918221e-06
1.2,-0.4,pairing,32,0.9893264841599063,0.2452055170241116,-1.523183503978091e-06
1.2,-0.4,pairing,33,0.9888114904214426,-0.24463194675834038,-1.4119589006228153e-06
1.2,-0.4,pairing,34,0.9826340628794432,0.2378003695112435,-1.3612613779425175e-06
1.2,-0.4,pairing,35,0.9702676949492546,-0.22383645409735192,-1.4037441950105023e-06
1.2,-0.4,pairing,36,0.9514583065861858,0.20134045485580343,-1.51063421689085e-06
1.2,-0.4,pairing,37,0.9274247743634823,-0.16897043328193553,-1.662100509372382e-06
1.2,-0.4,pairing,38,0.9018360108673036,0.12627394286531063,-1.8071153931011144e-06
1.2,-0.4,pairing,39,0.8805658151247049,-0.07439156444616571,-1.9729343952039284e-06
1.2,-0.4,pairing,40,0.8697732669473752,0.016465567060018504,-2.1025345035145176e-06
1.2,-0.4,pairing,41,0.8729629130349597,0.04283803288519314,-2.0237247811616785e-06
1.2,-0.4,pairing,42,0.8890437342930486,-0.09846236754122357,-1.9314621757132396e-06
1.2,-0.4,pairing,43,0.9129543493913135,0.14637608014969664,-1.8170284410489414e-06
1.2,-0.4,pairing,44,0.938364160386902,-0.18439416639079512,-1.7349300356177374e-06
1.2,-0.4,pairing,45,0.9603328749314687,0.21224118022928148,-1.64637637808342e-06
1.2,-0.4,pairing,46,0.9764582324657312,-0.2309376039002819,-1.3311312452156648e-06
1.2,-0.4,pairing,47,0.9864597176353718,0.24198527819528054,-1.19157079957201e-06
1.2,-0.4,pairing,48,0.9910289605163517,-0.24670157724209302,-1.1266185473762e-06
1.2,-0.4,pairing,49,0.990789472265178,0.24579615404058364,-1.0770207840053325e-06
1.2,-0.4,pairing,50,0.9857727693214728,-0.2391899891120543,-1.0728226044012268e-06
1.2,-0.4,pairing,51,0.9754624212037533,0.22607320833125744,-1.110330605437064e-06
1.2,-0.4,pairing,52,0.9593828460904442,-0.20516573182868497,-1.1790772618875413e-06
1.2,-0.4,pairing,53,0.9380758522330125,0.17518804018160508,-1.2686697341813569e-06
1.2,-0.4,pairing,54,0.9140798287965902,-0.13570442976002245,-1.362141372192826e-06
1.2,-0.4,pairing,55,0.8920639093124728,0.0879647067598488,-1.4481682904253428e-06
1.2,-0.4,pairing,56,0.8773964095294101,-0.03469722105568525,-1.5050791917392484e-06
1.2,-0.4,pairing,57,0.8742322414260503,-0.019501237292932752,-1.5014327980449109e-06
1.2,-0.4,pairing,58,0.8836585598995919,0.06825366453453922,-1.497567415742133e-06
1.2,-0.4,pairing,59,0.9018661601518391,-0.10811544376507093,-1.4941810855592305e-06
1.2,-0.4,pairing,60,0.9239167536952586,0.13681228323658495,-1.362384781540881e-06
1.2,-0.4,pairing,61,0.9475155438653656,-0.15038776361628847,-1.1275334612360278e-06
1.2,-0.4,pairing,62,0.967948163005807,0.14943275584251253,-8.738225703671577e-07
1.2,-0.4,pairing,63,0.982151498860426,-0.14075177994093235,-9.39238381011353e-07
1.2,-0.4,pairing,64,0.9862226083314116,0.11319323041986071,-5.170300345630323e-07
1.2,-0.2,stripe,1,0.9967831829686107,-0.16935073319439503,-5.915454280719034e-11
1.2,-0.2,stripe,2,0.9959666484536753,0.2096270446488116,-1.52770957868952e-10
1.2,-0.2,stripe,3,0.9887321758476842,-0.22534348103950522,-2.1468669802965676e-10
1.2,-0.2,stripe,4,0.976377756171904,0.23164552886627582,-3.408380028696337e-10
1.2,-0.2,stripe,5,0.9573944231378738,-0.22204735599241338,-4.3830098223706256e-10
1.2,-0.2,stripe,6,0.9318536480973673,0.19643302221472875,-5.156937188293378e-10
1.2,-0.2,stripe,7,0.9022868812726217,-0.15495156601683185,-6.17567731232562e-10
1.2,-0.2,stripe,8,0.8755459532323517,0.09826430578814412,-6.133445652326625e-10
1.2,-0.2,stripe,9,0.8603163355661869,-0.03004546483685082,-6.575664863311778e-10
1.2,-0.2,stripe,10,0.8621973824233087,-0.04213798591393861,-6.769645699347233e-10
1.2,-0.2,stripe,11,0.8804830357353449,0.11011453236318058,-6.282667113485904e-10
1.2,-0.2,stripe,12,0.9085848174854521,-0.16752283191915404,-5.502964769489742e-10
1.2,-0.2,stripe,13,0.937956676110285,0.211146550699911,-4.3466695255719636e-10
1.2,-0.2,stripe,14,0.9622737827076983,-0.24118045140481514,-3.1297000602779644e-10
1.2,-0.2,stripe,15,0.9789285608581797,0.2597857026583835,-2.0388129985274895e-10
1.2,-0.2,stripe,16,0.9879958957450256,-0.26946061480055855,-2.374354508500992e-10
1.2,-0.2,stripe,17,0.9903951949362497,0.27203650167727866,4.524546968799394e-10
1.2,-0.2,stripe,18,0.9864954253714866,-0.26807817055202476,6.292435994979559e-10
1.2,-0.2,stripe,19,0.9756783976848451,0.2566990746334249,-1.362549747207782e-10
1.2,-0.2,stripe,20,0.9570314073032129,-0.23582383423269074,-2.858416391899542e-10
1.2,-0.2,stripe,21,0.9309449078950535,0.20288996871988046,-3.01735426840108e-11
1.2,-0.2,stripe,22,0.9009331593624306,-0.15602241351247292,-6.325499095372725e-11
1.2,-0.2,stripe,23,0.87420503198785,0.09561352732200981,-1.3103770605682423e-10
1.2,-0.2,stripe,24,0.8594376408326461,-0.025508294864619516,-1.0455518597590978e-10
1.2,-0.2,stripe,25,0.8622134403528474,-0.04735993208185399,-4.943665708514917e-11
1.2,-0.2,stripe,26,0.8814224900902834,0.1151093739280776,-2.8940468744135522e-11
1.2,-0.2,stripe,27,0.9100291956196386,-0.17161674990036188,-8.319135973483802e-11
1.2,-0.2,stripe,28,0.9394153674085604,0.21416017978098872,-6.451886873609442e-11
1.2,-0.2,stripe,29,0.9634441374635556,-0.2432469524652051,-1.3331558923706944e-11
1.2,-0.2,stripe,30,0.9797618749973265,0.26117333597099457,-3.031489386043946e-11
1.2,-0.2,stripe,31,0.9886453111463678,-0.2704925908332273,-1.114961177297475e-10
1.2,-0.2,stripe,32,0.9911472904145775,0.2730639582416018,2.488796289746711e-10
1.2,-0.2,stripe,33,0.9877148394955957,-0.2694887247807337,3.406081751155134e-10
1.2,-0.2,stripe,34,0.9777459311421599,0.25893730406903415,-1.1524278261605884e-10
1.2,-0.2,stripe,35,0.9602037070915086,-0.23938622278188554,-2.1979761499699574e-10
1.2,-0.2,stripe,36,0.9351209253499937,0.20824752026515625,-3.389674906875675e-10
1.2,-0.2,stripe,37,0.9054328561414535,-0.1634301216838896,-4.0158330776506814e-10
1.2,-0.2,stripe,38,0.8778264607172186,0.10491152060403526,-4.923361365003406e-10
1.2,-0.2,stripe,39,0.8609472738239651,-0.035991865111037774,-5.562234265935703e-10
1.2,-0.2,stripe,40,0.8610558612725023,-0.03677371517669037,-5.396758772297589e-10
1.2,-0.2,stripe,41,0.8780866856648113,0.10554086494797008,-5.061158910586543e-10
1.2,-0.2,stripe,42,0.9057027475953954,-0.16383401842590756,-4.3697872042985346e-10
1.2,-0.2,stripe,43,0.9352929504355671,0.20844817029179563,-3.774369225906804e-10
1.2,-0.2,stripe,44,0.9602826732983815,-0.23951800636049614,-2.781749819626339e-10
1.2,-0.2,stripe,45,0.9778672877008657,0.25920350781449736,-2.764209378393047e-10
1.2,-0.2,stripe,46,0.9881768207302716,-0.27018475584673246,-3.391184839623096e-10
1.2,-0.2,stripe,47,0.9924563405629938,0.2746314866606646,-8.092715460700005e-11
1.2,-0.2,stripe,48,0.9915825877953663,-0.27363067232999283,-1.1238884828257709e-10
1.2,-0.2,stripe,49,0.9853614293622344,0.26692101768417975,-4.701053818795415e-10
1.2,-0.2,stripe,50,0.9726831338107136,-0.25297457420750646,-4.851339221187662e-10
1.2,-0.2,stripe,51,0.9525318632587123,0.22936348474539747,-7.058783006589806e-10
1.2,-0.2,stripe,52,0.9256446872634947,-0.19348766271600648,-6.583392507876813e-10
1.2,-0.2,stripe,53,0.896137995040298,0.14380994536812083,-6.034712482585505e-10
1.2,-0.2,stripe,54,0.8715414921546754,-0.08142384535183331,-7.591050714405267e-10
1.2,-0.2,stripe,55,0.8600304172509978,0.011049355457500479,-1.1430020388605757e-09
1.2,-0.2,stripe,56,0.8658556075725737,0.0600982969512702,-3.442006050460252e-09
1.2,-0.2,stripe,57,0.8867270038987376,-0.1241897261763551,-9.513178976129819e-09
1.2,-0.2,stripe,58,0.9153707524382901,0.1751365301401211,-4.022929251200368e-09
1.2,-0.2,stripe,59,0.9435766688624861,-0.2107262290527036,-2.131792371574355e-09
1.2,-0.2,stripe,60,0.9661001373267959,0.23137661709589996,-4.98531534942541e-10
1.2,-0.2,stripe,61,0.9818216688414217,-0.23756112342405378,1.835581873238923e-10
1.2,-0.2,stripe,62,0.9915910937689622,0.22913452242610566,-1.6200763006521272e-09
1.2,-0.2,stripe,63,0.9973171777595812,-0.21211347736152936,-4.632092414679535e-10
1.2,-0.2,stripe,64,0.9973353959003699,0.17111723375253118,-2.7421140368954235e-10
1.2,-0.2,pairing,1,0.9969373306117544,-0.16980935871652608,-2.596492820022652e-10
1.2,-0.2,pairing,2,0.9963386669191124,0.2102761014287025,-4.954154217239326e-10
1.2,-0.2,pairing,3,0.9895066434329036,-0.2263411445180615,-5.960792499959733e-10
1.2,-0.2,pairing,4,0.9778237720973737,0.23320021421462908,-8.020438728513969e-10
1.2,-0.2,pairing,5,0.9596591249701184,-0.22447605600482,-9.087002814104823e-10
1.2,-0.2,pairing,6,0.9348266982196789,0.20011791800806705,-7.911397663459386e-10
1.2,-0.2,pairing,7,0.9054940748591425,-0.16009137023400813,-7.364950868732198e-10
1.2,-0.2,pairing,8,0.8781421910166841,0.10477428063794887,-7.800017962484457e-10
1.2,-0.2,pairing,9,0.8614061878461147,-0.03747421721559621,-8.221623113671755e-10
1.2,-0.2,pairing,10,0.8613764466688281,-0.03457705710268322,-8.961637889141082e-10
1.2,-0.2,pairing,11,0.8780928620943134,0.1032557972507391,-8.241031443368053e-10
1.2,-0.2,pairing,12,0.9054806726778231,-0.1619473697649822,-7.198033144141838e-10
1.2,-0.2,pairing,13,0.9350061655951112,0.2070639902619337,-7.270871284953808e-10
1.2,-0.2,pairing,14,0.9600188922987803,-0.23851179980171044,-8.842533857842641e-10
1.2,-0.2,pairing,15,0.9775633531719274,0.25832956830336434,-1.1269562220262105e-09
1.2,-0.2,pairing,16,0.9875650452749675,-0.2690776173101531,-9.337666391466241e-10
1.2,-0.2,pairing,17,0.9910127500421969,0.2727619079850852,-7.363973863756044e-10
1.2,-0.2,pairing,18,0.9884729824363173,-0.27020764150285853,-8.810100786953831e-10
1.2,-0.2,pairing,19,0.9794824193248595,0.2608048378030504,-8.093396024287959e-10
1.2,-0.2,pairing,20,0.9629981677422423,-0.2426857918645186,-8.623725752407144e-10
1.2,-0.2,pairing,21,0.9388039326941784,0.2132996965912704,-9.689233390513049e-10
1.2,-0.2,pairing,22,0.9093614579542274,-0.17039649508871274,-1.0597642156329947e-09
1.2,-0.2,pairing,23,0.8809020982735793,0.11356759548826366,-1.0964716697663407e-09
1.2,-0.2,pairing,24,0.8620581659023395,-0.04563277383238218,-1.1555103606673183e-09
1.2,-0.2,pairing,25,0.8597369059137887,-0.027195515230927947,-1.186822307425608e-09
1.2,-0.2,pairing,26,0.8748411472114962,0.09705380413999318,-1.1359891104708696e-09
1.2,-0.2,pairing,27,0.901669165817393,-0.15709952659392507,-1.0959867260598353e-09
1.2,-0.2,pairing,28,0.9315723895549763,0.2036087031057257,-1.117921171882196e-09
1.2,-0.2,pairing,29,0.9574715433285304,-0.23630139890123716,-1.4383237639799775e-09
1.2,-0.2,pairing,30,0.9759996185455239,0.25712211079427105,-1.6746792651132036e-09
1.2,-0.2,pairing,31,0.9868971530302749,-0.26868735938346167,-1.98211298737031e-09
1.2,-0.2,pairing,32,0.9911925252671262,0.27314295789395837,-2.5601854652381043e-09
1.2,-0.2,pairing,33,0.9896174165153544,-0.2715123549109323,-3.327608606953198e-09
1.2,-0.2,pairing,34,0.9818724250827797,0.2633884903636746,-4.3963940864664906e-09
1.2,-0.2,pairing,35,0.9669097289689075,-0.24707852445002,-5.646527862311976e-09
1.2,-0.2,pairing,36,0.9441818632267188,0.2200797114224775,-7.125745483212928e-09
1.2,-0.2,pairing,37,0.9154576002061752,-0.1799576857902966,-8.82825933673924e-09
1.2,-0.2,pairing,38,0.8862150327319672,0.12581437503032789,-9.520193202855339e-09
1.2,-0.2,pairing,39,0.8648304916440797,-0.05975870820076949,-9.256266054552359e-09
1.2,-0.2,pairing,40,0.8589258542328086,-0.012608488936086043,-1.0538378030128588e-08
1.2,-0.2,pairing,41,0.8707876852947081,0.08356555816194317,-7.709043000210885e-09
1.2,-0.2,pairing,42,0.895858698797009,-0.14591554239283752,2.63239497100974e-09
1.2,-0.2,pairing,43,0.925725345528829,0.19522891893929006,2.388699864208528e-09
1.2,-0.2,pairing,44,0.9527695405405833,-0.2306162809957236,-4.7320352084550716e-09
1.2,-0.2,pairing,45,0.9728980480662186,0.2537309603726844,-3.9478880385614205e-08
1.2,-0.2,pairing,46,0.9854187263374208,-0.26718898011966585,-6.976872617385906e-08
1.2,-0.2,pairing,47,0.9913470443522765,0.2733721763946686,-4.0705016907693554e-08
1.2,-0.2,pairing,48,0.9917138914722832,-0.2736843707097347,-3.318780204709127e-08
1.2,-0.2,pairing,49,0.9866070557536903,0.2682070475132755,-1.3461806671859388e-08
1.2,-0.2,pairing,50,0.9751020567471951,-0.2556822951797808,-2.344315587463502e-09
1.2,-0.2,pairing,51,0.9561282110456298,0.23381819599624198,1.7049789566624192e-09
1.2,-0.2,pairing,52,0.9300656231223823,-0.2000004240624615,2.380097816757664e-09
1.2,-0.2,pairing,53,0.9004653080265347,0.15242572352677228,2.23310055351351e-09
1.2,-0.2,pairing,54,0.874471756280119,-0.09171818702337123,2.343090666937355e-09
1.2,-0.2,pairing,55,0.8604798313938922,0.022056464385402083,2.4571280593692055e-09
1.2,-0.2,pairing,56,0.8636295766504158,0.049585077296584595,2.530784785106152e-09
1.2,-0.2,pairing,57,0.8826532222314476,-0.11521779325171595,2.585235005223597e-09
1.2,-0.2,pairing,58,0.9107794688755356,0.16819962884923234,2.471703485275715e-09
1.2,-0.2,pairing,59,0.939559647020096,-0.20583089017446016,2.2571273650843557e-09
1.2,-0.2,pairing,60,0.9631634005212018,0.22816961767690122,1.9827043653139693e-09
1.2,-0.2,pairing,61,0.9800016936230056,-0.23550501156623196,1.798134304896593e-09
1.2,-0.2,pairing,62,0.9906367081003513,0.22779929894822623,1.2916469562406534e-09
1.2,-0.2,pairing,63,0.9968660940770013,-0.21122174485826384,1.6419941811308833e-10
1.2,-0.2,pairing,64,0.9971503428047497,0.17047905652411832,-1.1916373561348105e-09
1.2,0.0,stripe,1,0.9992605339936805,-0.20497644461063003,-4.6272680927825397e-10
1.2,0.0,stripe,2,0.9975244708833246,0.2501828802672236,-3.919385806898988e-09
1.2,0.0,stripe,3,0.9934687116057381,-0.26607491198867017,-2.0536946094697655e-09
1.2,0.0,stripe,4,0.9847932145495206,0.27265926368978755,2.589998710804671e-10
1.2,0.0,stripe,5,0.9693678816626472,-0.264270790187607,-6.071350997234778e-11
1.2,0.0,stripe,6,0.9455571600751449,0.24075085758082035,5.058204088294809e-09
1.2,0.0,stripe,7,0.9142917206102485,-0.20031310884989878,6.882067241142781e-09
1.2,0.0,stripe,8,0.8814947562423359,0.14138260863731317,8.201301018836445e-09
1.2,0.0,stripe,9,0.8573242058583489,-0.06612748330309888,9.23690616796971e-09
1.2,0.0,stripe,10,0.851283865910984,-0.017646617073808185,9.266624923999452e-09
1.2,0.0,stripe,11,0.8659817711820766,0.0992010245553759,8.468306585915488e-09
1.2,0.0,stripe,12,0.8952171617920588,-0.1689534543476764,7.1633023396649595e-09
1.2,0.0,stripe,13,0.9283898689063204,0.22168095422093964,6.038117540903792e-09
1.2,0.0,stripe,14,0.9568109192189689,-0.25742545823406665,5.3546849849787734e-09
1.2,0.0,stripe,15,0.9765887004772582,0.27921845343713736,5.540705415188418e-09
1.2,0.0,stripe,16,0.9876830187692853,-0.2906460127829221,6.731806999084157e-09
1.2,0.0,stripe,17,0.9914833107221253,0.2944579878782264,6.021493113813721e-09
1.2,0.0,stripe,18,0.9887978830019251,-0.2917866811284351,7.161335054178348e-09
1.2,0.0,stripe,19,0.9790274211679676,0.2818108090034041,1.0083939918050122e-08
1.2,0.0,stripe,20,0.9607534638256697,-0.26200829774373047,1.1519169916159819e-08
1.2,0.0,stripe,21,0.9336182872446223,0.22885423818869022,1.4176806280939189e-08
1.2,0.0,stripe,22,0.9007598179337128,-0.17912648689301885,1.765733925603762e-08
1.2,0.0,stripe,23,0.8701528238226159,0.11208395409873026,2.0566294194478852e-08
1.2,0.0,stripe,24,0.8524639297785742,-0.03194755432157288,2.1566556369681688e-08
1.2,0.0,stripe,25,0.8550828867698379,-0.05224175770632922,1.9657792727236065e-08
1.2,0.0,stripe,26,0.8768382137338121,0.12981247557731979,1.7627403245908394e-08
1.2,0.0,stripe,27,0.9089030418439227,-0.1927336809796564,1.1190777643903009e-08
1.2,0.0,stripe,28,0.940864887482485,0.23818853950865418,1.9158581028637848e-08
