id,geometry,t0,V,chi,accepted,status,iteration,ladder,label,residual,spatial_cell,charge_rms,spin_rms,bulk_density,rung_anomalous_rms,pair_uniform,pair_uniform_weight_fraction,state_group,short_raw_abs,short_connected_abs,long_raw_abs,long_connected_abs,charge_short_connected_abs,charge_short_connected_signed,charge_long_connected_abs,charge_long_connected_signed,charge_stripe_q_connected,charge_stripe_q_contact,charge_stripe_q_offsite,spin_short_connected_abs,spin_short_connected_signed,spin_long_connected_abs,spin_long_connected_signed,spin_stripe_q_connected,spin_stripe_q_contact,spin_stripe_q_offsite,diagnostic,diagnostic_sha256,source_sha256
backfill_28,cubic_unfrustrated,1.2,-0.2,200,False,maximum_iterations,60,,cubic_unfrustrated__pairing_weak_other_t012_vm02_chi200_raw,7.096199735550854e-06,one_ladder,0.08128895735488342,0.31542714292756974,0.9253880321651725,6.717166950882316e-11,3.092358860068692e-11,0.2119373446116988,stripe,0.005945207801340756,0.005945207801340756,1.18399165674088e-09,1.1839916567408986e-09,0.0026475932627054934,-0.0026475028763713287,2.9045615550073025e-09,-2.9045615550073025e-09,0.018162568455938635,0.05173893134674179,-0.03357636289080315,0.004547648471107019,0.002474706352488551,4.06353327699756e-09,-9.385018379152506e-10,0.13697125926788678,0.07799227948617675,0.05897897978171003,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__pairing_weak_other_t012_vm02_chi200_raw/diagnostics.h5,0fb1f380edd6af068d5f5fe599d34a72fcc8d1be4c6427b83042cb8965b0c225,581d2996ae69c1f84e3162764f863dbfc1d21589dca87def37a57f00495830ab
backfill_29,cubic_unfrustrated,1.2,0.0,200,False,maximum_iterations,60,,cubic_unfrustrated__stripe_weak_other_t012_v000_chi200_raw,5.3331828520305526e-06,one_ladder,0.08333223392034782,0.32457747206294335,0.924793191345148,2.568450676318571e-11,5.170566526128273e-12,0.04052600562303143,stripe,0.004937414232463758,0.004937414232463758,1.485363329092816e-10,1.4853633290935668e-10,0.0025017553539187515,-0.0025017553539187515,2.168462866060218e-09,-2.168462805702855e-09,0.01674455631005035,0.051493916061788825,-0.03474935975173847,0.00410436607797028,0.0022499922318703213,3.004242660983942e-09,-7.505167024422657e-10,0.12574460981136976,0.07261870989074391,0.053125899920625844,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__stripe_weak_other_t012_v000_chi200_raw/diagnostics.h5,54ec088fb63c50002e2e5f475881dc9192dd6bb8efcd15a98487d94c88bd9245,f919f4b3c9490323505b57e71f345fd07f48af38d3b4fb7a8a1891ce14b6d870
backfill_30,cubic_unfrustrated,1.2,0.0,200,False,maximum_iterations,60,,cubic_unfrustrated__pairing_weak_other_t012_v000_chi200_raw,5.2738035646025284e-06,one_ladder,0.083355263882849,0.3246514589877819,0.9248634915154453,5.963604934859225e-12,1.5014455080502977e-12,0.06338717824205664,stripe,0.004927658526666434,0.004927658526666434,1.4697143364551226e-10,1.4697143364552113e-10,0.002494930108705789,-0.002494930108705789,2.1433656975589607e-09,-2.1433656975589607e-09,0.01673624360924517,0.051466448582426265,-0.03473020497318109,0.004095281784828068,0.0022463336024202635,2.9717023259302398e-09,-7.395576010188815e-10,0.12565662830959254,0.07259970110862206,0.05305692720097048,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__pairing_weak_other_t012_v000_chi200_raw/diagnostics.h5,c11899790bec3a7e8281b876265cf5f609242f4d382cdf379f02579778808118,55150049cbd05901fb1cb6cd35e156d2e4041ceb837d984cea136e372666394f
backfill_31,cubic_unfrustrated,1.4,-0.4,200,False,maximum_iterations,60,,cubic_unfrustrated__stripe_weak_other_t014_vm04_chi200_raw,3.886973467315605e-05,one_ladder,0.07976178541821959,0.27980908144208017,0.9256085044268131,9.30626949528942e-12,1.1373197778359214e-12,0.014935299407107784,stripe,0.010342583944363432,0.010342583944363432,1.3937288809029268e-07,1.3937288809029268e-07,0.002943924806782885,-0.002938287118792192,2.2557873483615013e-09,-2.255787315759714e-09,0.02044109335636142,0.0484946676739974,-0.028053574317635978,0.004608925803220693,0.002155034669529504,2.1308985320402286e-09,-4.2049608347730016e-10,0.1596484265931166,0.10488001761001604,0.05476840898310055,output/phase1_diagnostics/20260921_latest_correlations_retry2/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__stripe_weak_other_t014_vm04_chi200_raw/diagnostics.h5,ed5c0563f89c8aa63b04b671f3c694680743ef4cd37f53272abe47c27f0ce376,0929ad19652c977176f8aaefdca8895e5d478a5e1938841c49033bb29d9a34d8
backfill_32,cubic_unfrustrated,1.4,-0.4,200,False,maximum_iterations,60,,cubic_unfrustrated__pairing_weak_other_t014_vm04_chi200_raw,5.548909962709708e-05,one_ladder,0.07953081436483049,0.2811972863174236,0.9269610348062683,7.847260534938003e-12,1.8544203813073595e-12,0.05584447856353311,stripe,0.010064303943177547,0.010064303943177547,1.2935031665233836e-07,1.2935031665233836e-07,0.0028357703404008863,-0.0028302997584159534,1.9511177400364514e-09,-1.9511175021315177e-09,0.02033896037218742,0.04802939024257417,-0.027690429870386748,0.004495999255088819,0.0021154505873042942,1.8712919429742127e-09,-3.203716648533644e-10,0.15853686020559835,0.10457615202714504,0.053960708178453304,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__pairing_weak_other_t014_vm04_chi200_raw/diagnostics.h5,507943691d5297c5636a51deae6d3bd27c1a56fa16c33d43a6da6b002e7651d3,4c20c210b57f195a591779ba63ba501c1c95c63c756a9d0ac31b253b3e647af5
backfill_33,cubic_unfrustrated,1.4,-0.2,200,False,maximum_iterations,60,,cubic_unfrustrated__stripe_weak_other_t014_vm02_chi200_raw,7.765602816112854e-06,one_ladder,0.08282670450620723,0.29498532521873694,0.9249640753336914,3.852556367575632e-12,5.387776182765921e-13,0.019557849003335438,stripe,0.008042396755509976,0.008042396755509976,8.555795392304643e-09,8.555795392304648e-09,0.0027235728927430653,-0.0027222474297141355,1.3961228459689162e-09,-1.3959453376081724e-09,0.018071102224334144,0.04827861163367295,-0.03020750940933881,0.0041828047812382625,0.0019534352419633867,1.6338715117684877e-09,-4.164127837628531e-10,0.14358033079299362,0.09583249192401622,0.047747838868977405,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__stripe_weak_other_t014_vm02_chi200_raw/diagnostics.h5,034e0b134c7f924370bc4d372814dc73612b43299d8ef78c2f01064e333e6cb5,4b1b94f84ef9024d9818611d3b59d572eb9328b2a91f8ea1a340d7d1a75ac11b
backfill_34,cubic_unfrustrated,1.4,-0.2,200,False,maximum_iterations,60,,cubic_unfrustrated__pairing_weak_other_t014_vm02_chi200_raw,8.01696083442549e-06,one_ladder,0.08280303387474765,0.2952428640618796,0.9252153532249704,6.515292084801572e-12,5.390332976377015e-13,0.006844841671474528,stripe,0.00799741582145077,0.00799741582145077,8.410108881973607e-09,8.410108881973629e-09,0.0027035357286589305,-0.002702168082968359,1.3522263053557271e-09,-1.3520430244961022e-09,0.018055910271993183,0.048192627425030964,-0.03013671715303778,0.004160134052953585,0.0019456378932470127,1.5891687278371927e-09,-3.9913691526339565e-10,0.14336045912033343,0.09577229531591631,0.04758816380441712,output/phase1_diagnostics/20260921_latest_correlations_retry2/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__pairing_weak_other_t014_vm02_chi200_raw/diagnostics.h5,b808ca02906f760beb2457d1ab1a7c16dd11b89c271af95364d887c5e4e224f0,4b9a7256dacab1e717a6f09ad2ca8a7881acd6a6d7fdf5b647c24dc3eca1605c
backfill_35,cubic_unfrustrated,1.4,0.0,200,False,maximum_iterations,60,,cubic_unfrustrated__stripe_weak_other_t014_v000_chi200_raw,2.2070373173269098e-06,one_ladder,0.08886435497922505,0.32017745749397475,0.9241469614030816,1.2637493331073078e-11,3.765734826595976e-12,0.08879276720239704,stripe,0.005657541045144593,0.005657541045144593,5.416194951996481e-11,5.416194951995162e-11,0.0024530919126417583,-0.0024530919126417583,3.1953192505950244e-10,-3.19531923517526e-10,0.015004985462160494,0.04750661384123275,-0.03250162837907226,0.0034032623984390892,0.0016384851222336376,4.001872731036039e-10,-1.1320273315422112e-10,0.11941397546384509,0.0814666947771812,0.03794728068666389,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__stripe_weak_other_t014_v000_chi200_raw/diagnostics.h5,eda6c05021ce693b96efe54d587c6c13ee2df190f9602cc6efa834049966e5c1,ed52bd06d49319d93c7addc39129bd343c3f4fb8f6cc2c22b66aba8c4cb64f1e
backfill_36,cubic_unfrustrated,1.4,0.0,200,False,maximum_iterations,60,,cubic_unfrustrated__pairing_weak_other_t014_v000_chi200_raw,2.4941697693153797e-06,one_ladder,0.08884250351791508,0.32034386332761244,0.9243139644829853,1.7218422561957865e-12,2.2086410320277171e-13,0.01645369902837316,stripe,0.005635316608422312,0.005635316608422312,5.252270082011926e-11,5.2522700820119474e-11,0.002441264986868646,-0.002441264986868646,3.1227556431353886e-10,-3.1227556431353886e-10,0.015002170325734384,0.047451889007247894,-0.03244971868151351,0.0033897197356691114,0.001633597252333888,3.9200273097683687e-10,-1.0975301134102932e-10,0.11927458893426372,0.08142369084128011,0.037850898092983615,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__pairing_weak_other_t014_v000_chi200_raw/diagnostics.h5,da9e698f33b88578674742ff6debcb90621a4037e3f53f256a9e95ba1fad525a,5e14326fb8874be4b12edd4d7645f6b41a4f64a17f9e84634410a1fa6fb4d40b
backfill_37,square,1.4,-0.05,200,False,maximum_iterations,60,,square__stripe_weak_other_t01400_vm0050_chi200_raw,5.709757946182519e-05,one_ladder,0.043796803078708244,0.14925207312537264,0.9319252091438092,0.00011032582791860977,0.0001088882889580074,0.9741098985782777,stripe,0.016201587037223332,0.016201574571829268,0.00028723016923624776,0.00028721804098334915,0.002165752967570795,-0.002061640135454373,1.065662293869741e-05,-9.827249122131494e-06,0.03760616428437013,0.049163304055788136,-0.011557139771418007,0.008089572883288172,0.003912562751548208,4.5203963287155296e-06,-7.597652033010623e-07,0.265660782637349,0.15729664276067312,0.10836413987667587,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_square_two_basin_fine_cuts_95_5_60/square__stripe_weak_other_t01400_vm0050_chi200_raw/diagnostics.h5,a944679e9de43108b7a859f6b09bfa16025b872163122bf1bdc3ab85fe6a41c4,3c24a948b1a52ff4ba9ff705723a7daff3e4973e632c8aeb3b9ea584bbc6af09
backfill_43,square,1.25,-0.4,200,False,maximum_iterations,60,,square__stripe_weak_other_t01250_vm0400_chi200_raw,2.40613106067296e-05,one_ladder,0.03714905509443883,0.14945882861544166,0.9384578827386568,6.150208370830579e-07,5.476981979186715e-07,0.7930543723525483,stripe,0.015239477005348544,0.015239477004979754,0.000353801092143589,0.00035380109188108417,0.001831107514439217,-0.001759472570539641,8.118099621051457e-06,-8.118099621051457e-06,0.0387151143252841,0.051355343811221976,-0.012640229485937876,0.012145241557882039,0.005743490257771445,5.976471674234372e-06,-1.1179537638581666e-06,0.3033833853394022,0.15027852311665668,0.1531048622227455,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_square_two_basin_fine_cuts_95_5_60/square__stripe_weak_other_t01250_vm0400_chi200_raw/diagnostics.h5,ca34c086d7a1af57011585d091f25cdb2a7b5cdf0af797c31853d126fa231cef,bc1acfff6fdf0a8f0348406a5b3f2ed27693130e0d4cc25e8a588ea276e78e98
backfill_49,square,1.2,0.2,200,False,maximum_iterations,60,,square__stripe_weak_other_t012_vp02_chi200_raw,7.193200821769153e-05,one_ladder,0.05355254272809833,0.23299094786023905,0.9271838388896813,5.387082725569292e-10,2.8074682213421313e-10,0.2715953990882903,stripe,0.007439167161703239,0.007439167161703239,1.8437882472546419e-06,1.8437882472546442e-06,0.0023110595661588952,-0.0022997733414495073,1.4242787209871872e-06,-1.4120459335652808e-06,0.027293570153464574,0.05616501091499313,-0.028871440761528557,0.008189907689198974,0.004345063222873892,2.7111850374341173e-06,-5.679960101406457e-07,0.21475785538972636,0.11019747436664873,0.10456038102307763,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_square_t012_vp02_four_seeds_60/square__stripe_weak_other_t012_vp02_chi200_raw/diagnostics.h5,f1d234e9385e906c23245c8488974fe5157a6d5a0d2da3b66998211dc9d35d5c,eb44ce8394db73cdf2975835604a637656dafc8ffe9df44d45e65357fc6e83bc
backfill_50,square,1.2,0.2,200,False,maximum_iterations,60,,square__pairing_weak_other_t012_vp02_chi200_raw,5.369699418667829e-05,one_ladder,0.05355333834644449,0.23281262965096913,0.9270638448604384,4.736250347981043e-10,3.5059104926968224e-11,0.005479391705734561,stripe,0.007454642942773705,0.007454642942773705,1.8700731857056582e-06,1.8700731857056633e-06,0.0023177523492896894,-0.002306393732548119,1.4437106086955659e-06,-1.432858541564405e-06,0.02731345520866114,0.056208874551818444,-0.028895419343157303,0.008202636644986015,0.004351122942814421,2.7515002065349635e-06,-5.768599089691405e-07,0.2148986733580919,0.11022645984804973,0.10467221351004218,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_square_t012_vp02_four_seeds_60/square__pairing_weak_other_t012_vp02_chi200_raw/diagnostics.h5,ffb6c9e5b3ee7ce619966cd5d8f3c38db8f8adaa11a6ba4656a8dfd89ae36618,7a8ebb64e6d59745218baa7688747d730eade3b974bf8727a88f51788cf2cfaa
backfill_51,square,1.2,0.2,200,False,maximum_iterations,60,,square__intertwined_lambda08_t012_vp02_chi200_raw,6.408375536559098e-05,one_ladder,0.04727293199570884,0.20384335157291686,0.9277457197442507,2.430873419732111e-08,1.7600898147029283e-08,0.5242578833831999,stripe,0.009615745103763142,0.009615745103762605,1.9410099513262884e-05,1.9410099512951816e-05,0.002124888115781954,-0.002076978918425105,5.373802587925998e-06,-5.111189723126533e-06,0.03235188269068116,0.056322646845493395,-0.023970764154812238,0.0077404860706318645,0.004070940229346354,3.4554572844499717e-06,3.6518120627413827e-07,0.2279639572081178,0.12215756587857675,0.10580639132954105,output/phase1_diagnostics/20260921_latest_correlations_retry2/results/20260915_square_t012_vp02_four_seeds_60/square__intertwined_lambda08_t012_vp02_chi200_raw/diagnostics.h5,63d46dceac19195f7d4b284ee4cb3c9a379a033057e6b4ba2670033304327ccf,20fb3fa826e5e74eea82d6236028583d2a2ccc0815337a072f06ffe83d4b0da0
backfill_52,square,1.2,0.2,200,False,maximum_iterations,60,,square__intertwined_lambda16_t012_vp02_chi200_raw,9.154467408634863e-05,one_ladder,0.05377474645907752,0.23450738125062173,0.9282831709438287,2.2925400363825078e-09,3.475409089312684e-11,0.0002298148073417351,stripe,0.007289922524313755,0.0072899225243137555,1.7258117550583295e-06,1.7258117550583723e-06,0.002237149062645661,-0.002227152542545856,1.1802856383527936e-06,-1.172285016789172e-06,0.027020766023546916,0.05574573045703033,-0.028724964433483414,0.008063202601559622,0.004286594561122262,2.3377170515360475e-06,-4.880012712987878e-07,0.2134797154366114,0.10997580489338192,0.10350391054322948,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_square_t012_vp02_four_seeds_60/square__intertwined_lambda16_t012_vp02_chi200_raw/diagnostics.h5,eef252e1936eef511ef6d8c2efb4d61d009094090bb8b978cff367d728cc0b4d,30e5df4e931eab420aae3d199086ad1bbf23822ab2884f7997cc1c0940700e72
backfill_55A,trellis,1.0,0.0,200,False,maximum_iterations,60,A,trellis__two_ladder__stripe_eps005_chi200_raw60,0.023449192519348985,two_ladder,0.047813296157122945,0.2285891531148356,0.9274481280317195,5.61834098529505e-08,1.181519918146108e-08,0.044224803052863894,stripe,0.005842669859865229,0.005842669859864916,6.641346859858618e-07,6.64134685992458e-07,0.0023304459889905865,-0.0023235245106931796,2.1867080095242756e-06,-2.181816425065359e-06,0.029209229650819193,0.05802851825410991,-0.028819288603290714,0.00978525118075226,0.005053357936856721,4.19589697815999e-06,-1.010496746759993e-06,0.23294751580266781,0.10432960704556449,0.12861790875710333,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260916_trellis_two_basin_comparison_60/trellis__two_ladder__stripe_eps005_chi200_raw60/diagnostics_ladder_A.h5,1fbf8fc91dae0293a4adeb9e11b0e291f1e0accf641ec3e4000e2be51dadd944,33f5182edf094f992c455aa5e7a8a76c4bd9793e30146a5ae1fab178aee6e9f2
backfill_55B,trellis,1.0,0.0,200,False,maximum_iterations,60,B,trellis__two_ladder__stripe_eps005_chi200_raw60,0.023312911329718987,two_ladder,0.04769823965636236,0.22931476583573807,0.9279451279792799,4.343902086383145e-09,2.0986813481274034e-09,0.23341725132032431,stripe,0.005810406144508107,0.005810406144508091,6.54238701604734e-07,6.542387016041599e-07,0.002309872397604475,-0.00230279682758723,2.130215622399664e-06,-2.1261697239641616e-06,0.029201766208842076,0.05784792320909832,-0.02864615700025624,0.009748130990076112,0.005034256589414863,4.119529693424563e-06,-9.852516555396152e-07,0.23248102622773423,0.10422082496079399,0.12826020126694024,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260916_trellis_two_basin_comparison_60/trellis__two_ladder__stripe_eps005_chi200_raw60/diagnostics_ladder_B.h5,b24fe60a5944bcce2c905299895098f93efb3af9979866051095679a8518c331,33f5182edf094f992c455aa5e7a8a76c4bd9793e30146a5ae1fab178aee6e9f2
backfill_56A,trellis,1.0,0.0,200,False,maximum_iterations,60,A,trellis__two_ladder__pairing_eps005_chi200_raw60,0.0262027960204117,two_ladder,0.04789143813232318,0.22811606010648225,0.9270972122994845,1.7231461114597978e-08,4.5206144842134135e-09,0.06882571562625865,stripe,0.00586483343706206,0.005864833437061995,6.651759478870792e-07,6.651759478898122e-07,0.0023468804927589335,-0.0023392315839755712,2.2259744605127116e-06,-2.2215737694264833e-06,0.029215009117132578,0.05815536231348193,-0.028940353196349352,0.009810595184390312,0.0050666282162360275,4.244091227834936e-06,-1.0277105976309726e-06,0.23324706955824662,0.10439319354670722,0.12885387601153941,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260916_trellis_two_basin_comparison_60/trellis__two_ladder__pairing_eps005_chi200_raw60/diagnostics_ladder_A.h5,fbf665816f9af2a039c164b83113a0cc8c9825807d19db4904fcd077461473af,2ad237cc4d5aa532a49ed62b6809fbdb06be9b3fb0adc0026d1ffabbe182657e
backfill_56B,trellis,1.0,0.0,200,False,maximum_iterations,60,B,trellis__two_ladder__pairing_eps005_chi200_raw60,0.025992186486098457,two_ladder,0.04770347655242049,0.22929889828006336,0.9279245692772706,8.980906567227458e-10,5.624092269977991e-10,0.3921611052578223,stripe,0.005811693133363214,0.005811693133363213,6.545955545242725e-07,6.545955545240632e-07,0.0023107185529225222,-0.00230367475078306,2.1341682426925714e-06,-2.1300766139534863e-06,0.02920254075293516,0.057855127792942586,-0.028652587040007425,0.00974837498418242,0.005034580362405885,4.124389713008049e-06,-9.868046690499863e-07,0.2324825922980661,0.10422025935011624,0.12826233294794986,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260916_trellis_two_basin_comparison_60/trellis__two_ladder__pairing_eps005_chi200_raw60/diagnostics_ladder_B.h5,baafa9398f857fa3034fe9ccd35866fff25f2c8e829a155d603c9ed3642c383f,2ad237cc4d5aa532a49ed62b6809fbdb06be9b3fb0adc0026d1ffabbe182657e
