id,reference,direction,window_low,window_high,actual_low,actual_high,points,fit,exponent_or_inverse_length,r2,log_rmse,sign_changes,minimum_magnitude
backfill_36,32,1,4,12,4,12,9,power,3.804553952420862,0.6016708743370465,1.0829400343369762,0,1.9777869398421699e-07
backfill_36,32,1,4,12,4,12,9,exponential,0.5727224344773704,0.7427289920501936,0.8703196750576603,0,1.9777869398421699e-07
backfill_36,32,1,8,20,8,17,10,power,18.476780304720066,0.9359628397751502,1.1541604082773063,0,1.1618044718381788e-11
backfill_36,32,1,8,20,8,17,10,exponential,1.5692398996295969,0.9766351531737151,0.6971586323556805,0,1.1618044718381788e-11
backfill_36,32,1,12,28,12,17,6,power,28.007904738016705,0.9760079694377497,0.5220902270845179,0,1.1618044718381788e-11
backfill_36,32,1,12,28,12,17,6,exponential,1.9628209379270765,0.9890631940884884,0.35249853252488667,0,1.1618044718381788e-11
backfill_37,16,1,4,12,4,12,9,power,-0.1847900298874137,0.12699686731585613,0.16949194264072345,0,0.0024314431100220797
backfill_37,16,1,4,12,4,12,9,exponential,-0.015241177964998813,0.04706125414982254,0.17708168632597532,0,0.0024314431100220797
backfill_37,16,1,8,20,8,20,13,power,4.302420716309229,0.859088374077754,0.4914024837458758,0,7.458302961028948e-05
backfill_37,16,1,8,20,8,20,13,exponential,0.3381179491432106,0.9339779418846395,0.33636319068648934,0,7.458302961028948e-05
backfill_37,16,1,12,28,12,28,17,power,5.083322148096472,0.9152749362314692,0.39616205794968223,0,4.349098720448878e-05
backfill_37,16,1,12,28,12,28,17,exponential,0.25782921647880036,0.8612746121187768,0.5069263900840633,0,4.349098720448878e-05
backfill_37,24,-1,4,12,4,12,9,power,3.239113633530338,0.952327041730471,0.2535293842451949,0,0.000708302696689263
backfill_37,24,-1,4,12,4,12,9,exponential,0.4472293309414483,0.9889738236400374,0.12192835592249195,0,0.000708302696689263
backfill_37,24,-1,8,20,8,15,8,power,2.366226098122939,0.6962426960063315,0.3203247730788759,0,0.000708302696689263
backfill_37,24,-1,8,20,8,15,8,exponential,0.1989234887933784,0.6150028290044205,0.3606250838831862,0,0.000708302696689263
backfill_37,24,1,4,12,4,12,9,power,3.1490064540416767,0.9164934525925577,0.33252802746940585,0,0.0007359168421967858
backfill_37,24,1,4,12,4,12,9,exponential,0.44130211873092895,0.9804936419499832,0.1607148798461569,0,0.0007359168421967858
backfill_37,24,1,8,20,8,20,13,power,2.5212445402343606,0.8008731254808736,0.354542275861413,0,0.00042801207393612954
backfill_37,24,1,8,20,8,20,13,exponential,0.1796325885630445,0.715635890269479,0.4236824557527797,0,0.00042801207393612954
backfill_37,24,1,12,28,12,28,17,power,4.6590655006140995,0.7458571936558018,0.6966344763066222,0,1.1457119099179484e-05
backfill_37,24,1,12,28,12,28,17,exponential,0.2580636850836559,0.8370143901614553,0.5578798610685963,0,1.1457119099179484e-05
backfill_37,32,-1,4,12,4,12,9,power,0.22709227637898216,0.12176004988295064,0.21336131243608725,0,0.003206839865718228
backfill_37,32,-1,4,12,4,12,9,exponential,0.04288847594676872,0.23657661250789686,0.19892611910868369,0,0.003206839865718228
backfill_37,32,-1,8,20,8,20,13,power,4.750720543804074,0.910131574756046,0.42099887806817593,0,0.00011766460127963997
backfill_37,32,-1,8,20,8,20,13,exponential,0.3689264160914218,0.9661683269696082,0.2583087454125677,0,0.00011766460127963997
backfill_37,32,-1,12,28,12,23,12,power,5.579077165294477,0.9197134041318857,0.33442901318687435,0,0.00011766460127963997
backfill_37,32,-1,12,28,12,23,12,exponential,0.3212083239220696,0.8825991878873879,0.4044063588271821,0,0.00011766460127963997
backfill_37,32,1,4,12,4,12,9,power,0.10267424920916116,0.029976568458338515,0.20432467421487555,0,0.0030741613714943554
backfill_37,32,1,4,12,4,12,9,exponential,0.025659844895896587,0.10198995250445608,0.19659401873627216,0,0.0030741613714943554
backfill_37,32,1,8,20,8,20,13,power,4.694796318818754,0.8881535067550316,0.46984423570609685,0,8.220674916613785e-05
backfill_37,32,1,8,20,8,20,13,exponential,0.36674455496566655,0.9540473967841892,0.30116033851685026,0,8.220674916613785e-05
backfill_37,32,1,12,28,12,24,13,power,5.79471304359617,0.923674544087653,0.35731087226321745,0,8.220674916613785e-05
backfill_37,32,1,12,28,12,24,13,exponential,0.3258033267729169,0.8884152600730486,0.4320300250923668,0,8.220674916613785e-05
backfill_38,16,1,4,12,4,12,9,power,1.8110825018948773,0.9304690365104648,0.17319506783704322,0,0.00110807301883418
backfill_38,16,1,4,12,4,12,9,exponential,0.2527748556125601,0.9873785536347278,0.0737905860517937,0,0.00110807301883418
backfill_38,16,1,8,20,8,20,13,power,3.5956668812046377,0.9947274082169157,0.07382602085719775,0,0.00014835171978064797
backfill_38,16,1,8,20,8,20,13,exponential,0.27112862900867857,0.9955980059548215,0.0674562372260565,0,0.00014835171978064797
backfill_38,16,1,12,28,12,28,17,power,4.467060702142295,0.9914491769360309,0.10626387877740545,0,2.3085189514375493e-05
backfill_38,16,1,12,28,12,28,17,exponential,0.2343944983176008,0.9984875654063173,0.044690993095820516,0,2.3085189514375493e-05
backfill_38,24,-1,4,12,4,12,9,power,1.9581726205380514,0.9288804605793685,0.18955037704312355,0,0.0010057571158846711
backfill_38,24,-1,4,12,4,12,9,exponential,0.27343479237713564,0.9866336413087604,0.08217443763090007,0,0.0010057571158846711
backfill_38,24,-1,8,20,8,15,8,power,3.2645058727043463,0.997422918040903,0.03400894396113001,0,0.0005041724465994091
backfill_38,24,-1,8,20,8,15,8,exponential,0.2912681946553202,0.9924014015818996,0.05839770469482391,0,0.0005041724465994091
backfill_38,24,1,4,12,4,12,9,power,1.8760271381599884,0.9339774202674946,0.1744923122374979,0,0.0010849911183195664
backfill_38,24,1,4,12,4,12,9,exponential,0.2615453202440889,0.9888776079550269,0.0716191483459532,0,0.0010849911183195664
backfill_38,24,1,8,20,8,20,13,power,3.570369797760379,0.9960890019186973,0.06309252495299167,0,0.0001515535052909224
backfill_38,24,1,8,20,8,20,13,exponential,0.26885523475217504,0.994252784494177,0.07648263604509657,0,0.0001515535052909224
backfill_38,24,1,12,28,12,28,17,power,4.470863621749565,0.9873188230939737,0.1297889063781159,0,2.1719835915161648e-05
backfill_38,24,1,12,28,12,28,17,exponential,0.23507158179119206,0.9983801005601307,0.0463875910798191,0,2.1719835915161648e-05
backfill_38,32,-1,4,12,4,12,9,power,1.851791870397264,0.9350161828335757,0.17078288403960154,0,0.0011083164633836264
backfill_38,32,-1,4,12,4,12,9,exponential,0.25807892295251966,0.9893053277110659,0.06928280698427937,0,0.0011083164633836264
backfill_38,32,-1,8,20,8,20,13,power,3.623957900050865,0.9940452827646099,0.0791007516300375,0,0.00014503332058589564
backfill_38,32,-1,8,20,8,20,13,exponential,0.2734950490632985,0.996613799998919,0.0596494359473245,0,0.00014503332058589564
backfill_38,32,-1,12,28,12,23,12,power,3.959401018643373,0.999623597655643,0.015587760176669685,0,8.808643965703064e-05
backfill_38,32,-1,12,28,12,23,12,exponential,0.2316087655312694,0.9902609739905667,0.07928943412690377,0,8.808643965703064e-05
backfill_38,32,1,4,12,4,12,9,power,1.8591185140867006,0.9347840116375664,0.17178593496821806,0,0.0011003183273244291
backfill_38,32,1,4,12,4,12,9,exponential,0.2591190996634621,0.989205375125946,0.06988988728091941,0,0.0011003183273244291
backfill_38,32,1,8,20,8,20,13,power,3.612284642227675,0.9941655250169258,0.0780411185354525,0,0.0001432240689356514
backfill_38,32,1,8,20,8,20,13,exponential,0.27263447878028274,0.9968834895282369,0.05703702822657886,0,0.0001432240689356514
backfill_38,32,1,12,28,12,24,13,power,4.048243124063707,0.9995888844744393,0.017610711295889377,0,6.920689535666602e-05
backfill_38,32,1,12,28,12,24,13,exponential,0.2313444354717677,0.9932446501152012,0.07138695906195082,0,6.920689535666602e-05
backfill_39,16,1,4,12,4,12,9,power,1.762909944645137,0.9314599522962701,0.16729361271559995,0,0.0012002330439018945
backfill_39,16,1,4,12,4,12,9,exponential,0.24597437494757762,0.9878116750796866,0.07054710073794243,0,0.0012002330439018945
backfill_39,16,1,8,20,8,20,13,power,3.517970809363731,0.9942123298501299,0.0756962777397393,0,0.00016608800159267217
backfill_39,16,1,8,20,8,20,13,exponential,0.2654098062655449,0.9961315354017897,0.06188593426067773,0,0.00016608800159267217
backfill_39,16,1,12,28,12,28,17,power,4.374698061328284,0.9921590742873956,0.09961762360178535,0,2.7282164044364898e-05
backfill_39,16,1,12,28,12,28,17,exponential,0.22945797371006224,0.9984183043700788,0.04474185284350416,0,2.7282164044364898e-05
backfill_39,24,-1,4,12,4,12,9,power,1.9102760508085461,0.9299154475870112,0.18346138873553444,0,0.0010900753571183412
backfill_39,24,-1,4,12,4,12,9,exponential,0.26666002520849774,0.9870917529782598,0.078734877925597,0,0.0010900753571183412
backfill_39,24,-1,8,20,8,15,8,power,3.173899976459717,0.9974970432907826,0.03258482141084159,0,0.0005561726733122208
backfill_39,24,-1,8,20,8,15,8,exponential,0.2831917413365905,0.9925288043296553,0.05629680282426958,0,0.0005561726733122208
backfill_39,24,1,4,12,4,12,9,power,1.8279891033123135,0.9346685093330847,0.16906947562997443,0,0.00117762004151711
backfill_39,24,1,4,12,4,12,9,exponential,0.25479133724282954,0.9891683533733728,0.06884163295454193,0,0.00117762004151711
backfill_39,24,1,8,20,8,20,13,power,3.4956291685319907,0.9957310540589421,0.06454827422823692,0,0.00016997499400399178
backfill_39,24,1,8,20,8,20,13,exponential,0.26334136870017316,0.994758358525257,0.07152501603611966,0,0.00016997499400399178
backfill_39,24,1,12,28,12,28,17,power,4.379357578759952,0.9880828616332444,0.12319548547848458,0,2.570334102013766e-05
backfill_39,24,1,12,28,12,28,17,exponential,0.23018019272670406,0.9984573898114385,0.04432379117687898,0,2.570334102013766e-05
backfill_39,32,-1,4,12,4,12,9,power,1.8015870668120386,0.9356734014179338,0.16525230736066723,0,0.0012039792302835795
backfill_39,32,-1,4,12,4,12,9,exponential,0.25102864406719033,0.9895798075832951,0.06651048389917635,0,0.0012039792302835795
backfill_39,32,-1,8,20,8,20,13,power,3.5494387492845787,0.9935011594570566,0.08095867965889894,0,0.00016286262437532027
backfill_39,32,-1,8,20,8,20,13,exponential,0.2679937198884256,0.9969797041909156,0.055191248202848084,0,0.00016286262437532027
backfill_39,32,-1,12,28,12,23,12,power,3.8898432445443913,0.9994932129593833,0.017770565194948518,0,0.00010062859152586319
backfill_39,32,-1,12,28,12,23,12,exponential,0.22750131617332076,0.9897958705733647,0.07974004376336194,0,0.00010062859152586319
backfill_39,32,1,4,12,4,12,9,power,1.8088449978643066,0.9355283862482753,0.16611783548052309,0,0.0011952703917058986
backfill_39,32,1,4,12,4,12,9,exponential,0.25205137493783514,0.9895161718508221,0.06698721770018476,0,0.0011952703917058986
backfill_39,32,1,8,20,8,20,13,power,3.53807580787063,0.9935859848688069,0.08016769091508451,0,0.00016070476978059453
backfill_39,32,1,8,20,8,20,13,exponential,0.26716636888989204,0.9972931641426486,0.052079324808935186,0,0.00016070476978059453
backfill_39,32,1,12,28,12,24,13,power,3.974295955863387,0.9995832999712169,0.01740610322576002,0,7.963908301805711e-05
backfill_39,32,1,12,28,12,24,13,exponential,0.22705797414196335,0.9927090336515264,0.07280854234495901,0,7.963908301805711e-05
backfill_40,16,1,4,12,4,12,9,power,1.7628709256678625,0.9314605015251326,0.16728919036931114,0,0.0012002402719328061
backfill_40,16,1,4,12,4,12,9,exponential,0.2459688881002257,0.9878119151480267,0.07054482374474849,0,0.0012002402719328061
backfill_40,16,1,8,20,8,20,13,power,3.517958184211633,0.9942111032242618,0.07570407378072987,0,0.00016608639246916412
backfill_40,16,1,8,20,8,20,13,exponential,0.2654091612994938,0.9961326148173398,0.061877115767405635,0,0.00016608639246916412
backfill_40,16,1,12,28,12,28,17,power,4.37469377319397,0.9921603324299096,0.09960947024288581,0,2.7282674165660797e-05
backfill_40,16,1,12,28,12,28,17,exponential,0.22945757769667338,0.998418081501943,0.04474493266833703,0,2.7282674165660797e-05
backfill_40,24,-1,4,12,4,12,9,power,1.9101995031807975,0.9299162269369826,0.18345294026762188,0,0.001090108996561234
backfill_40,24,-1,4,12,4,12,9,exponential,0.26664927645395015,0.9870921116890339,0.07873059595317107,0,0.001090108996561234
backfill_40,24,-1,8,20,8,15,8,power,3.1738546246854016,0.9974970268812823,0.03258446288729246,0,0.0005561703601035476
backfill_40,24,-1,8,20,8,15,8,exponential,0.28318821899068514,0.9925324622985433,0.05628221564660975,0,0.0005561703601035476
backfill_40,24,1,4,12,4,12,9,power,1.8279298751667254,0.9346669976447508,0.16906609033120357,0,0.0011776415010682252
backfill_40,24,1,4,12,4,12,9,exponential,0.2547832075922495,0.98916773011378,0.06884143860941991,0,0.0011776415010682252
backfill_40,24,1,8,20,8,20,13,power,3.4956356504643633,0.9957296881948392,0.06455876361388403,0,0.00016997261334024925
backfill_40,24,1,8,20,8,20,13,exponential,0.26334224199213563,0.9947599024647639,0.07151466297607895,0,0.00016997261334024925
backfill_40,24,1,12,28,12,28,17,power,4.379356595691789,0.9880856987507398,0.123180615510742,0,2.570427004038381e-05
backfill_40,24,1,12,28,12,28,17,exponential,0.23017982481956634,0.9984575132171117,0.044321944654063666,0,2.570427004038381e-05
backfill_40,32,-1,4,12,4,12,9,power,1.8015330172078126,0.9356715276757961,0.1652499217625985,0,0.0012039948369181163
backfill_40,32,-1,4,12,4,12,9,exponential,0.2510212683616777,0.9895790513770243,0.06651096836516124,0,0.0012039948369181163
backfill_40,32,-1,8,20,8,20,13,power,3.549432055828886,0.993500077918473,0.08096530734709373,0,0.00016286275667343024
backfill_40,32,-1,8,20,8,20,13,exponential,0.2679934276021517,0.9969802043296327,0.055186604350358145,0,0.00016286275667343024
backfill_40,32,-1,12,28,12,23,12,power,3.8898802670212365,0.9994932952379529,0.017769290971389573,0,0.00010062745889820139
backfill_40,32,-1,12,28,12,23,12,exponential,0.22750352382391043,0.9897963205961966,0.07973904104041751,0,0.00010062745889820139
backfill_40,32,1,4,12,4,12,9,power,1.8087890489295129,0.935526674156525,0.16611505494164436,0,0.0011952882472800498
backfill_40,32,1,4,12,4,12,9,exponential,0.25204372160068483,0.9895154822229167,0.06698741014201119,0,0.0011952882472800498
backfill_40,32,1,8,20,8,20,13,power,3.5380722442731103,0.9935848606726733,0.08017468077990073,0,0.00016070505295955571
backfill_40,32,1,8,20,8,20,13,exponential,0.26716632139811436,0.9972936901668764,0.052074241239039455,0,0.00016070505295955571
backfill_40,32,1,12,28,12,24,13,power,3.9743228577879015,0.9995833891342776,0.017404357930212375,0,7.963871506405651e-05
backfill_40,32,1,12,28,12,24,13,exponential,0.2270594746762634,0.9927088037758752,0.07281017971994842,0,7.963871506405651e-05
backfill_41,16,1,4,12,4,12,9,power,1.7200044305991855,0.9324109580738272,0.16200303510949463,0,0.0012877696553572071
backfill_41,16,1,4,12,4,12,9,exponential,0.23991538752302727,0.9882229507027348,0.06762437314575916,0,0.0012877696553572071
backfill_41,16,1,8,20,8,20,13,power,3.4491926598697895,0.9936796753741804,0.07757716801396862,0,0.0001833470615660443
backfill_41,16,1,8,20,8,20,13,exponential,0.2603546343288638,0.996621387832633,0.05671963138404281,0,0.0001833470615660443
backfill_41,16,1,12,28,12,28,17,power,4.298658256749332,0.9927225653604705,0.0942764473300726,0,3.149883720656582e-05
backfill_41,16,1,12,28,12,28,17,exponential,0.22539962999854748,0.9983654338133421,0.044680220418973036,0,3.149883720656582e-05
backfill_41,24,-1,4,12,4,12,9,power,1.8679144121987428,0.9309985540206048,0.17789784630149588,0,0.0011706762193299507
backfill_41,24,-1,4,12,4,12,9,exponential,0.26065731199666653,0.9875642878303257,0.07552259866752666,0,0.0011706762193299507
backfill_41,24,-1,8,20,8,15,8,power,3.092814792299887,0.9975715859969311,0.0312747964079097,0,0.0006065831193560172
backfill_41,24,-1,8,20,8,15,8,exponential,0.2759646057477855,0.9926583922043417,0.05437868697029511,0,0.0006065831193560172
backfill_41,24,1,4,12,4,12,9,power,1.7860166989383472,0.9354478388238121,0.1641308600784938,0,0.0012648042532417223
backfill_41,24,1,4,12,4,12,9,exponential,0.24887819351749604,0.9894930057881998,0.06621770098439331,0,0.0012648042532417223
backfill_41,24,1,8,20,8,20,13,power,3.428930829018654,0.9953660468780695,0.06598012139146023,0,0.00018786103462034923
backfill_41,24,1,8,20,8,20,13,exponential,0.25842644374316587,0.9952389255350717,0.06687900130646954,0,0.00018786103462034923
backfill_41,24,1,12,28,12,28,17,power,4.30299792613902,0.98870532986209,0.1178065813895006,0,2.9717963358004765e-05
backfill_41,24,1,12,28,12,28,17,exponential,0.2261045258196339,0.9985370819899272,0.04239774620527187,0,2.9717963358004765e-05
backfill_41,32,-1,4,12,4,12,9,power,1.7578053771995716,0.9364539946388162,0.16018830928657116,0,0.001294298144829325
backfill_41,32,-1,4,12,4,12,9,exponential,0.24486590669160008,0.9899015483250652,0.06385781963390988,0,0.001294298144829325
backfill_41,32,-1,8,20,8,20,13,power,3.4825210191917013,0.9929406349741876,0.08281040390333885,0,0.00018023379271093175
backfill_41,32,-1,8,20,8,20,13,exponential,0.26306248065981147,0.997336448984553,0.05086658633807341,0,0.00018023379271093175
backfill_41,32,-1,12,28,12,23,12,power,3.831644499441414,0.9993682695531264,0.01954495385968975,0,0.00011289198666150635
backfill_41,32,-1,12,28,12,23,12,exponential,0.22407968209815238,0.9895147228477558,0.07962669724092991,0,0.00011289198666150635
backfill_41,32,1,4,12,4,12,9,power,1.7649453677804674,0.9363658722338823,0.16095803111614287,0,0.00128499040818051
backfill_41,32,1,4,12,4,12,9,exponential,0.24586709750393945,0.9898613410623303,0.06424774069120026,0,0.00128499040818051
backfill_41,32,1,8,20,8,20,13,power,3.4712785714043792,0.9929929365249367,0.08223456371638246,0,0.0001777555001747401
backfill_41,32,1,8,20,8,20,13,exponential,0.2622510887327625,0.9976768652987783,0.047350390266960515,0,0.0001777555001747401
backfill_41,32,1,12,28,12,24,13,power,3.9122220431788874,0.9995286649663555,0.01822341688297017,0,8.991975117022925e-05
backfill_41,32,1,12,28,12,24,13,exponential,0.2234740786433616,0.9923216057528567,0.07355295973107943,0,8.991975117022925e-05
backfill_42,16,1,4,12,4,12,9,power,1.7200897404527542,0.9324122492220731,0.16200941061675458,0,0.0012877438322575017
backfill_42,16,1,4,12,4,12,9,exponential,0.23992718765663584,0.9882235008069686,0.06762610094029466,0,0.0012877438322575017
backfill_42,16,1,8,20,8,20,13,power,3.449204049476665,0.9936821879728611,0.07756190442074233,0,0.00018334974255559272
backfill_42,16,1,8,20,8,20,13,exponential,0.2603549317123017,0.9966196027053191,0.056734729244035505,0,0.00018334974255559272
backfill_42,16,1,12,28,12,28,17,power,4.298659681438485,0.992720127455795,0.09429238411154016,0,3.1497594848571564e-05
backfill_42,16,1,12,28,12,28,17,exponential,0.22540004729500196,0.9983660169483517,0.0446723194837825,0,3.1497594848571564e-05
backfill_42,24,-1,4,12,4,12,9,power,1.868011902033344,0.9309991133316544,0.17790635663206814,0,0.0011706415431038796
backfill_42,24,-1,4,12,4,12,9,exponential,0.2606708658857054,0.987564500087367,0.07552587308271065,0,0.0011706415431038796
backfill_42,24,-1,8,20,8,15,8,power,3.092890141239727,0.9975717104830745,0.031274754752020545,0,0.0006065786480670982
backfill_42,24,-1,8,20,8,15,8,exponential,0.27597083870360367,0.9926549892353704,0.05439260998447133,0,0.0006065786480670982
backfill_42,24,1,4,12,4,12,9,power,1.7861096586574359,0.9354498176816654,0.16413671337587288,0,0.0012647706976891514
backfill_42,24,1,4,12,4,12,9,exponential,0.24889098530248063,0.9894938110060076,0.06621853996264994,0,0.0012647706976891514
backfill_42,24,1,8,20,8,20,13,power,3.4289336427445707,0.9953682331758277,0.06596453653870285,0,0.00018786367768794908
backfill_42,24,1,8,20,8,20,13,exponential,0.258426085277011,0.9952367171843947,0.06689449132950274,0,0.00018786367768794908
backfill_42,24,1,12,28,12,28,17,power,4.3029868596292795,0.9887018504474231,0.11782462992720903,0,2.971656249720761e-05
backfill_42,24,1,12,28,12,28,17,exponential,0.22610432590464277,0.998536938323996,0.042399793551961155,0,2.971656249720761e-05
backfill_42,32,-1,4,12,4,12,9,power,1.757900708901092,0.9364560048081642,0.16019429110397496,0,0.0012942627404407322
backfill_42,32,-1,4,12,4,12,9,exponential,0.2448790229394671,0.9899023501059568,0.0638586790907955,0,0.0012942627404407322
backfill_42,32,-1,8,20,8,20,13,power,3.4825289758308746,0.9929432549797965,0.08279511532426574,0,0.00018023510784542437
backfill_42,32,-1,8,20,8,20,13,exponential,0.2630625643797717,0.9973351580988392,0.050878960169027904,0,0.00018023510784542437
backfill_42,32,-1,12,28,12,23,12,power,3.8315841501578314,0.9993685913709826,0.01953966399832318,0,0.00011289177672117907
backfill_42,32,-1,12,28,12,23,12,exponential,0.22407622392120824,0.9895156697065852,0.07962183496678171,0,0.00011289177672117907
backfill_42,32,1,4,12,4,12,9,power,1.7650437639670817,0.9363680853084259,0.16096401526526566,0,0.001284950292934484
backfill_42,32,1,4,12,4,12,9,exponential,0.24588062346214914,0.9898622216299857,0.06424845634174892,0,0.001284950292934484
backfill_42,32,1,8,20,8,20,13,power,3.4712756509340355,0.9929955534557504,0.08221902868173546,0,0.00017775590663077732
backfill_42,32,1,8,20,8,20,13,exponential,0.2622503682946021,0.9976756918046226,0.047362245645191696,0,0.00017775590663077732
backfill_42,32,1,12,28,12,24,13,power,3.9122134109638624,0.9995284802572857,0.01822694874068275,0,8.991650420807525e-05
backfill_42,32,1,12,28,12,24,13,exponential,0.22347394659246778,0.9923246287215215,0.0735383240122486,0,8.991650420807525e-05
backfill_43,16,1,4,12,4,12,9,power,-0.08094512834471627,0.03385132514007927,0.15128086006497563,0,0.0036771635609946286
backfill_43,16,1,4,12,4,12,9,exponential,-0.002104122069738479,0.0012460245435743644,0.15381237005020593,0,0.0036771635609946286
backfill_43,16,1,8,20,8,20,13,power,3.9272732399808277,0.8471235052943665,0.47049833338885694,0,0.00013080263494733292
backfill_43,16,1,8,20,8,20,13,exponential,0.30925934242846564,0.9246944039417371,0.33021846666449467,0,0.00013080263494733292
backfill_43,16,1,12,28,12,28,17,power,5.063164611347513,0.9160116228071559,0.39271385952079924,0,7.799939536182915e-05
backfill_43,16,1,12,28,12,28,17,exponential,0.2572993122954553,0.8652771309059434,0.49737882848215753,0,7.799939536182915e-05
backfill_43,24,-1,4,12,4,12,9,power,3.0538599828746023,0.9208413582257324,0.3132311928572002,0,0.0007289530341740676
backfill_43,24,-1,4,12,4,12,9,exponential,0.4273725572545548,0.9824044681371775,0.14767841988315691,0,0.0007289530341740676
backfill_43,24,-1,8,20,8,15,8,power,3.30109273995039,0.8454578191347162,0.28925875968667514,0,0.0007260840760616528
backfill_43,24,-1,8,20,8,15,8,exponential,0.2840232815732799,0.7822420940573152,0.34336021094972713,0,0.0007260840760616528
backfill_43,24,1,4,12,4,12,9,power,2.9082929661218726,0.8993440270900018,0.3403722345305198,0,0.0008506103203015087
backfill_43,24,1,4,12,4,12,9,exponential,0.40946496728444504,0.9711214381579611,0.18231488634940957,0,0.0008506103203015087
backfill_43,24,1,8,20,8,20,13,power,2.6581745171920628,0.804622026500025,0.36939865612149697,0,0.0005060869993065375
backfill_43,24,1,8,20,8,20,13,exponential,0.1883602593689741,0.7111997145959984,0.4491137171844759,0,0.0005060869993065375
backfill_43,24,1,12,28,12,28,17,power,3.725885967534353,0.7184596174120529,0.5974393232083888,0,2.0572655870619997e-05
backfill_43,24,1,12,28,12,28,17,exponential,0.20695163027253904,0.8107781448338404,0.4897890866991941,0,2.0572655870619997e-05
backfill_43,32,-1,4,12,4,12,9,power,0.14804507547250195,0.08444511027920432,0.1705328420948815,0,0.004151200735037394
backfill_43,32,-1,4,12,4,12,9,exponential,0.029818421068440442,0.18661491596522217,0.16073628955927677,0,0.004151200735037394
backfill_43,32,-1,8,20,8,20,13,power,4.25881805673436,0.875635283281689,0.45263281039712594,0,0.00014553296784657798
backfill_43,32,-1,8,20,8,20,13,exponential,0.3335222705412493,0.9453286807252512,0.300107753836392,0,0.00014553296784657798
backfill_43,32,-1,12,28,12,23,12,power,5.93171219592076,0.9501426661509553,0.2756744400433238,0,0.00014512475753949823
backfill_43,32,-1,12,28,12,23,12,exponential,0.34568983248675417,0.9342520342563503,0.316572463542806,0,0.00014512475753949823
backfill_43,32,1,4,12,4,12,9,power,-0.11246969956469166,0.06492971703621775,0.14931210981580048,0,0.0034495807546394
backfill_43,32,1,4,12,4,12,9,exponential,-0.006438435607784703,0.011591073101831162,0.15351161271659738,0,0.0034495807546394
backfill_43,32,1,8,20,8,20,13,power,3.7827095961889943,0.8491575470695398,0.44961483924762774,0,0.0001450393218733341
backfill_43,32,1,8,20,8,20,13,exponential,0.2977776843693171,0.9263063594661234,0.31426343209847407,0,0.0001450393218733341
backfill_43,32,1,12,28,12,24,13,power,6.010429722813126,0.9522504458277521,0.28870457915217257,0,9.719455878979474e-05
backfill_43,32,1,12,28,12,24,13,exponential,0.34294518920561606,0.9432774278652483,0.31466393531648423,0,9.719455878979474e-05
backfill_44,16,1,4,12,4,12,9,power,1.4613590514101737,0.9269325999742207,0.1435336759262092,0,0.001545927940333744
backfill_44,16,1,4,12,4,12,9,exponential,0.20418554516170503,0.9857681185055855,0.06334657517346494,0,0.001545927940333744
backfill_44,16,1,8,20,8,20,13,power,3.1542450066865326,0.9892739133074379,0.09262490513060914,0,0.0002455332285443007
backfill_44,16,1,8,20,8,20,13,exponential,0.23886600540867375,0.9986710944080395,0.03260274665487001,0,0.0002455332285443007
backfill_44,16,1,12,28,12,28,17,power,3.9325771932938753,0.9964612919087348,0.06002946706063186,0,5.380920499439487e-05
backfill_44,16,1,12,28,12,28,17,exponential,0.20563864391089917,0.9966357643850858,0.05853091592181961,0,5.380920499439487e-05
backfill_44,24,-1,4,12,4,12,9,power,1.6519460502012773,0.9286786474373948,0.16015187952259408,0,0.0013834239887896456
backfill_44,24,-1,4,12,4,12,9,exponential,0.2306805252052205,0.9864750260521941,0.06974136979397189,0,0.0013834239887896456
backfill_44,24,-1,8,20,8,15,8,power,2.749103020672337,0.9977802513836463,0.0265752102091286,0,0.0007622184075212063
backfill_44,24,-1,8,20,8,15,8,exponential,0.2453983296822643,0.9936944978866712,0.044790369922037,0,0.0007622184075212063
backfill_44,24,1,4,12,4,12,9,power,1.5533183958316616,0.9309968195548657,0.14793810993321674,0,0.0015266126794683341
backfill_44,24,1,4,12,4,12,9,exponential,0.2167565712210089,0.9875572067469545,0.06282094341657747,0,0.0015266126794683341
backfill_44,24,1,8,20,8,20,13,power,3.146739581320967,0.9928217273262887,0.07545797066861244,0,0.0002553274016088309
backfill_44,24,1,8,20,8,20,13,exponential,0.23769049216577426,0.9971519991262066,0.04752971440289128,0,0.0002553274016088309
backfill_44,24,1,12,28,12,28,17,power,3.937569492549513,0.9924399104761034,0.08803080406685529,0,5.065631586539769e-05
backfill_44,24,1,12,28,12,28,17,exponential,0.20647550094084333,0.9981731867519285,0.04327312664885776,0,5.065631586539769e-05
backfill_44,32,-1,4,12,4,12,9,power,1.5011621098045758,0.9316847207156489,0.14220378504623551,0,0.0015830759128824413
backfill_44,32,-1,4,12,4,12,9,exponential,0.20943189752540786,0.9878475610086811,0.059976891995471716,0,0.0015830759128824413
backfill_44,32,-1,8,20,8,20,13,power,3.218227483430015,0.9881028295424376,0.099588109691758,0,0.00024288768179378702
backfill_44,32,-1,8,20,8,20,13,exponential,0.24386623647062117,0.9987575920808848,0.032182349906398955,0,0.00024288768179378702
backfill_44,32,-1,12,28,12,23,12,power,3.604122988378056,0.9976545443401648,0.03545434272417578,0,0.00016562492095818955
