id,kind,channel,r,mean,mean_absolute,p10,p90
backfill_38,raw,leg0,14,0.0046102947753699315,0.0046102947753699315,0.004405369239469184,0.0047342385911475675
backfill_38,raw,leg0,15,0.0045468073844958405,0.0045468073844958405,0.004349853042346299,0.004669490169944884
backfill_38,raw,leg0,16,0.004500542872447286,0.004500542872447286,0.0043108386862353385,0.004622119035654585
backfill_38,raw,leg0,17,0.0044656016195078665,0.0044656016195078665,0.0042827040920531065,0.004586747383204724
backfill_38,raw,leg0,18,0.004438005909023707,0.004438005909023707,0.004261539111486576,0.0045600649182135355
backfill_38,raw,leg0,19,0.004415216602276125,0.004415216602276125,0.004244741081648396,0.004538785445063266
backfill_38,raw,leg0,20,0.004395675970628506,0.004395675970628506,0.004230690200658594,0.00452835352270545
backfill_38,raw,leg0,21,0.004378451866657353,0.004378451866657353,0.0042184054394476984,0.004521480630952135
backfill_38,raw,leg0,22,0.004362978744139412,0.004362978744139412,0.004207334159322943,0.004519208490963403
backfill_38,raw,leg0,23,0.004348886956548597,0.004348886956548597,0.004197175823122632,0.0045083812427792235
backfill_38,raw,leg0,24,0.004335903773132537,0.004335903773132537,0.004187855307552894,0.004509782382504419
backfill_38,raw,leg0,25,0.004323800437286777,0.004323800437286777,0.004179497166654415,0.00448905607581082
backfill_38,raw,leg0,26,0.004312369262959519,0.004312369262959519,0.004172489972528917,0.004489911220621345
backfill_38,raw,leg0,27,0.004301409298972642,0.004301409298972642,0.004165972945265227,0.004457503472580922
backfill_38,raw,leg0,28,0.0042907119009443955,0.0042907119009443955,0.004161395324119595,0.004449373756197581
backfill_38,raw,leg0,29,0.004280034449775492,0.004280034449775492,0.004161110178082038,0.0044148690568545455
backfill_38,raw,leg0,30,0.004269062681785401,0.004269062681785401,0.004164833531725442,0.0043810506836239535
backfill_38,raw,leg0,31,0.004257368919191909,0.004257368919191909,0.004170209301623326,0.00434831940549733
backfill_38,raw,leg0,32,0.004244365118865088,0.004244365118865088,0.00417378059084718,0.004350401836627085
backfill_38,raw,leg1,1,0.05212371387950777,0.05212371387950777,0.05151967034945292,0.05289287715727284
backfill_38,raw,leg1,2,0.00966286775870371,0.00966286775870371,0.009274592587212076,0.00974787409750987
backfill_38,raw,leg1,3,0.009047401603848964,0.009047401603848964,0.008704331914509577,0.009160833226712966
backfill_38,raw,leg1,4,0.007947599495701485,0.007947599495701485,0.007593860748484687,0.008071287118262717
backfill_38,raw,leg1,5,0.0076278945507647486,0.0076278945507647486,0.007311684552622999,0.007766335928268996
backfill_38,raw,leg1,6,0.007020169971269306,0.007020169971269306,0.006742460451450502,0.00716381948050032
backfill_38,raw,leg1,7,0.006451351047381667,0.006451351047381667,0.006156779927702866,0.006594451384676428
backfill_38,raw,leg1,8,0.005963204711606189,0.005963204711606189,0.005679733603583314,0.006095361742109062
backfill_38,raw,leg1,9,0.00555594775092243,0.00555594775092243,0.005292624705966865,0.005686210649090986
backfill_38,raw,leg1,10,0.005238732041165891,0.005238732041165891,0.004989706819630769,0.00536701181134709
backfill_38,raw,leg1,11,0.004998974499346654,0.004998974499346654,0.004761484998544407,0.00512668134012249
backfill_38,raw,leg1,12,0.004824033685331976,0.004824033685331976,0.00459828283864093,0.004950720875906558
backfill_38,raw,leg1,13,0.004698744552292307,0.004698744552292307,0.004484446783336715,0.004823971009377316
backfill_38,raw,leg1,14,0.004609882688619388,0.004609882688619388,0.004404885538595426,0.0047338349655194085
backfill_38,raw,leg1,15,0.004546504233916039,0.004546504233916039,0.0043495353810662106,0.004669194224854117
backfill_38,raw,leg1,16,0.004500317469437588,0.004500317469437588,0.004310618425943548,0.004621903409266607
backfill_38,raw,leg1,17,0.004465430386395671,0.004465430386395671,0.004282582054602009,0.0045865880430932685
backfill_38,raw,leg1,18,0.004437869609440276,0.004437869609440276,0.004261456964164485,0.004559927388340619
backfill_38,raw,leg1,19,0.004415104478751919,0.004415104478751919,0.00424467513553309,0.004538689562401275
backfill_38,raw,leg1,20,0.00439557942031574,0.00439557942031574,0.004230625376060222,0.0045282755845170355
backfill_38,raw,leg1,21,0.004378366391382012,0.004378366391382012,0.004218335099264116,0.00452142008966474
backfill_38,raw,leg1,22,0.004362901388098235,0.004362901388098235,0.004207265408147276,0.004519180029395535
backfill_38,raw,leg1,23,0.004348815855421833,0.004348815855421833,0.00419711403975693,0.004508311095319559
backfill_38,raw,leg1,24,0.0043358377791338195,0.0043358377791338195,0.0041878015342783044,0.0045097046379833005
backfill_38,raw,leg1,25,0.0043237386004411175,0.0043237386004411175,0.004179451931933267,0.004488966932342625
backfill_38,raw,leg1,26,0.004312310912356595,0.004312310912356595,0.004172443913572321,0.004489881827707765
backfill_38,raw,leg1,27,0.004301353687434346,0.004301353687434346,0.004165947015959067,0.0044574911152065865
backfill_38,raw,leg1,28,0.004290658073262022,0.004290658073262022,0.0041613660881399716,0.0044493164753729155
backfill_38,raw,leg1,29,0.004279982526652122,0.004279982526652122,0.0041610791365490375,0.004414826884313775
backfill_38,raw,leg1,30,0.004269010340108576,0.004269010340108576,0.004164821504911865,0.004381045117451949
backfill_38,raw,leg1,31,0.004257318168587743,0.004257318168587743,0.004170172835402887,0.004348278623281681
backfill_38,raw,leg1,32,0.0042443144850163655,0.0042443144850163655,0.004173797074005037,0.00435028341388412
backfill_38,connected,rung,1,0.04797216332259264,0.04797216332259264,0.04765431334530285,0.04881612658405753
backfill_38,connected,rung,2,0.01505589981218741,0.01505589981218741,0.014360645809533622,0.016539396071547162
backfill_38,connected,rung,3,0.00998837582742101,0.00998837582742101,0.009345458374097705,0.011028076402131215
backfill_38,connected,rung,4,0.008553134215322687,0.008553134215322687,0.008039943029233216,0.009197973175491776
backfill_38,connected,rung,5,0.007395154383433549,0.007395154383433549,0.0069030655809297035,0.0077006113639737465
backfill_38,connected,rung,6,0.0060581252093663855,0.0060581252093663855,0.005710168333482174,0.0061216035922025125
backfill_38,connected,rung,7,0.0047739355037084074,0.0047739355037084074,0.004447141203731386,0.004864037084002024
backfill_38,connected,rung,8,0.0036557112241486,0.0036557112241486,0.0034271573273896546,0.0037566067170091387
backfill_38,connected,rung,9,0.002736015750905465,0.002736015750905465,0.0025477025655767523,0.002825611495637812
backfill_38,connected,rung,10,0.0020160472509572914,0.0020160472509572914,0.0018700593578458453,0.002090331797774175
backfill_38,connected,rung,11,0.0014750380962334226,0.0014750380962334226,0.001369435204175939,0.0015315626393015125
backfill_38,connected,rung,12,0.001081229933480978,0.001081229933480978,0.001008820563955113,0.0011201404361512557
backfill_38,connected,rung,13,0.0008007684447467677,0.0008007684447467677,0.0007568958938526105,0.0008247532251129848
backfill_38,connected,rung,14,0.0006031000638163286,0.0006031000638163286,0.0005792349548357709,0.000616420377979052
backfill_38,connected,rung,15,0.0004634108681008637,0.0004634108681008637,0.0004450786057366325,0.0004723310090674268
backfill_38,connected,rung,16,0.00036306739199000487,0.00036306739199000487,0.0003495653520907381,0.00037700564214770103
backfill_38,connected,rung,17,0.00028894519236696137,0.00028894519236696137,0.000277541221086898,0.0003040253726967375
backfill_38,connected,rung,18,0.0002323051596417466,0.0002323051596417466,0.0002220045594133274,0.0002462101915648498
backfill_38,connected,rung,19,0.00018760593200092764,0.00018760593200092764,0.00017867773577585536,0.00019926176267624478
backfill_38,connected,rung,20,0.00015146278371640405,0.00015146278371640405,0.00014399134518171697,0.000160606861643541
backfill_38,connected,rung,21,0.00012183501897356518,0.00012183501897356518,0.00011575347578785654,0.00012866918780844136
backfill_38,connected,rung,22,9.745508346393651e-05,9.745508346393651e-05,9.260777170221786e-05,0.00010238494193075854
backfill_38,connected,rung,23,7.746385647479946e-05,7.746385647479946e-05,7.356730542577503e-05,8.09336590967269e-05
backfill_38,connected,rung,24,6.120227578579221e-05,6.120227578579221e-05,5.800693224608869e-05,6.361047285542362e-05
backfill_38,connected,rung,25,4.810766329257272e-05,4.810766329257272e-05,4.5524560484584004e-05,4.9774361195508224e-05
backfill_38,connected,rung,26,3.7672412014785016e-05,3.7672412014785016e-05,3.561246591759874e-05,3.8836091191379526e-05
backfill_38,connected,rung,27,2.943461349410478e-05,2.943461349410478e-05,2.7815126407659124e-05,3.0384761642011232e-05
backfill_38,connected,rung,28,2.2981123959335288e-05,2.2981123959335288e-05,2.172786714700215e-05,2.3875942197340226e-05
backfill_38,connected,rung,29,1.7952617222256483e-05,1.7952617222256483e-05,1.700913367419059e-05,1.8910331940897973e-05
backfill_38,connected,rung,30,1.4045860889240924e-05,1.4045860889240924e-05,1.3352079200211822e-05,1.5013018774432882e-05
backfill_38,connected,rung,31,1.1012192976926198e-05,1.1012192976926198e-05,1.05077263137068e-05,1.1970054880584834e-05
backfill_38,connected,rung,32,8.65280038531873e-06,8.65280038531873e-06,8.288609820175305e-06,9.5708433699538e-06
backfill_38,connected,leg0,1,0.047797598468696544,0.047797598468696544,0.04719605465321496,0.04899641502307505
backfill_38,connected,leg0,2,0.005334665856644358,0.005334665856644358,0.005026820464976566,0.005814708705081804
backfill_38,connected,leg0,3,0.004716022749847912,0.004716022749847912,0.0044706270262232905,0.00501402205395544
backfill_38,connected,leg0,4,0.0036073487817635712,0.0036073487817635712,0.003387596260866433,0.0037574144829046283
backfill_38,connected,leg0,5,0.0032777874993426357,0.0032777874993426357,0.003109000955942096,0.0033112209781808793
backfill_38,connected,leg0,6,0.0026622673007141023,0.0026622673007141023,0.002496801877163368,0.002710907670421565
backfill_38,connected,leg0,7,0.002089065659854852,0.002089065659854852,0.0019735918050305594,0.002141020709183722
backfill_38,connected,leg0,8,0.0015991478741176864,0.0015991478741176864,0.0014918222001990616,0.0016507550377482848
backfill_38,connected,leg0,9,0.0011924498829240548,0.0011924498829240548,0.0011082937009750673,0.0012375240379235122
backfill_38,connected,leg0,10,0.0008774106941653896,0.0008774106941653896,0.0008144126388435904,0.0009125423840799846
backfill_38,connected,leg0,11,0.0006407580219239722,0.0006407580219239722,0.0005959892853939653,0.0006669849555579812
backfill_38,connected,leg0,12,0.0004692622229749256,0.0004692622229749256,0.0004405719112800426,0.0004869169570464859
backfill_38,connected,leg0,13,0.000347368879107656,0.000347368879107656,0.00032928744716068884,0.0003583223421127612
backfill_38,connected,leg0,14,0.000261676962729132,0.000261676962729132,0.0002500284291793251,0.0002681438404128506
backfill_38,connected,leg0,15,0.00020122684355202,0.00020122684355202,0.0001945102851507027,0.00020487628870765467
backfill_38,connected,leg0,16,0.00015783547995086057,0.00015783547995086057,0.00015205432176247646,0.00016023913944305298
backfill_38,connected,leg0,17,0.00012576737109006752,0.00012576737109006752,0.00012073063240855084,0.00012911995080318854
backfill_38,connected,leg0,18,0.00010122083526640287,0.00010122083526640287,9.697025371106037e-05,0.00010450204335254887
backfill_38,connected,leg0,19,8.180463656870167e-05,8.180463656870167e-05,7.817557822796051e-05,8.454106794902709e-05
backfill_38,connected,leg0,20,6.606895419800904e-05,6.606895419800904e-05,6.298231581365827e-05,6.812420879189172e-05
backfill_38,connected,leg0,21,5.3146402886343084e-05,5.3146402886343084e-05,5.055169627717678e-05,5.4571289978887734e-05
backfill_38,connected,leg0,22,4.2500488936366955e-05,4.2500488936366955e-05,4.037931938676801e-05,4.3421507522191025e-05
backfill_38,connected,leg0,23,3.376653215089062e-05,3.376653215089062e-05,3.2085352480989114e-05,3.457500222407879e-05
backfill_38,connected,leg0,24,2.6662231677732466e-05,2.6662231677732466e-05,2.53444586877866e-05,2.745954492460248e-05
backfill_38,connected,leg0,25,2.0943940284896097e-05,2.0943940284896097e-05,1.9921861017862044e-05,2.1666581773403804e-05
backfill_38,connected,leg0,26,1.6390109918270555e-05,1.6390109918270555e-05,1.5607369277912016e-05,1.7029017008921184e-05
backfill_38,connected,leg0,27,1.2798195214072184e-05,1.2798195214072184e-05,1.2200044393012502e-05,1.3360039745394151e-05
backfill_38,connected,leg0,28,9.986687294849756e-06,9.986687294849756e-06,9.528375338222795e-06,1.0500396996951466e-05
backfill_38,connected,leg0,29,7.797672807799657e-06,7.797672807799657e-06,7.450840166964203e-06,8.233770385902492e-06
backfill_38,connected,leg0,30,6.097998362052747e-06,6.097998362052747e-06,5.838699650036021e-06,6.480936202414578e-06
backfill_38,connected,leg0,31,4.778651087840476e-06,4.778651087840476e-06,4.587521637746967e-06,5.126935975924112e-06
backfill_38,connected,leg0,32,3.7526268664228707e-06,3.7526268664228707e-06,3.6161985814964215e-06,4.063463902655336e-06
backfill_38,connected,leg1,1,0.04780688459024406,0.04780688459024406,0.047205288630628756,0.04900660527667464
backfill_38,connected,leg1,2,0.005339962949449717,0.005339962949449717,0.005032139397995343,0.005820814586356479
backfill_38,connected,leg1,3,0.004715245251033922,0.004715245251033922,0.00447059603059586,0.005012459210060201
backfill_38,connected,leg1,4,0.003605095438745322,0.003605095438745322,0.0033859765059207373,0.0037554926277549297
backfill_38,connected,leg1,5,0.0032758675584075077,0.0032758675584075077,0.0031075806718285047,0.003309412066330268
backfill_38,connected,leg1,6,0.0026607996885589973,0.0026607996885589973,0.0024956486812547285,0.0027095566319786154
backfill_38,connected,leg1,7,0.0020874721951715356,0.0020874721951715356,0.0019720006185242776,0.0021396127320919274
backfill_38,connected,leg1,8,0.0015976618792099308,0.0015976618792099308,0.0014905587697492762,0.0016492890603300922
backfill_38,connected,leg1,9,0.0011911177587923386,0.0011911177587923386,0.001106691802806807,0.0012361985632107397
backfill_38,connected,leg1,10,0.0008762867059844196,0.0008762867059844196,0.0008133840108457628,0.00091140093941358
backfill_38,connected,leg1,11,0.0006398506901229564,0.0006398506901229564,0.0005949705457337285,0.0006661038080510686
backfill_38,connected,leg1,12,0.0004685630023886938,0.0004685630023886938,0.00043965958556333763,0.00048625698763519846
backfill_38,connected,leg1,13,0.0003468497860304294,0.0003468497860304294,0.000328585545824097,0.0003578365187441911
backfill_38,connected,leg1,14,0.0002613025817903683,0.0002613025817903683,0.00024951397746100345,0.00026776949626836424
backfill_38,connected,leg1,15,0.0002009607830619107,0.0002009607830619107,0.00019431098223939274,0.0002046309957127214
backfill_38,connected,leg1,16,0.0001576473596153234,0.0001576473596153234,0.00015183238576572944,0.00016011805589193073
backfill_38,connected,leg1,17,0.00012563303041638964,0.00012563303041638964,0.00012057430012017952,0.00012901158667804423
backfill_38,connected,leg1,18,0.00010112251469256701,0.00010112251469256701,9.687012525703437e-05,0.00010441579905749887
backfill_38,connected,leg1,19,8.17305859733993e-05,8.17305859733993e-05,7.810294136042974e-05,8.447030433114807e-05
backfill_38,connected,leg1,20,6.601108295534297e-05,6.601108295534297e-05,6.292337473996326e-05,6.807196369886595e-05
backfill_38,connected,leg1,21,5.3100031195271494e-05,5.3100031195271494e-05,5.050026406087666e-05,5.4533993519222805e-05
backfill_38,connected,leg1,22,4.2462624063025236e-05,4.2462624063025236e-05,4.0332835162808396e-05,4.3394011302647605e-05
backfill_38,connected,leg1,23,3.37353932310042e-05,3.37353932310042e-05,3.2044627210525874e-05,3.4543825064614446e-05
backfill_38,connected,leg1,24,2.6636636602775046e-05,2.6636636602775046e-05,2.5311779173352658e-05,2.7434374689682718e-05
backfill_38,connected,leg1,25,2.0923029101944683e-05,2.0923029101944683e-05,1.9895955691450265e-05,2.1644821514657867e-05
backfill_38,connected,leg1,26,1.6373178709780275e-05,1.6373178709780275e-05,1.558715407096265e-05,1.7011142194900755e-05
backfill_38,connected,leg1,27,1.2784619287366976e-05,1.2784619287366976e-05,1.2184642638228809e-05,1.3346548403855765e-05
backfill_38,connected,leg1,28,9.975901313461473e-06,9.975901313461473e-06,9.516923112814785e-06,1.048868502926308e-05
backfill_38,connected,leg1,29,7.789168558897301e-06,7.789168558897301e-06,7.441987835813107e-06,8.223723172777215e-06
backfill_38,connected,leg1,30,6.091327956925394e-06,6.091327956925394e-06,5.832160399616392e-06,6.472834408133114e-06
backfill_38,connected,leg1,31,4.773432547539524e-06,4.773432547539524e-06,4.581790892955237e-06,5.120355642759551e-06
backfill_38,connected,leg1,32,3.7485537400282556e-06,3.7485537400282556e-06,3.611811846740594e-06,4.058474331897037e-06
backfill_39,raw,rung,1,0.05794218637994763,0.05794218637994763,0.05777340796266981,0.05805756745700412
backfill_39,raw,rung,2,0.02496335446687215,0.02496335446687215,0.024139436602938744,0.02561527033814951
backfill_39,raw,rung,3,0.019876776412697233,0.019876776412697233,0.018973222998478652,0.020157889819032836
backfill_39,raw,rung,4,0.018451335693864097,0.018451335693864097,0.017680821448749103,0.018667978124466546
backfill_39,raw,rung,5,0.01730020086076715,0.01730020086076715,0.016549546525109798,0.017565555535910386
backfill_39,raw,rung,6,0.01596443138278464,0.01596443138278464,0.015205666404490132,0.01624019549718756
backfill_39,raw,rung,7,0.014674882788114936,0.014674882788114936,0.01402281584456388,0.014960558514785404
backfill_39,raw,rung,8,0.0135428077108769,0.0135428077108769,0.012966225087938776,0.01383528999627209
backfill_39,raw,rung,9,0.012602056156238668,0.012602056156238668,0.012033017367740354,0.012893538672428057
backfill_39,raw,rung,10,0.011856301050823796,0.011856301050823796,0.011306217427793488,0.012138837424484468
backfill_39,raw,rung,11,0.011287477367174871,0.011287477367174871,0.010763634150405566,0.011562413227459895
backfill_39,raw,rung,12,0.010866268746485129,0.010866268746485129,0.010362911524826247,0.011137643701986532
backfill_39,raw,rung,13,0.010560552418254382,0.010560552418254382,0.010076570177458038,0.010828783213031448
backfill_39,raw,rung,14,0.010340688383316112,0.010340688383316112,0.009877432508017484,0.010605578626214212
backfill_39,raw,rung,15,0.01018205494795546,0.01018205494795546,0.009736853289327921,0.010444082265622623
backfill_39,raw,rung,16,0.010065669993853322,0.010065669993853322,0.009636709767343632,0.01032605773361864
backfill_39,raw,rung,17,0.009977743302508594,0.009977743302508594,0.009563424270348635,0.010239121379478203
backfill_39,raw,rung,18,0.009908754548722172,0.009908754548722172,0.009507412171510039,0.010175617414649465
backfill_39,raw,rung,19,0.009852420945949524,0.009852420945949524,0.009462330166007529,0.010129211783376873
backfill_39,raw,rung,20,0.009804744962271605,0.009804744962271605,0.009424216156689817,0.010102322305166696
backfill_39,raw,rung,21,0.009763238031936674,0.009763238031936674,0.009390768307988495,0.010082099038131393
backfill_39,raw,rung,22,0.009726342153862323,0.009726342153862323,0.009360870527679893,0.01006183420243418
backfill_39,raw,rung,23,0.009693036645840328,0.009693036645840328,0.009334282933492944,0.010058375872181557
backfill_39,raw,rung,24,0.009662592506258302,0.009662592506258302,0.009311460489134667,0.010019283657333048
backfill_39,raw,rung,25,0.009634434174997406,0.009634434174997406,0.00929338196280103,0.01001913175758094
backfill_39,raw,rung,26,0.00960806769795382,0.00960806769795382,0.009281338418380273,0.009953577903310367
backfill_39,raw,rung,27,0.009583041223195468,0.009583041223195468,0.009276508052148719,0.009945898059526352
backfill_39,raw,rung,28,0.009558911129575132,0.009558911129575132,0.009275958267073371,0.009853947828307208
backfill_39,raw,rung,29,0.009535193991768352,0.009535193991768352,0.0092770820671783,0.009820043193274924
backfill_39,raw,rung,30,0.009511297494134928,0.009511297494134928,0.009280956013836477,0.009768023835328737
backfill_39,raw,rung,31,0.009486431702226966,0.009486431702226966,0.009285345017306351,0.009742191387675974
backfill_39,raw,rung,32,0.009459523279940586,0.009459523279940586,0.009287519230817163,0.009756918066314598
backfill_39,raw,leg0,1,0.05233446356903741,0.05233446356903741,0.05172010376796459,0.05309205162786913
backfill_39,raw,leg0,2,0.009756798534461698,0.009756798534461698,0.009359762073101414,0.009842156356112111
backfill_39,raw,leg0,3,0.009173243824662185,0.009173243824662185,0.008835401943923796,0.0092868532727544
backfill_39,raw,leg0,4,0.008081005286643217,0.008081005286643217,0.007727879577809113,0.008206901753426747
backfill_39,raw,leg0,5,0.007756671580677385,0.007756671580677385,0.007430653088074294,0.007895794664016836
backfill_39,raw,leg0,6,0.007144234150396307,0.007144234150396307,0.006863365679053838,0.007292683109932538
backfill_39,raw,leg0,7,0.006571184859026691,0.006571184859026691,0.006269800171920245,0.006720223354913972
backfill_39,raw,leg0,8,0.006076804936138914,0.006076804936138914,0.005785356085481168,0.00621336317288358
backfill_39,raw,leg0,9,0.005662145572741845,0.005662145572741845,0.00539077422419278,0.005798141233268287
backfill_39,raw,leg0,10,0.00533673759969964,0.00533673759969964,0.005079310554335525,0.005471558978027469
backfill_39,raw,leg0,11,0.005088653735214737,0.005088653735214737,0.004842377950048576,0.005222396299001198
backfill_39,raw,leg0,12,0.0049057729814390525,0.0049057729814390525,0.004671579137578222,0.005037886010688592
backfill_39,raw,leg0,13,0.004773332870852791,0.004773332870852791,0.004551314199531885,0.0049035876425127045
backfill_39,raw,leg0,14,0.004678326831192608,0.004678326831192608,0.004466129266793999,0.004807206690252123
backfill_39,raw,leg0,15,0.004609862777424652,0.004609862777424652,0.004406064242553082,0.004737361856357575
backfill_39,raw,leg0,16,0.004559591111666715,0.004559591111666715,0.004363407216925391,0.004686042159246651
backfill_39,raw,leg0,17,0.004521475622141625,0.004521475622141625,0.0043324135014978105,0.004647596644677789
backfill_39,raw,leg0,18,0.004491375848211248,0.004491375848211248,0.004309026541845785,0.004617677190510058
backfill_39,raw,leg0,19,0.004466588450707921,0.004466588450707921,0.00429050466258864,0.0045968847026071884
backfill_39,raw,leg0,20,0.004445414185868938,0.004445414185868938,0.004275059290581206,0.004585731140844041
backfill_39,raw,leg0,21,0.004426810183043881,0.004426810183043881,0.004261597880270812,0.0045770375019851635
backfill_39,raw,leg0,22,0.004410131557540677,0.004410131557540677,0.004249495630050046,0.004573837065242307
backfill_39,raw,leg0,23,0.004394957770921647,0.004394957770921647,0.004238436184739616,0.004560987035429311
backfill_39,raw,leg0,24,0.0043809858011447525,0.0043809858011447525,0.004228345830442905,0.004561423059963309
backfill_39,raw,leg0,25,0.004367970356632934,0.004367970356632934,0.004219391418952959,0.004538749565616056
backfill_39,raw,leg0,26,0.0043556921588901315,0.0043556921588901315,0.004211972527953961,0.004538329247013787
backfill_39,raw,leg0,27,0.004343938354298342,0.004343938354298342,0.004205569373756908,0.00450417540302443
backfill_39,raw,leg0,28,0.004332482972557276,0.004332482972557276,0.004201609898208277,0.004494623715279285
backfill_39,raw,leg0,29,0.004321059815334878,0.004321059815334878,0.004201998158278786,0.004458706619378298
backfill_39,raw,leg0,30,0.004309325729350759,0.004309325729350759,0.004206157530169203,0.004423534620969653
backfill_39,raw,leg0,31,0.00429681907262772,0.00429681907262772,0.00421168449260515,0.004388449450980171
backfill_39,raw,leg0,32,0.00428292476024612,0.00428292476024612,0.004214635122471132,0.004381823301749492
backfill_39,raw,leg1,1,0.05234320697374306,0.05234320697374306,0.0517321387789451,0.05310010603304062
backfill_39,raw,leg1,2,0.009762925159438758,0.009762925159438758,0.009366025266030736,0.009848264308053394
backfill_39,raw,leg1,3,0.009172543339029325,0.009172543339029325,0.008835146120467154,0.00928613105163248
backfill_39,raw,leg1,4,0.008078795042620619,0.008078795042620619,0.007725690759755331,0.008204675244031654
backfill_39,raw,leg1,5,0.007754818982844865,0.007754818982844865,0.007429142477482601,0.007893967828658432
backfill_39,raw,leg1,6,0.007142884143295252,0.007142884143295252,0.006861806408926303,0.007291396382375631
backfill_39,raw,leg1,7,0.006569678561954223,0.006569678561954223,0.00626846626632752,0.0067187926024002715
backfill_39,raw,leg1,8,0.00607538015044939,0.00607538015044939,0.005783898621380316,0.00621195154379668
backfill_39,raw,leg1,9,0.005660856571221367,0.005660856571221367,0.005389366611675484,0.005796872845507102
backfill_39,raw,leg1,10,0.005335640611598772,0.005335640611598772,0.005078176181825343,0.005470495243733775
backfill_39,raw,leg1,11,0.0050877651133365105,0.0050877651133365105,0.004841501986626857,0.00522155382646057
backfill_39,raw,leg1,12,0.0049050852601200505,0.0049050852601200505,0.004670823175042036,0.005037186139145137
backfill_39,raw,leg1,13,0.004772822582948515,0.004772822582948515,0.004550713614495399,0.0049030652271309216
backfill_39,raw,leg1,14,0.004677960497391592,0.004677960497391592,0.004465682116448654,0.004806882797761342
backfill_39,raw,leg1,15,0.004609605811067076,0.004609605811067076,0.004405756692688552,0.004737134922953832
backfill_39,raw,leg1,16,0.004559412937838142,0.004559412937838142,0.004363210252223243,0.004685884577512161
backfill_39,raw,leg1,17,0.004521351912886499,0.004521351912886499,0.004332303988114821,0.004647482238194875
backfill_39,raw,leg1,18,0.004491288632694344,0.004491288632694344,0.004308970024195778,0.004617599195224053
backfill_39,raw,leg1,19,0.004466525202175726,0.004466525202175726,0.004290472790077871,0.0045968258395441474
backfill_39,raw,leg1,20,0.004445366638778027,0.004445366638778027,0.004275045471792078,0.00458568272101591
backfill_39,raw,leg1,21,0.004426773184580271,0.004426773184580271,0.004261602233148586,0.004577013835994587
backfill_39,raw,leg1,22,0.004410101879913986,0.004410101879913986,0.004249510941655545,0.004573806066959984
backfill_39,raw,leg1,23,0.004394933482360097,0.004394933482360097,0.0042384566154714046,0.004560955941704983
backfill_39,raw,leg1,24,0.004380965569479058,0.004380965569479058,0.004228368079543647,0.00456141528690122
backfill_39,raw,leg1,25,0.004367953247128043,0.004367953247128043,0.004219414660337557,0.004538735652213418
backfill_39,raw,leg1,26,0.004355677315391169,0.004355677315391169,0.004211994844904576,0.004538342920917855
backfill_39,raw,leg1,27,0.004343925083752001,0.004343925083752001,0.004205584266290934,0.004504204320610794
backfill_39,raw,leg1,28,0.0043324705562654406,0.0043324705562654406,0.004201616218812978,0.0044946081073098465
backfill_39,raw,leg1,29,0.004321047715700728,0.004321047715700728,0.004201999571038933,0.004458702185860192
backfill_39,raw,leg1,30,0.004309313561244164,0.004309313561244164,0.004206162924247063,0.004423560456855669
backfill_39,raw,leg1,31,0.004296806562463155,0.004296806562463155,0.004211688127018915,0.004388447208646313
backfill_39,raw,leg1,32,0.0042829119870409224,0.0042829119870409224,0.004214645185026903,0.004381762754765194
backfill_39,connected,rung,1,0.048344022650008145,0.048344022650008145,0.04800099221544265,0.049245508147980434
backfill_39,connected,rung,2,0.015355966369473006,0.015355966369473006,0.014625381037890886,0.016898567631141902
backfill_39,connected,rung,3,0.010251671093737376,0.010251671093737376,0.009601872707148035,0.011345472274698527
backfill_39,connected,rung,4,0.00880408148444676,0.00880408148444676,0.008260321278183994,0.009492936052194744
backfill_39,connected,rung,5,0.007630669602384399,0.007630669602384399,0.0071340365999118475,0.007969257737856832
backfill_39,connected,rung,6,0.006276003086190265,0.006276003086190265,0.005904350565036532,0.006354561815280695
backfill_39,connected,rung,7,0.004973086845357496,0.004973086845357496,0.004641418461251089,0.005061749480751323
backfill_39,connected,rung,8,0.0038338927131802867,0.0038338927131802867,0.0035883484433752826,0.003938813180355843
backfill_39,connected,rung,9,0.0028918015425282054,0.0028918015425282054,0.0026968168431918643,0.0029840613253076078
backfill_39,connected,rung,10,0.0021492427272870426,0.0021492427272870426,0.0019940217773510016,0.0022274569335464286
backfill_39,connected,rung,11,0.0015866029060760528,0.0015866029060760528,0.0014734027333332038,0.0016465063661569236
backfill_39,connected,rung,12,0.0011730999090305482,0.0011730999090305482,0.0010946308860802713,0.0012150582924689002
backfill_39,connected,rung,13,0.0008754800968542402,0.0008754800968542402,0.0008270734941526227,0.0009018935398880882
backfill_39,connected,rung,14,0.0006634152620512605,0.0006634152620512605,0.0006363959916095598,0.0006783390285219817
backfill_39,connected,rung,15,0.0005120201734598875,0.0005120201734598875,0.0004915256387007984,0.0005211526144216893
backfill_39,connected,rung,16,0.0004023816696878971,0.0004023816696878971,0.00038726881224318555,0.0004171390268945391
backfill_39,connected,rung,17,0.0003209842797811288,0.0003209842797811288,0.0003085656270578486,0.0003372598245874551
backfill_39,connected,rung,18,0.00025866920380969265,0.00025866920380969265,0.00024740105410555306,0.0002739430694834748
backfill_39,connected,rung,19,0.00020950858541271615,0.00020950858541271615,0.00019965486729459913,0.00022252740254542197
backfill_39,connected,rung,20,0.0001697967364596991,0.0001697967364596991,0.00016145365635534745,0.00018019790452090175
