source,geometry,L,U,V,t0,tp,density_target,branch,status,stored_iteration,canonical_energy_per_site,corrected_canonical_energy_per_site,correction_kind,density,global_relative_residual
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,47,-0.661121829722919,-0.6611218295341156,stored,0.9374999998848762,0.000897268010762304
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,48,-0.6611218275424536,-0.661121827468504,stored,0.9374999999549088,0.0008849171648900019
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,49,-0.6611218385228343,-0.6611218382853561,stored,0.9374999998551962,0.0008711115227854443
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,50,-0.6611218633728451,-0.6611218633016713,stored,0.9374999999566015,0.0008617816408591434
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,51,-0.6611218683142853,-0.6611218682445617,stored,0.9374999999574856,0.0008436428004607489
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,52,-0.6611218913448952,-0.6611218906001816,stored,0.9374999995459063,0.0008304980327907766
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,53,-0.6611218730322042,-0.6611218729666238,stored,0.9374999999600119,0.0008250921814414459
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,54,-0.6611218855670873,-0.6611218855009053,stored,0.9374999999596454,0.0008068501372922631
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,55,-0.6611219025430449,-0.6611219022886897,stored,0.9374999998449052,0.0007949642290138087
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,56,-0.6611219033022954,-0.6611219032355913,stored,0.9374999999593268,0.0007864133143966597
