family,iteration,rung,spin_odd_mf,pair_leg_even_mf
stripe,32,36,-0.023697263890265288,-1.0607942809656881e-09
stripe,32,37,0.017549121462180288,4.102553493183481e-09
stripe,32,38,-0.010055230441773078,1.4291715420567702e-08
stripe,32,39,0.0017851171629055195,7.774635870740152e-09
stripe,32,40,0.0066186903963295005,2.531918230195105e-09
stripe,32,41,-0.014514151485857281,-9.944183383119386e-10
stripe,32,42,0.021285882406811917,-1.1674516520022618e-08
stripe,32,43,-0.026506324983553074,-6.2769779328964065e-09
stripe,32,44,0.030108771878508772,-2.0905454256199328e-09
stripe,32,45,-0.032338218336069285,-1.3250810753652727e-09
stripe,32,46,0.033531018860766024,-1.6319265809102393e-09
stripe,32,47,-0.03393109895223041,-1.9473039646117924e-09
stripe,32,48,0.033628634007132466,-2.132781365654055e-09
stripe,32,49,-0.032555741757682305,-2.2482964791569717e-09
stripe,32,50,0.03049061214265327,-2.3619299855311825e-09
stripe,32,51,-0.02710770631441254,-2.52190316601442e-09
stripe,32,52,0.02214271193116875,-2.7393662584046967e-09
stripe,32,53,-0.015617576071588226,-2.9844965602318196e-09
stripe,32,54,0.007924973478235222,-3.188687060423951e-09
stripe,32,55,0.00032090491012611803,-3.2760385804968933e-09
stripe,32,56,-0.008461320422461402,-3.2063401193245318e-09
stripe,32,57,0.015838413926059308,-2.9904007650646437e-09
stripe,32,58,-0.021847722770648365,-2.674947209024795e-09
stripe,32,59,0.026095609257079294,-2.310586842915689e-09
stripe,32,60,-0.02847984966325564,-1.9210356482522183e-09
stripe,32,61,0.02903264780149307,-1.5015724577730135e-09
stripe,32,62,-0.02772997617465963,-1.0830037274590566e-09
stripe,32,63,0.024628901026624787,-6.782313791699737e-10
stripe,32,64,-0.016922524184378118,-4.732351023445359e-10
stripe,33,1,0.016492169324898824,3.9947328509365284e-10
stripe,33,2,-0.023974908554950762,5.76028575433486e-10
stripe,33,3,0.026858492937743936,9.327921416481744e-10
stripe,33,4,-0.027805602048144612,1.3171616704673085e-09
stripe,33,5,0.02669375771046574,1.7252945792429952e-09
stripe,33,6,-0.02352389472272289,2.1239418687146315e-09
stripe,33,7,0.018372505963672618,2.4810728007256103e-09
stripe,33,8,-0.011554176456861753,2.7529773161029807e-09
stripe,33,9,0.003646400058004524,2.944335129790275e-09
stripe,33,10,0.004669356589696259,3.0351485627894623e-09
stripe,33,11,-0.012702343167894318,2.984052059926525e-09
stripe,33,12,0.019779614364268908,3.4268778155270348e-09
stripe,33,13,-0.02537969837129263,4.42016574433871e-09
stripe,33,14,0.029320592244187052,6.450450180154992e-09
stripe,33,15,-0.031766769945489784,5.220922048906175e-09
stripe,33,16,0.03302383737219193,2.161798954371074e-09
stripe,33,17,-0.03332074851539921,3.948738048780767e-09
stripe,33,18,0.032718464038305396,4.722958839074911e-09
stripe,33,19,-0.031095997532745313,2.9393105270901613e-09
stripe,33,20,0.028178196977058513,2.269609519377907e-09
stripe,33,21,-0.023673751645498974,2.075636282932758e-09
stripe,33,22,0.017512173488276477,2.1935119145357475e-09
stripe,33,23,-0.009996088745533187,2.4421546865119546e-09
stripe,33,24,0.0017010218938004872,2.612963169425043e-09
stripe,33,25,0.006723856757761552,2.589657742952154e-09
stripe,33,26,-0.01462873006658797,2.353786564859333e-09
stripe,33,27,0.021390897095552443,1.96804133409523e-09
stripe,33,28,-0.02657897799887405,1.529019627409602e-09
stripe,33,29,0.030124066523268794,1.1134859161855874e-09
stripe,33,30,-0.032264862543909055,7.441410749784141e-10
stripe,33,31,0.03331729827059544,4.3738724037901735e-10
stripe,33,32,-0.03348775766736385,2.340889105670201e-10
stripe,33,33,0.03281310129050398,5.880651042951222e-11
stripe,33,34,-0.031155160536438818,-1.8521125644856942e-10
stripe,33,35,0.028228484163201013,-3.877461627947788e-10
stripe,33,36,-0.023735214604094758,-1.6240934430036453e-10
stripe,33,37,0.017598281797782746,3.122416631576131e-10
stripe,33,38,-0.010112403174452295,1.970109298759802e-09
stripe,33,39,0.0018457230608977262,1.4953413039270165e-09
stripe,33,40,0.006559326137031489,4.212567882305038e-10
stripe,33,41,-0.01446061464841717,3.013890716191283e-10
stripe,33,42,0.02124220377188474,-6.063509014983617e-10
stripe,33,43,-0.026474621570091377,-1.414089810537401e-10
stripe,33,44,0.030088231211857035,3.094563093616063e-10
stripe,33,45,-0.032326663426354776,2.5335201539208257e-10
stripe,33,46,0.03352654373287246,-2.338307407707257e-11
stripe,33,47,-0.03393287176420988,-3.0032831954288567e-10
stripe,33,48,0.03363712118061728,-5.393570621049137e-10
stripe,33,49,-0.03257294040802447,-7.529339128515415e-10
stripe,33,50,0.03051988942073041,-9.501735076990275e-10
stripe,33,51,-0.027152776113978302,-1.1413603537375912e-09
stripe,33,52,0.02220527441388861,-1.3251223194707633e-09
stripe,33,53,-0.01569533825918118,-1.4851030319353696e-09
stripe,33,54,0.008012093929230734,-1.5961818888905654e-09
stripe,33,55,0.0002313623349577982,-1.6349074223033514e-09
stripe,33,56,-0.0083760823466894,-1.5936319951467566e-09
stripe,33,57,0.015763719856664568,-1.4843882944604793e-09
stripe,33,58,-0.021788161114740412,-1.3312932300354753e-09
stripe,33,59,0.026052176196521292,-1.1572208328132661e-09
stripe,33,60,-0.028449842042068792,-9.697170970027852e-10
stripe,33,61,0.029011960729857362,-7.646861326362728e-10
stripe,33,62,-0.02771517272240176,-5.573975159454523e-10
stripe,33,63,0.024617709576176025,-3.5217324619133557e-10
stripe,33,64,-0.01691513785398191,-2.468019345261784e-10
stripe,34,1,0.01648961227012173,2.327006311819715e-10
stripe,34,2,-0.02397108978921498,3.325612451871359e-10
stripe,34,3,0.026853539706183146,5.294769708868459e-10
stripe,34,4,-0.027798841658319334,7.354125105932989e-10
stripe,34,5,0.026684238929460025,9.535970073818884e-10
stripe,34,6,-0.023510685328635678,1.1641335958382237e-09
stripe,34,7,0.01835532184267967,1.3509849717508101e-09
stripe,34,8,-0.011533766132768266,1.4922019735690128e-09
stripe,34,9,0.0036242561277406125,1.5635150155833694e-09
stripe,34,10,0.0046915488522936664,1.550655017562534e-09
stripe,34,11,-0.012722818207681615,1.4626452943462537e-09
stripe,34,12,0.019796720118479605,1.3522080876809965e-09
stripe,34,13,-0.025392562594773863,1.1845463945466638e-09
stripe,34,14,0.029329507538419303,1.0795741281386706e-09
stripe,34,15,-0.031772809246919026,1.2817274732184783e-09
stripe,34,16,0.033028370508416324,1.3586361513986691e-09
stripe,34,17,-0.03332510053784991,1.2560892395860868e-09
stripe,34,18,0.032723975338917875,1.3099436445814207e-09
stripe,34,19,-0.03110415546191185,1.4254714942935832e-09
stripe,34,20,0.02819058599598709,1.5968026490569648e-09
stripe,34,21,-0.023691485629509918,1.819481252779438e-09
stripe,34,22,0.017535178062512324,2.066802906679304e-09
stripe,34,23,-0.01002296000853197,2.2823040852069562e-09
stripe,34,24,0.0017297423543816475,2.4383953638723213e-09
stripe,34,25,0.006695481738746532,2.4942410842424933e-09
stripe,34,26,-0.014602983618979083,2.3440648274156604e-09
stripe,34,27,0.02136986522074283,2.035438539299238e-09
stripe,34,28,-0.02656375084736734,1.3383455158812495e-09
stripe,34,29,0.03011445779921368,-1.42864839563068e-09
stripe,34,30,-0.032260016886034935,-2.1533971853610703e-09
stripe,34,31,0.03331659999666222,-3.5555453989834728e-09
stripe,34,32,-0.033491340464836705,-6.15461326564149e-09
stripe,34,33,0.03282207897885789,-4.052651597411486e-09
stripe,34,34,-0.031171477780000102,-3.062457720787324e-09
stripe,34,35,0.028254815232402697,-3.918416639628979e-09
stripe,34,36,-0.02377344135284692,-3.891777916267468e-09
stripe,34,37,0.01764775339367314,-3.874270163443475e-09
stripe,34,38,-0.010169732835330028,-3.97970610714469e-09
stripe,34,39,0.0019067091965002166,-4.1593932865899885e-09
stripe,34,40,0.006499290073005221,-4.1585066154229125e-09
stripe,34,41,-0.014406394556359947,-3.8006789052511284e-09
stripe,34,42,0.021197930047499217,-3.2628194632951304e-09
stripe,34,43,-0.026442287726663953,-2.6002744206025295e-09
stripe,34,44,0.030067219390989518,-1.9815685833136203e-09
stripe,34,45,-0.032314791943805335,-1.4981485507917502e-09
stripe,34,46,0.03352177140856209,-1.1551301284401145e-09
stripe,34,47,-0.03393434332405466,-9.255106799361736e-10
stripe,34,48,0.03364529841822506,-7.817399277306483e-10
stripe,34,49,-0.032589730436384634,-7.091803748852239e-10
stripe,34,50,0.030548714926764288,-6.95321215008694e-10
stripe,34,51,-0.02719729531270609,-7.257328968974954e-10
stripe,34,52,0.022267062363085656,-7.889297922375205e-10
stripe,34,53,-0.015771961191558367,-8.647875030331703e-10
stripe,34,54,0.008097690347690614,-9.270523569081135e-10
stripe,34,55,0.0001429691102815163,-9.541825817618509e-10
stripe,34,56,-0.008291616455937982,-9.34584083959003e-10
stripe,34,57,0.015689847819265385,-8.714653067833617e-10
stripe,34,58,-0.02172922235948079,-7.79143846100249e-10
stripe,34,59,0.02600908353829893,-6.730669636555128e-10
stripe,34,60,-0.028420036652526744,-5.597006474200003e-10
stripe,34,61,0.02899145262250572,-4.386635407328437e-10
stripe,34,62,-0.027700522206220796,-3.1831212282871507e-10
stripe,34,63,0.024606653147988024,-2.0031784977223946e-10
stripe,34,64,-0.016907849146716003,-1.4008511333393273e-10
stripe,35,1,0.01648722501053692,1.4919490637268882e-10
stripe,35,2,-0.023967527079914105,2.1343398374644048e-10
stripe,35,3,0.026848924748037503,3.40847971177526e-10
stripe,35,4,-0.027792570195422785,4.752352896328881e-10
stripe,35,5,0.02667541476706744,6.207404544779234e-10
stripe,35,6,-0.023498440436627334,7.666489719322103e-10
stripe,35,7,0.018339413385550812,8.999562992204755e-10
stripe,35,8,-0.011514916091063594,9.991512039443592e-10
stripe,35,9,0.0036038461351053834,1.0409832946026398e-09
stripe,35,10,0.0047119242332564456,1.0214950139223938e-09
stripe,35,11,-0.01274153188720344,9.602612778342179e-10
stripe,35,12,0.019812310526747062,8.912063991439062e-10
stripe,35,13,-0.0254042563159393,8.553055900284299e-10
stripe,35,14,0.029337545058687235,8.881140209847423e-10
stripe,35,15,-0.031778200578360616,1.024838891609299e-09
stripe,35,16,0.03303245827271906,1.279162893908956e-09
stripe,35,17,-0.03332921051295343,1.6885790477094753e-09
stripe,35,18,0.0327293870516152,2.189706691568086e-09
stripe,35,19,-0.031112361059885317,2.421118573603011e-09
stripe,35,20,0.028203151286185002,3.221901578482248e-09
stripe,35,21,-0.02370951562114077,8.110478677477126e-09
stripe,35,22,0.017558485949455464,1.3413885467534531e-08
stripe,35,23,-0.0100499977939469,2.019243465633939e-08
stripe,35,24,0.0017587041445348314,1.6401057956967247e-08
stripe,35,25,0.006666735779515969,1.83888968959634e-08
stripe,35,26,-0.014576906919980627,1.7236920741290458e-08
stripe,35,27,0.021348567559878007,4.347215825461673e-09
stripe,35,28,-0.026548277136193437,3.6350361676178997e-09
stripe,35,29,0.030104672306298562,2.479977694992772e-09
stripe,35,30,-0.03225507824990054,1.6325304687309405e-09
stripe,35,31,0.033315885241520155,-1.78088920957801e-10
stripe,35,32,-0.03349494502548085,-3.251973480099562e-09
stripe,35,33,0.03283107353634934,-3.785383625918827e-09
stripe,35,34,-0.031187911335744153,-3.091888791272638e-09
stripe,35,35,0.028281261387040648,-3.406535762913414e-09
stripe,35,36,-0.02381170801512151,-3.861042040940159e-09
stripe,35,37,0.017697291536541718,-4.219840746292055e-09
stripe,35,38,-0.010227144895543099,-4.607447536646495e-09
stripe,35,39,0.001967442865244865,-4.888698114444352e-09
stripe,35,40,0.00643972498416958,-4.868296909999201e-09
stripe,35,41,-0.014352724794730026,-4.507491194197101e-09
stripe,35,42,0.02115394872651415,-3.903476344414368e-09
stripe,35,43,-0.026410151989406605,-3.20103259245779e-09
stripe,35,44,0.03004637345793485,-2.5292532135077936e-09
stripe,35,45,-0.032302994627482054,-1.956924914688588e-09
stripe,35,46,0.03351696184355192,-1.5024298288673331e-09
stripe,35,47,-0.03393559333533516,-1.1546646837659835e-09
stripe,35,48,0.03365308761614899,-8.973719979819314e-10
stripe,35,49,-0.03260592866232205,-7.212742764562478e-10
stripe,35,50,0.030576509416167484,-6.160338879681069e-10
stripe,35,51,-0.027240249698143135,-5.727849032051274e-10
stripe,35,52,0.0223268476343444,-5.794586614548955e-10
stripe,35,53,-0.015846392668535693,-6.164096505816416e-10
stripe,35,54,0.008181216187168935,-6.584164238147913e-10
stripe,35,55,5.6933274182417986e-05,-6.818163206275443e-10
stripe,35,56,-0.008209544919778855,-6.718379022677155e-10
stripe,35,57,0.015617867789793155,-6.267911025102917e-10
stripe,35,58,-0.02167175022709149,-5.560953326028908e-10
stripe,35,59,0.025967104836233955,-4.731325529718868e-10
stripe,35,60,-0.028391020488869573,-3.851177942772421e-10
stripe,35,61,0.028971444055809654,-2.9582628718663235e-10
stripe,35,62,-0.02768620739126479,-2.123283802768743e-10
stripe,35,63,0.02459582725507501,-1.3286488773314946e-10
stripe,35,64,-0.01690070145830748,-9.269251248007461e-11
stripe,36,1,0.016484998469758313,1.706555317975524e-10
stripe,36,2,-0.023964207639620774,2.4627259942632566e-10
stripe,36,3,0.026844639668465235,3.9972872345031655e-10
stripe,36,4,-0.027786739460494776,5.680156831854312e-10
stripe,36,5,0.026667224466380257,7.47514758953348e-10
stripe,36,6,-0.02348709545230231,9.197149510074663e-10
stripe,36,7,0.018324698995661803,1.0711482711466416e-09
stripe,36,8,-0.011497485798645513,1.1781080232551348e-09
stripe,36,9,0.003584967092635901,1.2166270612257637e-09
stripe,36,10,0.004730778648750328,1.1853299222764934e-09
stripe,36,11,-0.012758854891558901,1.1163236013445383e-09
stripe,36,12,0.019826739785336545,1.0677332650190088e-09
stripe,36,13,-0.025415060112141917,1.1021638802676522e-09
stripe,36,14,0.02934498699011967,1.2666080113220663e-09
stripe,36,15,-0.031783265247538856,1.5871663679141123e-09
stripe,36,16,0.033036375097963526,2.077562186995547e-09
stripe,36,17,-0.03333316316863694,2.7738789132031414e-09
stripe,36,18,0.03273462090846645,3.571921907708416e-09
stripe,36,19,-0.031120301518057003,3.902200239903011e-09
stripe,36,20,0.02821530141597646,4.009068961611643e-09
stripe,36,21,-0.02372691907869169,7.319010696098238e-09
stripe,36,22,0.017581095420659595,1.2958767761403605e-08
stripe,36,23,-0.010076535981474583,2.2983037029837215e-08
stripe,36,24,0.001786984932037057,1.769260159155186e-08
stripe,36,25,0.0066388736643722916,1.222619125556085e-08
stripe,36,26,-0.014551596329628208,8.86047791306028e-09
stripe,36,27,0.021327854993440643,-6.733481724171564e-10
stripe,36,28,-0.02653330105353769,2.8271210757481683e-09
stripe,36,29,0.03009523342896924,5.302315441082577e-09
stripe,36,30,-0.03225033852930918,4.703789986513162e-09
stripe,36,31,0.033315264114626125,3.1829569819100772e-09
stripe,36,32,-0.03349858667060118,1.764535132874254e-09
stripe,36,33,0.032840038781407746,6.576683250290866e-10
stripe,36,34,-0.03120419291301335,-1.4563091530971825e-10
stripe,36,35,0.028307354746553152,-7.639003318130286e-10
stripe,36,36,-0.023849550169039023,-1.2144963810331725e-09
stripe,36,37,0.01774627781662902,-1.5112803351096952e-09
stripe,36,38,-0.010284052402706266,-1.679928895950828e-09
stripe,36,39,0.0020278666053695255,-1.7334326636934563e-09
stripe,36,40,0.006380370744805025,-1.6893871676186935e-09
stripe,36,41,-0.014299130168771587,-1.5746550962327508e-09
stripe,36,42,0.0211101702069853,-1.4166154408512172e-09
stripe,36,43,-0.026378192081018825,-1.2402031705770658e-09
stripe,36,44,0.030025572072349904,-1.0646391987619566e-09
stripe,36,45,-0.032291141508733,-9.016610110666731e-10
stripe,36,46,0.033511983077469956,-7.550157907776633e-10
stripe,36,47,-0.03393657439358766,-6.277871920004656e-10
stripe,36,48,0.03366043802169248,-5.24937459377808e-10
stripe,36,49,-0.03262143770081406,-4.480182967067774e-10
stripe,36,50,0.030603316761337835,-3.9989846384476826e-10
stripe,36,51,-0.027281816524771615,-3.834533011897329e-10
stripe,36,52,0.02238490718902252,-3.9518845033835397e-10
stripe,36,53,-0.015918840470907115,-4.2232885885521183e-10
stripe,36,54,0.008262664071772795,-4.50935219326274e-10
stripe,36,55,-2.700945991940696e-05,-4.670739531441978e-10
stripe,36,56,-0.008129461797140579,-4.5959795945340164e-10
stripe,36,57,0.015547581898655035,-4.2883480731278485e-10
stripe,36,58,-0.021615617644305245,-3.815149183197578e-10
stripe,36,59,0.02592608917126566,-3.2609039368132817e-10
stripe,36,60,-0.028362663528703914,-2.673280349249736e-10
stripe,36,61,0.02895188432582485,-2.0651385450550207e-10
stripe,36,62,-0.027672208496431254,-1.480207355020541e-10
stripe,36,63,0.024585234303617993,-9.236273884097481e-11
stripe,36,64,-0.016893703716776794,-6.435761177935047e-11
stripe,37,1,0.016482877315357,1.6104524611483065e-10
stripe,37,2,-0.02396102257133345,2.3211355728401106e-10
stripe,37,3,0.026840475444075702,3.7475475745150966e-10
stripe,37,4,-0.027781061059772856,5.268912179153459e-10
stripe,37,5,0.02665935999364777,6.827313963368579e-10
stripe,37,6,-0.02347636874112059,8.265963957531968e-10
stripe,37,7,0.018310696947104407,9.519398857216923e-10
stripe,37,8,-0.011481015970097687,1.0432234925688535e-09
stripe,37,9,0.0035672809085395014,1.0811504016567922e-09
stripe,37,10,0.004748447012014414,1.0601998683010237e-09
stripe,37,11,-0.012775114709221736,1.0006254966222534e-09
stripe,37,12,0.019840292005116403,9.441855793285142e-10
stripe,37,13,-0.025425224733065178,9.3832985534199e-10
stripe,37,14,0.029352035043591445,1.0202622040511491e-09
stripe,37,15,-0.031788125684540515,1.2080133510670478e-09
stripe,37,16,0.03304019130890189,1.5077558668244013e-09
stripe,37,17,-0.03333708553123339,1.9188840278606374e-09
stripe,37,18,0.032739864433917604,2.401485643717872e-09
stripe,37,19,-0.031128263648488606,2.9091512078211755e-09
stripe,37,20,0.02822749535770412,3.5760967145828913e-09
stripe,37,21,-0.023744432361964572,4.669133213021144e-09
stripe,37,22,0.01760377798860721,5.695984230288038e-09
stripe,37,23,-0.01010290597524115,7.285723351990283e-09
stripe,37,24,0.0018152590339436548,7.139677179795403e-09
stripe,37,25,0.006610858426080314,6.529443279376873e-09
stripe,37,26,-0.0145262521398232,6.322444846815462e-09
stripe,37,27,0.02130718012078081,4.918035984253806e-09
stripe,37,28,-0.026518350470764993,4.2406600065365124e-09
stripe,37,29,0.030085817319477983,3.631809196346716e-09
stripe,37,30,-0.032245605654578235,2.897570028234609e-09
stripe,37,31,0.033314631601284006,2.1596279627073947e-09
stripe,37,32,-0.03350213186842724,1.4759742406710305e-09
stripe,37,33,0.032848801328748525,9.060230518221479e-10
stripe,37,34,-0.03122014244217352,4.718140778083008e-10
stripe,37,35,0.028333054347775444,1.0826035830357412e-10
stripe,37,36,-0.023886821559611193,-1.4630658266277884e-10
stripe,37,37,0.017794617201869437,-2.7863625838001756e-10
stripe,37,38,-0.010340331766029533,-3.3337042882449695e-10
stripe,37,39,0.0020876828186365826,-3.3426170982743447e-10
stripe,37,40,0.0063215834216751214,-3.0881436398535854e-10
stripe,37,41,-0.01424598431803658,-2.8213312422646794e-10
stripe,37,42,0.021066748336720682,-2.6362449733942764e-10
stripe,37,43,-0.026346573108885094,-2.522830899441543e-10
stripe,37,44,0.03000507567052948,-2.44666781454718e-10
stripe,37,45,-0.03227951864516501,-2.36223459538922e-10
stripe,37,46,0.03350713601218587,-2.278950205033836e-10
stripe,37,47,-0.033937540866938086,-2.232916994876102e-10
stripe,37,48,0.03366757946239441,-2.1014501881539443e-10
stripe,37,49,-0.03263647409565736,-1.968938584894761e-10
stripe,37,50,0.030629271380156906,-2.0155261714625463e-10
stripe,37,51,-0.027322117379500827,-2.114137901172903e-10
stripe,37,52,0.022441271080773106,-2.2523237535933045e-10
stripe,37,53,-0.01598936541469842,-2.461838824174987e-10
stripe,37,54,0.008342141745316858,-2.6397953998155105e-10
stripe,37,55,-0.00010908130048544427,-2.720891145224366e-10
stripe,37,56,-0.008050990985258848,-2.6734141370911416e-10
stripe,37,57,0.015478564798088998,-2.49817231728348e-10
stripe,37,58,-0.021560534278542987,-2.2314292287023905e-10
stripe,37,59,0.02588583292733162,-1.9207318044324234e-10
stripe,37,60,-0.02833478311633853,-1.5937699322022343e-10
stripe,37,61,0.02893263015471028,-1.2481104656866713e-10
stripe,37,62,-0.027658414039493852,-9.03699128231121e-11
stripe,37,63,0.024574818372363416,-5.675299423412634e-11
stripe,37,64,-0.016886831526567204,-3.9643441895231825e-11
stripe,38,1,0.01648089261614126,1.2706093795769983e-10
stripe,38,2,-0.023958057838483912,1.8259598609282284e-10
stripe,38,3,0.026836652222911858,2.936288546928508e-10
stripe,38,4,-0.02777587883189295,4.1165289232130715e-10
stripe,38,5,0.02665215395042553,5.343686389629978e-10
stripe,38,6,-0.023466460396525196,6.502596142798787e-10
stripe,38,7,0.018297879179471628,7.525040301301958e-10
stripe,38,8,-0.011465859388845583,8.271688521888535e-10
stripe,38,9,0.0035508669777265475,8.58508388246144e-10
stripe,38,10,0.004764866627229844,8.426599403437867e-10
stripe,38,11,-0.01279024472299687,7.944225558100629e-10
stripe,38,12,0.019852924212581315,7.443754847869031e-10
stripe,38,13,-0.025434725893361834,7.290216946077936e-10
stripe,38,14,0.02935861810081407,7.778774482076033e-10
stripe,38,15,-0.031792650289670724,9.068860079752713e-10
stripe,38,16,0.03304374552130243,1.1238688786367974e-09
stripe,38,17,-0.03334076763274266,1.4317787594588996e-09
stripe,38,18,0.03274489026163457,1.8026146848002015e-09
stripe,38,19,-0.031135986489016908,2.1555512623095146e-09
stripe,38,20,0.02823930740699692,2.609888231849537e-09
stripe,38,21,-0.023761416904580657,3.755177271156044e-09
stripe,38,22,0.017625864378898883,5.0066005146433664e-09
stripe,38,23,-0.01012873019046195,6.864849356800454e-09
stripe,38,24,0.001842853523563124,5.6956415371663665e-09
stripe,38,25,0.006583601678136341,4.676646040427591e-09
stripe,38,26,-0.014501544961208094,4.210758839225442e-09
stripe,38,27,0.021287004851263388,2.145753006507787e-09
stripe,38,28,-0.026503735190990377,2.3666865422589435e-09
stripe,38,29,0.030076596638567696,2.4501620544951885e-09
stripe,38,30,-0.032240967936967804,2.066477704975836e-09
stripe,38,31,0.033313997593072936,1.5741015158737259e-09
stripe,38,32,-0.03350563641424765,1.1364396797789758e-09
stripe,38,33,0.032857479259823394,7.698248768431832e-10
stripe,38,34,-0.03123595469162493,4.906292538177084e-10
stripe,38,35,0.02835855635282887,2.9991224946153845e-10
stripe,38,36,-0.023923928152795898,1.8093760632076847e-10
stripe,38,37,0.017842845307183226,1.316838046589115e-10
stripe,38,38,-0.010396514108228658,1.280660498784385e-10
stripe,38,39,0.002147273194282626,1.4107503060914654e-10
stripe,38,40,0.006263062322542842,1.492797138488855e-10
stripe,38,41,-0.014193085395649126,1.415682118486621e-10
stripe,38,42,0.02102350603308329,1.1734414242271308e-10
stripe,38,43,-0.026315024175447434,8.33545567606155e-11
stripe,38,44,0.02998454939804734,4.898567204534989e-11
stripe,38,45,-0.032267820392233595,2.046692188659963e-11
stripe,38,46,0.03350216081768686,1.071916186966046e-12
stripe,38,47,-0.03393827001218959,-1.547992045621539e-11
stripe,38,48,0.033674318955843344,-3.375398352913246e-11
stripe,38,49,-0.03265086663127311,-6.639743816650567e-11
stripe,38,50,0.03065434433631948,-9.12437123071625e-11
stripe,38,51,-0.027361175968231725,-1.0920284691991425e-10
stripe,38,52,0.022495986681635438,-1.26308409939542e-10
stripe,38,53,-0.016057911409923114,-1.3223228156146806e-10
stripe,38,54,0.008419386951487865,-1.4111547331747222e-10
stripe,38,55,-0.00018870079734491663,-1.4436788239136675e-10
stripe,38,56,-0.007975061554512384,-1.417614232819171e-10
stripe,38,57,0.015411572266729555,-1.3303269018157945e-10
stripe,38,58,-0.021506835109580083,-1.1986430653218782e-10
stripe,38,59,0.025846485332738554,-1.044458559809464e-10
stripe,38,60,-0.028307510308963606,-8.76131066803996e-11
stripe,38,61,0.028913787269113728,-6.919612586394881e-11
stripe,38,62,-0.027644916482988943,-5.052270668475352e-11
stripe,38,63,0.024564607178862587,-3.187327344738379e-11
stripe,38,64,-0.016880090495440807,-2.230164054437014e-11
stripe,39,1,0.016479052360523355,1.0404564857605147e-10
stripe,39,2,-0.02395531854337707,1.4962015783504635e-10
stripe,39,3,0.026833124455391995,2.407778515495771e-10
stripe,39,4,-0.027771117900786037,3.371625202828706e-10
stripe,39,5,0.02664550998846644,4.3667092320418307e-10
stripe,39,6,-0.02345726269629929,5.300306020517067e-10
stripe,39,7,0.01828596661180769,6.11966333271439e-10
stripe,39,8,-0.01145178062030984,6.723010575805113e-10
stripe,39,9,0.003535631325958249,6.986199900383267e-10
stripe,39,10,0.004780094192761628,6.859298026687158e-10
stripe,39,11,-0.01280425178217524,6.472921104648251e-10
stripe,39,12,0.019864604981863612,6.014672691761155e-10
stripe,39,13,-0.025443540415409638,5.85613476845874e-10
stripe,39,14,0.029364747498179074,6.160107631667688e-10
stripe,39,15,-0.03179690631425274,6.758162608746423e-10
stripe,39,16,0.03304714018949244,7.769606219774175e-10
stripe,39,17,-0.033344334976827775,9.178922766768755e-10
stripe,39,18,0.03274974830052386,1.0895237018766153e-09
stripe,39,19,-0.03114342780106738,1.285727095669902e-09
stripe,39,20,0.028250725239931627,1.5165560061910971e-09
stripe,39,21,-0.023777797909242806,1.8258799678141088e-09
stripe,39,22,0.01764719543750838,2.141437439225547e-09
stripe,39,23,-0.01015388256994456,2.5710088951020054e-09
stripe,39,24,0.0018696197556111907,2.5983765799596534e-09
stripe,39,25,0.006557306853586261,2.4218918683797865e-09
stripe,39,26,-0.0144776670998562,2.2758499310724914e-09
stripe,39,27,0.02126750709013058,1.9060434637350433e-09
stripe,39,28,-0.02648973989004691,1.6784825611181075e-09
stripe,39,29,0.03006785381502006,1.463810457628291e-09
stripe,39,30,-0.032236672532226326,1.2130816139673175e-09
stripe,39,31,0.03331348175030492,9.538236576667891e-10
stripe,39,32,-0.03350911988385448,7.186190652140215e-10
stripe,39,33,0.03286601217308674,5.319287505712327e-10
stripe,39,34,-0.031251497340448645,3.8074017416998136e-10
stripe,39,35,0.02838365972920375,2.8463616657222554e-10
stripe,39,36,-0.023960461274429815,2.4654442477584545e-10
stripe,39,37,0.01789034151334322,2.361558620571202e-10
stripe,39,38,-0.010451906970045454,2.46298566955398e-10
stripe,39,39,0.002206165058203987,2.6071073791057027e-10
stripe,39,40,0.006205158315760995,2.636973007962671e-10
stripe,39,41,-0.014140713559505403,2.494006654610856e-10
stripe,39,42,0.02098069340268489,2.1825572391008698e-10
stripe,39,43,-0.026283768829384067,1.782724269674377e-10
stripe,39,44,0.029964229339769714,1.35670469482561e-10
stripe,39,45,-0.03225624631062861,9.539176580838045e-11
stripe,39,46,0.033497252491300714,6.562614041927935e-11
stripe,39,47,-0.03393899538833586,4.235997068985682e-11
stripe,39,48,0.03368097703869091,1.8246824786151986e-11
stripe,39,49,-0.032665106716883906,-3.186811816685148e-12
stripe,39,50,0.030678984395968556,-1.8386600027329762e-11
stripe,39,51,-0.027399487660324084,-3.396135789961097e-11
stripe,39,52,0.02254961604344905,-4.8083372181509675e-11
stripe,39,53,-0.016124990411310887,-5.627046851102696e-11
stripe,39,54,0.008495042442810253,-6.072150591675156e-11
stripe,39,55,-0.00026669646895717764,-6.181552114743638e-11
stripe,39,56,-0.007900605769713754,-6.019503242885069e-11
stripe,39,57,0.015345983945548335,-5.6574081509067e-11
stripe,39,58,-0.02145428272260853,-5.1655776523531964e-11
stripe,39,59,0.02580792134798673,-4.6228063489551095e-11
stripe,39,60,-0.02828078857171202,-3.9946323371370186e-11
stripe,39,61,0.02889531904643653,-3.311149902386966e-11
