geometry,t0,V,family,iteration,energy_per_site,physical_spin_rms,physical_leg_pair_rms,source_job_id,source_iteration
Cubic unfrustrated,1.0,-0.2,stripe,36,-0.7949666820982813,0.34866033054341905,3.001147051532462e-12,58383146,36
Cubic unfrustrated,1.0,-0.2,stripe,37,-0.7949666850547655,0.34866033195558316,4.3237196395790085e-12,58383146,37
Cubic unfrustrated,1.0,-0.2,stripe,38,-0.7949666855168949,0.3486603296670715,3.527372772425061e-12,58383146,38
Cubic unfrustrated,1.0,-0.2,stripe,39,-0.7949666840634627,0.3486603370803951,3.812549620044399e-12,58383146,39
Cubic unfrustrated,1.0,-0.2,stripe,40,-0.7949666847545783,0.34866034127749373,2.1011195686498362e-12,58383146,40
Cubic unfrustrated,1.0,-0.2,stripe,41,-0.794966684519871,0.348660344578343,2.7210347912399284e-12,58383146,41
Cubic unfrustrated,1.0,-0.2,stripe,42,-0.7949666807357829,0.3486603635696055,6.19066154176403e-12,58383146,42
Cubic unfrustrated,1.0,-0.2,stripe,43,-0.7949666891658782,0.3486603415230312,1.2244136982219237e-11,58383146,43
Cubic unfrustrated,1.0,-0.2,stripe,44,-0.7949666835354029,0.3486603532959055,2.070096555245632e-12,58383146,44
Cubic unfrustrated,1.0,-0.2,stripe,45,-0.7949666846428317,0.34866035551685753,7.980542089071503e-13,58383146,45
Cubic unfrustrated,1.0,-0.2,stripe,46,-0.7949666859798364,0.3486603541279008,3.4208237226565893e-12,58383146,46
Cubic unfrustrated,1.0,-0.2,stripe,47,-0.794966685361714,0.3486603589277934,2.4597671050867056e-12,58383146,47
Cubic unfrustrated,1.0,-0.2,stripe,48,-0.7949666827221897,0.3486603736216901,4.279616893702929e-12,58383146,48
Cubic unfrustrated,1.0,-0.2,stripe,49,-0.7949666841202647,0.34866037936690314,7.045419949000838e-12,58383146,49
Cubic unfrustrated,1.0,-0.2,stripe,50,-0.7949666860991155,0.34866037434164937,2.665405825051392e-12,58383146,50
Cubic unfrustrated,1.0,-0.2,stripe,51,-0.7949666831504592,0.34866038871026156,1.1508071240174593e-11,58383146,51
Cubic unfrustrated,1.0,-0.2,stripe,52,-0.7949666851956004,0.3486603880823036,7.116689883975123e-12,58383146,52
Cubic unfrustrated,1.0,-0.2,stripe,53,-0.7949666845311234,0.3486603930756637,9.210884372551418e-12,58383146,53
Cubic unfrustrated,1.0,-0.2,stripe,54,-0.7949666868690566,0.3486603845105128,2.590999871902914e-12,58383146,54
Cubic unfrustrated,1.0,-0.2,stripe,55,-0.7949666829858506,0.34866039943106925,1.2734542539556314e-12,58383146,55
Cubic unfrustrated,1.0,-0.2,stripe,56,-0.7949666866155419,0.3486603946537294,2.91137129606738e-12,58383146,56
Cubic unfrustrated,1.0,-0.2,stripe,57,-0.7949666836157808,0.34866040677530447,6.335058571794698e-12,58383146,57
Cubic unfrustrated,1.0,-0.2,stripe,58,-0.794966684340511,0.3486604126215048,6.636974316283474e-12,58383146,58
Cubic unfrustrated,1.0,-0.2,stripe,59,-0.7949666836253592,0.3486604219725362,8.785721578127225e-12,58383146,59
Cubic unfrustrated,1.0,-0.2,stripe,60,-0.7949666857672084,0.34866042270545267,8.580853237389163e-13,58383146,60
Cubic unfrustrated,1.0,-0.2,pairing,1,-0.7640129046574254,0.09473931398474213,0.020045683095492775,58383148,1
Cubic unfrustrated,1.0,-0.2,pairing,2,-0.7668914074926244,0.2656317021324531,0.0078011678861507365,58383148,2
Cubic unfrustrated,1.0,-0.2,pairing,3,-0.784790075327966,0.3312001201373116,0.0016316712262214237,58383148,3
Cubic unfrustrated,1.0,-0.2,pairing,4,-0.7928551872928613,0.345185654069744,0.0003260243719195829,58383148,4
Cubic unfrustrated,1.0,-0.2,pairing,5,-0.7945725502751603,0.34794646640266597,6.54220650745956e-05,58383148,5
Cubic unfrustrated,1.0,-0.2,pairing,6,-0.7948879260639563,0.3485143746001532,1.3479713384480882e-05,58383148,6
Cubic unfrustrated,1.0,-0.2,pairing,7,-0.7949501820766358,0.3486357146702595,2.7725318973908715e-06,58383148,7
Cubic unfrustrated,1.0,-0.2,pairing,8,-0.7949630978134696,0.34866233777133804,5.737251965383864e-07,58383148,8
Cubic unfrustrated,1.0,-0.2,pairing,9,-0.7949658890876241,0.34866827508523207,1.1859109929337658e-07,58383148,9
Cubic unfrustrated,1.0,-0.2,pairing,10,-0.7949665110365892,0.34866960484351606,2.4526698426870927e-08,58383148,10
Cubic unfrustrated,1.0,-0.2,pairing,11,-0.79496664733344,0.34866990948964716,5.072575623517403e-09,58383148,11
Cubic unfrustrated,1.0,-0.2,pairing,12,-0.7949666769021337,0.3486699892809194,1.0511558268556668e-09,58383148,12
Cubic unfrustrated,1.0,-0.2,pairing,13,-0.7949666836307202,0.3486700057774838,2.1746938603774267e-10,58383148,13
Cubic unfrustrated,1.0,-0.2,pairing,14,-0.7949666890356023,0.34867001062424596,4.5084244345987396e-11,58383148,14
Cubic unfrustrated,1.0,-0.2,pairing,15,-0.7949666847166019,0.3486700214250471,1.1219497036218198e-11,58383148,15
Cubic unfrustrated,1.0,-0.2,pairing,16,-0.7949666865544743,0.34867002614663234,2.0637980933656414e-12,58383148,16
Cubic unfrustrated,1.0,-0.2,pairing,17,-0.7949666829032307,0.34867004364891113,9.711960748514042e-12,58383148,17
Cubic unfrustrated,1.0,-0.2,pairing,18,-0.7949666908817231,0.3486700298776083,1.9320847783029042e-12,58383148,18
Cubic unfrustrated,1.0,-0.2,pairing,19,-0.7949666892276323,0.3486700265510143,5.018200772363389e-12,58383148,19
Cubic unfrustrated,1.0,-0.2,pairing,20,-0.7949666852244762,0.3486700432916238,2.91262698202411e-12,58383148,20
Cubic unfrustrated,1.0,-0.2,pairing,21,-0.7949666870408398,0.3486700500705312,2.8694143325788114e-12,58383148,21
Cubic unfrustrated,1.0,-0.2,pairing,22,-0.7949666870570441,0.34867004949330505,9.746606209567381e-13,58383148,22
Cubic unfrustrated,1.0,-0.2,pairing,23,-0.7949666880643264,0.3486700527986026,6.948985590604792e-12,58383148,23
Cubic unfrustrated,1.0,-0.2,pairing,24,-0.7949666867920526,0.3486700608847943,4.307437047476106e-12,58383148,24
Cubic unfrustrated,1.0,-0.2,pairing,25,-0.7949666868552645,0.34867006908038706,5.888917274688326e-12,58383148,25
Cubic unfrustrated,1.0,-0.2,pairing,26,-0.7949666844613036,0.34867008332886473,1.6723304029968316e-12,58383148,26
Cubic unfrustrated,1.0,-0.2,pairing,27,-0.7949666874884477,0.34867008196353044,5.220564294837697e-12,58383148,27
Cubic unfrustrated,1.0,-0.2,pairing,28,-0.7949666869376594,0.34867008562998303,3.891611050849873e-12,58383148,28
Cubic unfrustrated,1.0,-0.2,pairing,29,-0.7949666872257287,0.3486700876619983,1.322357934217506e-12,58383148,29
Cubic unfrustrated,1.0,-0.2,pairing,30,-0.7949666850711755,0.34867009474898314,1.1970232875099661e-12,58383148,30
Cubic unfrustrated,1.0,-0.2,pairing,31,-0.7949666888645015,0.34867009543246824,1.979120674390527e-12,58383148,31
Cubic unfrustrated,1.0,-0.2,pairing,32,-0.7949666876092406,0.3486700991510974,3.0325996465332812e-12,58383148,32
Cubic unfrustrated,1.0,-0.2,pairing,33,-0.7949666888845663,0.3486701060568593,7.505890238115661e-12,58383148,33
Cubic unfrustrated,1.0,-0.2,pairing,34,-0.7949666861313035,0.3486701105928388,2.2818436199330922e-12,58383148,34
Cubic unfrustrated,1.0,-0.2,pairing,35,-0.7949666874949355,0.3486701169423078,7.259784154974e-12,58383148,35
Cubic unfrustrated,1.0,-0.2,pairing,36,-0.7949666843517316,0.3486701265468708,1.0535088339311542e-11,58383148,36
Cubic unfrustrated,1.0,-0.2,pairing,37,-0.7949666901221096,0.3486701252310259,1.7394695678503946e-12,58383148,37
Cubic unfrustrated,1.0,-0.2,pairing,38,-0.7949666869370619,0.34867012973906275,2.0146866928572686e-12,58383148,38
Cubic unfrustrated,1.0,-0.2,pairing,39,-0.7949666871477614,0.3486701351729292,2.8218157798451117e-12,58383148,39
Cubic unfrustrated,1.0,-0.2,pairing,40,-0.7949666861789326,0.3486701388118234,1.0008470649331937e-11,58383148,40
Cubic unfrustrated,1.0,-0.2,pairing,41,-0.7949666883894045,0.3486701451274868,4.87691091658349e-12,58383148,41
Cubic unfrustrated,1.0,-0.2,pairing,42,-0.7949666869260811,0.34867015001612056,6.748881028409435e-12,58383148,42
Cubic unfrustrated,1.0,-0.2,pairing,43,-0.7949666870314809,0.34867015778017146,4.0717666814802725e-12,58383148,43
Cubic unfrustrated,1.0,-0.2,pairing,44,-0.7949666849999798,0.34867016274233237,6.390120225951619e-12,58383148,44
Cubic unfrustrated,1.0,-0.2,pairing,45,-0.7949666892956445,0.34867016572401177,1.3762254374686532e-12,58383148,45
Cubic unfrustrated,1.0,-0.2,pairing,46,-0.7949666868121054,0.34867016801896533,3.556961567079776e-12,58383148,46
Cubic unfrustrated,1.0,-0.2,pairing,47,-0.7949666840036261,0.34867018703857106,3.287445466455486e-12,58383148,47
Cubic unfrustrated,1.0,-0.2,pairing,48,-0.7949666870455815,0.34867018606435995,2.4853870902816033e-12,58383148,48
Cubic unfrustrated,1.0,-0.2,pairing,49,-0.794966689170977,0.3486701873135093,3.976694943288973e-12,58383148,49
Cubic unfrustrated,1.0,-0.2,pairing,50,-0.7949666872376416,0.3486701909575643,2.9812355973230462e-12,58383148,50
Cubic unfrustrated,1.0,-0.2,pairing,51,-0.7949666878351556,0.34867019270296096,1.5002384766377696e-11,58383148,51
Cubic unfrustrated,1.0,-0.2,pairing,52,-0.7949666887922822,0.3486702005311078,3.032099887263175e-12,58383148,52
Cubic unfrustrated,1.0,-0.2,pairing,53,-0.7949666864357591,0.348670206241953,1.0026818432827107e-11,58383148,53
Cubic unfrustrated,1.0,-0.2,pairing,54,-0.794966687421363,0.348670210730382,2.3325681816858373e-12,58383148,54
Cubic unfrustrated,1.0,-0.2,pairing,55,-0.7949666868125439,0.3486702182638163,2.9888368966767937e-12,58383148,55
Cubic unfrustrated,1.0,-0.2,pairing,56,-0.7949666868884275,0.34867022150316107,2.70552787442615e-12,58383148,56
Cubic unfrustrated,1.0,-0.2,pairing,57,-0.7949666876083423,0.34867022678000864,8.555747993954712e-12,58383148,57
Cubic unfrustrated,1.0,-0.2,pairing,58,-0.7949666845966746,0.3486702350553283,7.842231842240541e-12,58383148,58
Cubic unfrustrated,1.0,-0.2,pairing,59,-0.7949666858148892,0.34867024655792334,3.334447144605769e-12,58383148,59
Cubic unfrustrated,1.0,-0.2,pairing,60,-0.7949666917430435,0.3486702353200758,3.748118375451765e-12,58383148,60
Cubic unfrustrated,1.0,0.0,stripe,1,-0.5297622031399344,0.33451072936940035,0.0005307350587381984,58383153,1
Cubic unfrustrated,1.0,0.0,stripe,2,-0.5430515002990887,0.3521126464638682,8.304600762535764e-05,58383153,2
Cubic unfrustrated,1.0,0.0,stripe,3,-0.5456690329666797,0.35539512400385104,1.464189076025403e-05,58383153,3
Cubic unfrustrated,1.0,0.0,stripe,4,-0.5461215811794953,0.35604638449102965,2.450360397779299e-06,58383153,4
Cubic unfrustrated,1.0,0.0,stripe,5,-0.5462074204741416,0.35618245576838986,4.230731199482086e-07,58383153,5
Cubic unfrustrated,1.0,0.0,stripe,6,-0.5462247273980245,0.35621197606807986,7.304584805016702e-08,58383153,6
Cubic unfrustrated,1.0,0.0,stripe,7,-0.5462284423444552,0.3562184805540587,1.2724969891618343e-08,58383153,7
Cubic unfrustrated,1.0,0.0,stripe,8,-0.5462292521786392,0.35621992703948535,2.219289961168828e-09,58383153,8
Cubic unfrustrated,1.0,0.0,stripe,9,-0.5462294327763448,0.3562202453191718,3.8944282411487965e-10,58383153,9
Cubic unfrustrated,1.0,0.0,stripe,10,-0.5462294728153723,0.35622031241688035,6.869580847244151e-11,58383153,10
Cubic unfrustrated,1.0,0.0,stripe,11,-0.5462294820546797,0.3562203224248472,1.2262068083305112e-11,58383153,11
Cubic unfrustrated,1.0,0.0,stripe,12,-0.5462294843034511,0.3562203181438329,6.003765421856858e-12,58383153,12
Cubic unfrustrated,1.0,0.0,stripe,13,-0.5462294845135227,0.3562203123415083,8.246787112394477e-13,58383153,13
Cubic unfrustrated,1.0,0.0,stripe,14,-0.5462294848044218,0.3562203048352566,1.9696633940774743e-12,58383153,14
Cubic unfrustrated,1.0,0.0,stripe,15,-0.5462294844986825,0.3562202989941211,8.80795105229476e-12,58383153,15
Cubic unfrustrated,1.0,0.0,stripe,16,-0.5462294847899682,0.3562202914879716,1.491736062216341e-12,58383153,16
Cubic unfrustrated,1.0,0.0,stripe,17,-0.5462294844528582,0.3562202852648293,7.419469926744736e-12,58383153,17
Cubic unfrustrated,1.0,0.0,stripe,18,-0.546229484623544,0.3562202781258223,3.214602096809612e-12,58383153,18
Cubic unfrustrated,1.0,0.0,stripe,19,-0.5462294842517151,0.35622027222628755,7.208173414206777e-12,58383153,19
Cubic unfrustrated,1.0,0.0,stripe,20,-0.5462294845806166,0.35622026493785763,5.728865952163589e-12,58383153,20
Cubic unfrustrated,1.0,0.0,stripe,21,-0.5462294847484577,0.35622025807609853,1.3611323579578123e-12,58383153,21
Cubic unfrustrated,1.0,0.0,stripe,22,-0.5462294846391552,0.3562202507049486,2.220042227870645e-12,58383153,22
Cubic unfrustrated,1.0,0.0,stripe,23,-0.5462294842183534,0.3562202453081727,6.4567048834581986e-12,58383153,23
Cubic unfrustrated,1.0,0.0,stripe,24,-0.5462294850854348,0.35622023646575807,4.618962108965114e-12,58383153,24
Cubic unfrustrated,1.0,0.0,stripe,25,-0.546229484749159,0.3562202293035982,2.1443463783059757e-12,58383153,25
Cubic unfrustrated,1.0,0.0,stripe,26,-0.5462294848020651,0.35622022217522264,7.711968062766115e-13,58383153,26
Cubic unfrustrated,1.0,0.0,stripe,27,-0.546229484659505,0.35622021566175494,1.8358680452161177e-12,58383153,27
Cubic unfrustrated,1.0,0.0,stripe,28,-0.5462294845493901,0.3562202086010856,3.945488369625623e-12,58383153,28
Cubic unfrustrated,1.0,0.0,stripe,29,-0.5462294850940882,0.35622019951372225,9.725592061677353e-13,58383153,29
Cubic unfrustrated,1.0,0.0,stripe,30,-0.5462294843956067,0.35622019442068287,6.691545460950965e-12,58383153,30
Cubic unfrustrated,1.0,0.0,stripe,31,-0.5462294845502699,0.35622018844505493,1.351876305179713e-12,58383153,31
Cubic unfrustrated,1.0,0.0,stripe,32,-0.5462294829084353,0.3562201884004066,3.3070919664614945e-12,58383153,32
Cubic unfrustrated,1.0,0.0,stripe,33,-0.5462294859475196,0.3562201748490668,5.026081160652049e-12,58383153,33
Cubic unfrustrated,1.0,0.0,stripe,34,-0.5462294847989007,0.3562201670759362,4.438502909703523e-12,58383153,34
Cubic unfrustrated,1.0,0.0,stripe,35,-0.5462294848312057,0.3562201599591341,1.1696264929392064e-12,58383153,35
Cubic unfrustrated,1.0,0.0,stripe,36,-0.5462294845620131,0.3562201535844212,9.083967316371768e-13,58383153,36
Cubic unfrustrated,1.0,0.0,stripe,37,-0.5462294848574017,0.35622014625529724,1.2744858254927968e-11,58383153,37
Cubic unfrustrated,1.0,0.0,stripe,38,-0.5462294846928564,0.3562201393446969,1.756314793491825e-12,58383153,38
Cubic unfrustrated,1.0,0.0,stripe,39,-0.5462294847465966,0.3562201322093316,1.9414511569351124e-12,58383153,39
Cubic unfrustrated,1.0,0.0,stripe,40,-0.5462294847218228,0.356220125215693,2.969537983979779e-12,58383153,40
Cubic unfrustrated,1.0,0.0,stripe,41,-0.5462294843662161,0.3562201193241169,1.6585503816309216e-12,58383153,41
Cubic unfrustrated,1.0,0.0,stripe,42,-0.5462294842568891,0.35622011272814774,1.9277781570972644e-12,58383153,42
Cubic unfrustrated,1.0,0.0,stripe,43,-0.5462294848915261,0.35622010566952195,1.8185797651516318e-12,58383153,43
Cubic unfrustrated,1.0,0.0,stripe,44,-0.5462294851472479,0.3562200972011827,3.4484502004364564e-13,58383153,44
Cubic unfrustrated,1.0,0.0,stripe,45,-0.5462294845546674,0.35622009064334526,1.5707291113853677e-12,58383153,45
Cubic unfrustrated,1.0,0.0,stripe,46,-0.5462294847273477,0.3562200839675082,1.3724370827997367e-12,58383153,46
Cubic unfrustrated,1.0,0.0,stripe,47,-0.5462294844697173,0.3562200785397002,2.328544132627093e-12,58383153,47
Cubic unfrustrated,1.0,0.0,stripe,48,-0.5462294850630868,0.3562200699979164,1.7275042728879134e-12,58383153,48
Cubic unfrustrated,1.0,0.0,stripe,49,-0.5462294850493602,0.35622006142622553,1.7837147830404072e-12,58383153,49
Cubic unfrustrated,1.0,0.0,stripe,50,-0.5462294842598571,0.3562200570650246,6.947358584816895e-13,58383153,50
Cubic unfrustrated,1.0,0.0,stripe,51,-0.5462294847341634,0.3562200503989685,4.875679380372839e-12,58383153,51
Cubic unfrustrated,1.0,0.0,stripe,52,-0.5462294847977639,0.3562200434741595,5.0902348427016225e-12,58383153,52
Cubic unfrustrated,1.0,0.0,stripe,53,-0.5462294841756883,0.35622003873979596,1.0750322319657336e-12,58383153,53
Cubic unfrustrated,1.0,0.0,stripe,54,-0.5462294835613761,0.35622003503496236,8.278579831118046e-13,58383153,54
Cubic unfrustrated,1.0,0.0,stripe,55,-0.546229483835151,0.35622003002028935,4.05807179800548e-12,58383153,55
Cubic unfrustrated,1.0,0.0,stripe,56,-0.5462294860626123,0.35622001599985886,1.3396087332711424e-12,58383153,56
Cubic unfrustrated,1.0,0.0,stripe,57,-0.5462294842202399,0.35622001016311783,6.36744758260571e-13,58383153,57
Cubic unfrustrated,1.0,0.0,stripe,58,-0.5462294850342293,0.3562200017000635,1.6343074939447686e-12,58383153,58
Cubic unfrustrated,1.0,0.0,stripe,59,-0.5462294848803497,0.3562199946174203,9.205686311491866e-13,58383153,59
Cubic unfrustrated,1.0,0.0,stripe,60,-0.5462294846160906,0.3562199882224281,2.7038034286842287e-12,58383153,60
Cubic unfrustrated,1.0,0.0,pairing,1,-0.5076173742020714,0.11167844428974466,0.018189751204100588,58383156,1
Cubic unfrustrated,1.0,0.0,pairing,2,-0.5129509861896597,0.28470549876067575,0.006032138841478333,58383156,2
Cubic unfrustrated,1.0,0.0,pairing,3,-0.5356209392331722,0.3420779689044684,0.0011838176937468696,58383156,3
Cubic unfrustrated,1.0,0.0,pairing,4,-0.5442019472943861,0.35347634428142083,0.00023253943598271868,58383156,4
Cubic unfrustrated,1.0,0.0,pairing,5,-0.5458641596165164,0.35564853226198134,4.582718231961519e-05,58383156,5
Cubic unfrustrated,1.0,0.0,pairing,6,-0.5461571418798805,0.35608917791964956,9.36535406647604e-06,58383156,6
Cubic unfrustrated,1.0,0.0,pairing,7,-0.5462144003447428,0.3561826175094913,1.9082338634479207e-06,58383156,7
Cubic unfrustrated,1.0,0.0,pairing,8,-0.5462262113329571,0.3562030243581626,3.9448390948933815e-07,58383156,8
Cubic unfrustrated,1.0,0.0,pairing,9,-0.546228765717918,0.35620754190358567,8.077460201090569e-08,58383156,9
Cubic unfrustrated,1.0,0.0,pairing,10,-0.5462293271346526,0.35620854815980896,1.6656130065509355e-08,58383156,10
Cubic unfrustrated,1.0,0.0,pairing,11,-0.546229453089889,0.3562087681634029,3.422678118352197e-09,58383156,11
Cubic unfrustrated,1.0,0.0,pairing,12,-0.5462294806267651,0.35620881277861066,7.049664051505494e-10,58383156,12
Cubic unfrustrated,1.0,0.0,pairing,13,-0.5462294871542889,0.35620881803069426,1.450262801746443e-10,58383156,13
Cubic unfrustrated,1.0,0.0,pairing,14,-0.5462294884809981,0.3562088144453011,3.074904502638324e-11,58383156,14
Cubic unfrustrated,1.0,0.0,pairing,15,-0.5462294890804508,0.3562088085662479,6.328775853289934e-12,58383156,15
Cubic unfrustrated,1.0,0.0,pairing,16,-0.5462294887302344,0.3562088035607595,3.201618547149559e-12,58383156,16
Cubic unfrustrated,1.0,0.0,pairing,17,-0.5462294891734781,0.3562087956500578,2.4435865680471145e-12,58383156,17
Cubic unfrustrated,1.0,0.0,pairing,18,-0.5462294887402639,0.3562087915781924,3.1226849752654246e-12,58383156,18
Cubic unfrustrated,1.0,0.0,pairing,19,-0.5462294888756027,0.3562087860113084,2.6688262469393084e-12,58383156,19
Cubic unfrustrated,1.0,0.0,pairing,20,-0.5462294892544894,0.35620877894893926,4.026419014793922e-12,58383156,20
Cubic unfrustrated,1.0,0.0,pairing,21,-0.5462294889782744,0.3562087730228047,2.4741837300258407e-12,58383156,21
Cubic unfrustrated,1.0,0.0,pairing,22,-0.546229488884708,0.3562087663560636,1.5776648217520056e-12,58383156,22
Cubic unfrustrated,1.0,0.0,pairing,23,-0.5462294893052306,0.35620875925228696,1.2278314556316268e-12,58383156,23
Cubic unfrustrated,1.0,0.0,pairing,24,-0.5462294886162542,0.35620875489832354,4.2348319972501895e-12,58383156,24
Cubic unfrustrated,1.0,0.0,pairing,25,-0.5462294891001308,0.3562087489728781,2.1298575805363927e-12,58383156,25
Cubic unfrustrated,1.0,0.0,pairing,26,-0.546229489208705,0.3562087418610878,1.3918789148923062e-12,58383156,26
Cubic unfrustrated,1.0,0.0,pairing,27,-0.54622949211878,0.35620872883940363,5.4168157774948506e-12,58383156,27
Cubic unfrustrated,1.0,0.0,pairing,28,-0.5462294856991002,0.35620873054101354,8.599371126997998e-13,58383156,28
Cubic unfrustrated,1.0,0.0,pairing,29,-0.5462294894575537,0.3562087239383961,1.6566665273018175e-12,58383156,29
Cubic unfrustrated,1.0,0.0,pairing,30,-0.5462294889503402,0.3562087179641722,1.8223222094043157e-12,58383156,30
Cubic unfrustrated,1.0,0.0,pairing,31,-0.5462294892392652,0.3562087120368009,1.6498833530914637e-12,58383156,31
Cubic unfrustrated,1.0,0.0,pairing,32,-0.5462294885279636,0.3562087076630224,3.1166217154851117e-12,58383156,32
Cubic unfrustrated,1.0,0.0,pairing,33,-0.5462294894761954,0.35620869962137686,6.258741551035408e-12,58383156,33
Cubic unfrustrated,1.0,0.0,pairing,34,-0.5462294894229451,0.3562086920852675,5.886208224940759e-12,58383156,34
Cubic unfrustrated,1.0,0.0,pairing,35,-0.5462294889075368,0.3562086869357832,2.6510158862245875e-12,58383156,35
Cubic unfrustrated,1.0,0.0,pairing,36,-0.5462294893130266,0.3562086800783913,5.6369723148459425e-12,58383156,36
Cubic unfrustrated,1.0,0.0,pairing,37,-0.5462294891404738,0.35620867453688665,3.6052655789331084e-12,58383156,37
Cubic unfrustrated,1.0,0.0,pairing,38,-0.5462294922395935,0.3562086601870964,1.583988924805944e-12,58383156,38
Cubic unfrustrated,1.0,0.0,pairing,39,-0.5462294853543487,0.3562086637415023,5.098837090913818e-12,58383156,39
Cubic unfrustrated,1.0,0.0,pairing,40,-0.5462294892456017,0.35620865791047884,2.6790066910701786e-12,58383156,40
Cubic unfrustrated,1.0,0.0,pairing,41,-0.5462294898311673,0.3562086485905713,4.64924397913618e-12,58383156,41
Cubic unfrustrated,1.0,0.0,pairing,42,-0.5462294889874096,0.3562086436364748,6.7569138059717496e-12,58383156,42
Cubic unfrustrated,1.0,0.0,pairing,43,-0.5462294886013577,0.3562086399015387,1.1367367372666292e-12,58383156,43
Cubic unfrustrated,1.0,0.0,pairing,44,-0.5462294894699995,0.3562086325679018,4.9950107936068335e-12,58383156,44
Cubic unfrustrated,1.0,0.0,pairing,45,-0.5462294886327982,0.3562086276829709,3.511724518342742e-12,58383156,45
Cubic unfrustrated,1.0,0.0,pairing,46,-0.546229489732366,0.3562086193970443,4.5424090608294325e-12,58383156,46
Cubic unfrustrated,1.0,0.0,pairing,47,-0.5462294891389948,0.3562086129694015,3.688460394432718e-12,58383156,47
Cubic unfrustrated,1.0,0.0,pairing,48,-0.5462294882782925,0.356208609931107,2.037149187926925e-12,58383156,48
Cubic unfrustrated,1.0,0.0,pairing,49,-0.5462294896106606,0.3562086017362706,1.555119596227634e-12,58383156,49
Cubic unfrustrated,1.0,0.0,pairing,50,-0.5462294888700097,0.35620859636617436,6.25689995991369e-12,58383156,50
Cubic unfrustrated,1.0,0.0,pairing,51,-0.5462294890627475,0.35620859053253234,3.5197148659107316e-12,58383156,51
Cubic unfrustrated,1.0,0.0,pairing,52,-0.5462294884469483,0.35620858682850887,4.703356919324705e-12,58383156,52
Cubic unfrustrated,1.0,0.0,pairing,53,-0.5462294892923689,0.3562085791659708,3.022668423734239e-12,58383156,53
Cubic unfrustrated,1.0,0.0,pairing,54,-0.5462294889273576,0.3562085729866014,1.6595841344800642e-12,58383156,54
Cubic unfrustrated,1.0,0.0,pairing,55,-0.5462294887454631,0.3562085679107928,3.708804688120954e-12,58383156,55
Cubic unfrustrated,1.0,0.0,pairing,56,-0.5462294890000632,0.35620856267295553,2.2020708885921355e-12,58383156,56
Cubic unfrustrated,1.0,0.0,pairing,57,-0.5462294888706933,0.35620855656729816,1.7151987782090437e-12,58383156,57
Cubic unfrustrated,1.0,0.0,pairing,58,-0.5462294898204839,0.3562085468393773,6.281634489538407e-12,58383156,58
Cubic unfrustrated,1.0,0.0,pairing,59,-0.5462294883038873,0.3562085441340922,3.698130056412881e-12,58383156,59
Cubic unfrustrated,1.0,0.0,pairing,60,-0.5462294896395004,0.3562085351648925,3.5672390510240964e-12,58383156,60
Cubic unfrustrated,1.2,-0.4,stripe,1,-1.0897097399961042,0.2926443500073161,0.0006123981096302828,58383157,1
Cubic unfrustrated,1.2,-0.4,stripe,2,-1.0926664615098687,0.30385660003507964,0.00017290179367248986,58383157,2
Cubic unfrustrated,1.2,-0.4,stripe,3,-1.0933079221781237,0.30650997011120945,5.245625048560411e-05,58383157,3
Cubic unfrustrated,1.2,-0.4,stripe,4,-1.0934708456998312,0.30711105692961893,1.5981164587384884e-05,58383157,4
Cubic unfrustrated,1.2,-0.4,stripe,5,-1.093505831825384,0.3072514822476416,4.878859393825748e-06,58383157,5
Cubic unfrustrated,1.2,-0.4,stripe,6,-1.0935140718770473,0.30728456600356163,1.489071652602835e-06,58383157,6
Cubic unfrustrated,1.2,-0.4,stripe,7,-1.0935159642481755,0.30729267103872127,4.544359789177544e-07,58383157,7
Cubic unfrustrated,1.2,-0.4,stripe,8,-1.0935164149242278,0.307294861087528,1.386763152356474e-07,58383157,8
Cubic unfrustrated,1.2,-0.4,stripe,9,-1.0935165174818537,0.30729567193388924,4.2321575099446135e-08,58383157,9
Cubic unfrustrated,1.2,-0.4,stripe,10,-1.093516543876958,0.30729614106039216,1.2914570403440243e-08,58383157,10
Cubic unfrustrated,1.2,-0.4,stripe,11,-1.0935165506830649,0.3072965255899171,3.944923568550335e-09,58383157,11
Cubic unfrustrated,1.2,-0.4,stripe,12,-1.0935165529116544,0.3072968891468835,1.2018514671767921e-09,58383157,12
Cubic unfrustrated,1.2,-0.4,stripe,13,-1.0935165566085887,0.3072972333956925,3.7054989498550027e-10,58383157,13
Cubic unfrustrated,1.2,-0.4,stripe,14,-1.0935165552473274,0.3072975996333366,1.099597056444194e-10,58383157,14
Cubic unfrustrated,1.2,-0.4,stripe,15,-1.093516555031199,0.3072979751402109,3.140955875087745e-11,58383157,15
Cubic unfrustrated,1.2,-0.4,stripe,16,-1.0935165534844427,0.30729835348957374,1.0128617747615752e-11,58383157,16
Cubic unfrustrated,1.2,-0.4,stripe,17,-1.0935165563938112,0.30729871004912795,1.0863986954956648e-11,58383157,17
Cubic unfrustrated,1.2,-0.4,stripe,18,-1.0935165549663615,0.30729908182351523,6.1254511326926555e-12,58383157,18
Cubic unfrustrated,1.2,-0.4,stripe,19,-1.093516556925646,0.307299442791263,1.040439533996616e-11,58383157,19
Cubic unfrustrated,1.2,-0.4,stripe,20,-1.093516557015693,0.30729980899976733,7.819445146626424e-12,58383157,20
