lineage,role,rung,charge_even,charge_odd,spin_even,spin_odd,pair_onsite_even,pair_onsite_odd,pair_rung,pair_leg_even,pair_leg_odd,pair_extended_s,pair_d,density,staggered_spin_odd
legacy,chi400_endpoint,53,-0.006863791606329266,-5.399230160185731e-09,5.997238471458499e-09,-0.017825038426427638,1.2752477898774219e-11,5.216638098013998e-13,0.0,-2.567618751818534e-10,9.94018280290086e-12,-2.567618751818534e-10,-2.567618751818534e-10,0.8994195552506508,0.13060203422778033
legacy,chi400_endpoint,54,-0.008864783941703355,-2.903471255089052e-09,1.1928239333769408e-08,0.010554817036913237,1.4291631711497576e-11,-7.318114446004395e-13,0.0,-2.7113290010822094e-10,-1.2215091944222696e-11,-2.7113290010822094e-10,-2.7113290010822094e-10,0.8700974676094151,0.07733394694280986
legacy,chi400_endpoint,55,-0.009958973136276602,-5.435428858738267e-09,-2.2593694687508478e-08,-0.0025202874307096376,1.449951823902184e-11,1.4608337553335948e-13,0.0,-2.8403891404340937e-10,1.2045582473183508e-11,-2.8403891404340937e-10,-2.8403891404340937e-10,0.8540634674325118,0.01846586006801397
legacy,chi400_endpoint,56,-0.009713670833882602,-2.757708204154108e-09,1.2012730934984894e-08,-0.005628178372554623,1.3686515663208908e-11,-1.3355654448140036e-12,0.0,-2.8530926780484595e-10,-1.400464276759522e-11,-2.8530926780484595e-10,-2.8530926780484595e-10,0.8576580717107183,-0.04123702439612331
legacy,chi400_endpoint,57,-0.008236499146717754,7.477503295369448e-10,-6.085048781696856e-09,0.013230727673584169,1.4334503789125182e-11,-6.055942350549293e-13,0.0,-2.75270303654691e-10,6.792215747935898e-12,-2.75270303654691e-10,-2.75270303654691e-10,0.8793042104322353,-0.09694004058482052
legacy,chi400_endpoint,58,-0.006098853914535311,3.2838130027690315e-09,-2.0983453904999116e-08,-0.019650087993332534,8.44604285489764e-12,3.6216541510863394e-12,0.0,-2.518154931897639e-10,-1.6869630680801124e-13,-2.518154931897639e-10,-2.518154931897639e-10,0.9106287786156536,-0.14397396534524265
legacy,chi400_endpoint,59,-0.0039749163984960645,4.599146181949454e-09,-1.2351851746278397e-08,0.02439060999941229,1.0348516676019907e-11,1.2537268006956144e-12,0.0,-2.1832771947008105e-10,1.5296437488588685e-12,-2.1832771947008105e-10,-2.1832771947008105e-10,0.9417524770371013,-0.17870723225240714
legacy,chi400_endpoint,60,-0.002300196919067206,3.7765774110395944e-09,-2.068391660725588e-08,-0.027225146311958513,8.456575116156002e-12,-5.50234131695553e-13,0.0,-1.8075853874282962e-10,4.008181420235973e-12,-1.8075853874282962e-10,-1.8075853874282962e-10,0.9662934362812641,-0.19947555822483198
legacy,chi400_endpoint,61,-0.0011843296046440384,3.7404669231758114e-09,1.981206613869968e-08,0.028117168022593793,6.948891022446345e-12,1.315066581937355e-13,0.0,-1.4067944804035004e-10,-6.179604855602806e-12,-1.4067944804035004e-10,-1.4067944804035004e-10,0.9826451027075073,-0.2060113000951882
legacy,chi400_endpoint,62,-0.0005372637265198561,7.532766476553432e-10,1.6474419830062037e-08,-0.027046315378478916,4.738231343911297e-12,-3.044042231981149e-14,0.0,-1.016974470840858e-10,6.629459094610642e-12,-1.016974470840858e-10,-1.016974470840858e-10,0.9921270592610606,-0.19816528426431917
legacy,chi400_endpoint,63,-0.00020908559578926376,3.2388924962184484e-10,4.691555595404129e-09,0.024099671226551808,2.9356888484664767e-12,6.2151212304532926e-15,0.0,-6.374817366814703e-11,-6.295763984222802e-12,-6.374817366814703e-11,-6.374817366814703e-11,0.996936107122516,-0.17657555687183807
legacy,chi400_endpoint,64,-5.694462541211507e-05,8.054465341217343e-11,2.062036010691548e-10,-0.016570874519058372,2.1875890517296567e-12,-6.302273105938337e-16,0.0,-4.447143928777399e-11,9.153882975920415e-12,-4.447143928777399e-11,-4.447143928777399e-11,0.9991655463804067,-0.12141291756845012
legacy,chi200_parent,1,-6.0004684571362925e-05,3.87812524541703e-09,-2.2647940618389373e-08,0.0166200730441476,-9.797721092383031e-09,5.1576713228196384e-11,0.0,1.866291231785813e-07,-3.7496313685173545e-08,1.866291231785813e-07,1.866291231785813e-07,0.9991207049678392,-0.12177338958000739
legacy,chi200_parent,2,-0.00022253553577677478,-8.309255046176633e-09,-1.1055739761699213e-07,-0.02415990483220494,-1.4354665109380826e-08,-2.890492748289421e-10,0.0,2.765220894985263e-07,2.5903514953219137e-08,2.765220894985263e-07,2.765220894985263e-07,0.9967390147538391,-0.1770168816667126
legacy,chi200_parent,3,-0.0005775900497764575,-6.487889971356492e-08,-2.753323979660244e-07,0.02708493097034627,-2.1257987015709506e-08,-3.774481869948741e-10,0.0,4.709991579299611e-07,-3.501625913191236e-08,4.709991579299611e-07,4.709991579299611e-07,0.9915361264704271,-0.19844821632483628
legacy,chi200_parent,4,-0.0012820885325155983,1.371717647108417e-08,-2.255877376532156e-07,-0.028093746577510608,-3.1519666839252116e-08,6.45269815750141e-10,0.0,6.782982196311494e-07,3.139888655921442e-08,6.782982196311494e-07,6.782982196311494e-07,0.9812125655607684,-0.20583969382432132
legacy,chi200_parent,5,-0.0024943842055871034,3.302125533947986e-08,-2.672760829845744e-08,0.02707154335438381,-4.050212258615189e-08,4.854608902016424e-10,0.0,8.795804419232362e-07,-1.564344736411835e-08,8.795804419232362e-07,8.795804419232362e-07,0.9634478598472666,-0.19835012678155853
legacy,chi200_parent,6,-0.004291687974568541,1.5201636292989928e-07,-6.356146899557519e-07,-0.02401485375069872,-4.877441430045831e-08,3.4415226003501707e-10,0.0,1.0723206794618109e-06,-2.317321819980601e-09,1.0723206794618109e-06,1.0723206794618109e-06,0.9371105782393664,-0.17595410884914797
legacy,chi200_parent,7,-0.00651568814599771,8.419930396224434e-08,-8.734580412596282e-08,0.018974907376828137,-5.922267817884813e-08,-6.00239623358706e-10,0.0,1.256573993466039e-06,2.3950275013229428e-08,1.256573993466039e-06,1.256573993466039e-06,0.9045205843708602,-0.13902699357008486
legacy,chi200_parent,8,-0.0086595682297622,1.0631652080407561e-07,3.726482317133184e-07,-0.012234422138247662,-6.987429994567502e-08,-3.3900444530097837e-10,0.0,1.422703053932923e-06,-4.746943194595966e-08,1.422703053932923e-06,1.422703053932923e-06,0.8731046520870968,-0.08964022296229979
legacy,chi200_parent,9,-0.010005554189586697,2.5320541738836633e-08,3.354430723502555e-07,0.004350612709736112,-7.914907455538118e-08,-1.1525090179383077e-10,0.0,1.5464187114606253e-06,6.403995870528383e-08,1.5464187114606253e-06,1.5464187114606253e-06,0.8533808792469233,-0.03187644572964021
legacy,chi200_parent,10,-0.01001254501586802,1.4523656684424513e-08,-1.4775093309200502e-07,0.003996172733795943,-8.28077327415682e-08,2.5335056313439804e-10,0.0,1.5766727975700769e-06,-6.575006712680776e-08,1.5766727975700769e-06,1.5766727975700769e-06,0.8532784372648717,0.02927950423857445
legacy,chi200_parent,11,-0.008668894579828742,-1.0971188539599108e-07,2.096421917088115e-07,-0.012109633281593292,-7.787575977099647e-08,6.583452162020289e-10,0.0,1.4821235846140436e-06,4.5372046865283436e-08,1.4821235846140436e-06,1.4821235846140436e-06,0.8729679858694459,0.08872590916739338
legacy,chi200_parent,12,-0.006506046637538105,-8.135243593620362e-08,1.5735958237492187e-07,0.019309919478181656,-6.423582471689719e-08,7.606043693121971e-10,0.0,1.2619430763155777e-06,-6.417627989515187e-09,1.2619430763155777e-06,1.2619430763155777e-06,0.9046618688480911,0.14148158922822512
legacy,chi200_parent,13,-0.004259995232647702,-1.4084581964786402e-07,7.322109864330018e-07,-0.025052513037559142,-4.60943057669639e-08,4.306918758863303e-10,0.0,9.270664538709165e-07,-3.13009136645402e-08,9.270664538709165e-07,9.270664538709165e-07,0.937574996488135,0.18355692071733415
legacy,chi200_parent,14,-0.0024681417321983125,-6.495782910349857e-08,-1.4530166968923508e-07,0.02911975280228765,-2.7353251405435534e-08,2.2009317428519153e-09,0.0,5.210780782121957e-07,6.154985265094684e-08,5.210780782121957e-07,5.210780782121957e-07,0.9638324110976765,0.21335712502870963
legacy,chi200_parent,15,-0.0013092638670340146,-5.0348834909445805e-08,-2.3689070286977976e-07,-0.03165650816337212,-9.484289016584518e-09,2.394169117845755e-09,0.0,1.2130019090759285e-07,-6.297341862354852e-08,1.2130019090759285e-07,1.2130019090759285e-07,0.9808143443750386,0.2319436437542267
legacy,chi200_parent,16,-0.0007173683032993834,-1.2204541934360269e-08,5.2256682987750214e-08,0.03296624975193665,7.950397087057918e-09,7.258402098384876e-10,0.0,-2.0069670444133693e-07,5.399368247119951e-08,-2.0069670444133693e-07,-2.0069670444133693e-07,0.9894878476601178,0.24153997177816205
legacy,chi200_parent,17,-0.0005793961812350108,-1.2243737126590992e-08,8.874540368200567e-08,-0.03328463829208461,2.119398813357751e-08,-2.0949856431189056e-09,0.0,-4.664059482354679e-07,-4.379740350590575e-08,-4.664059482354679e-07,-4.664059482354679e-07,0.9915096598298593,0.2438727684893594
legacy,chi200_parent,18,-0.0008600941260161251,-1.6291306272758765e-09,-1.57652811135639e-07,0.032675437223568485,3.2623654981919586e-08,-6.972788040231674e-10,0.0,-7.077872564203644e-07,3.440526430442208e-08,-7.077872564203644e-07,-7.077872564203644e-07,0.9873963758396695,0.23940922137666523
legacy,chi200_parent,19,-0.0016309229461327363,-2.2343975811939254e-08,1.417289202249039e-07,-0.031015944860648806,4.339699749947301e-08,-3.146294066599661e-10,0.0,-9.122226395410297e-07,-2.1055751589282433e-08,-9.122226395410297e-07,-9.122226395410297e-07,0.9761008252169712,0.2272503091096687
legacy,chi200_parent,20,-0.0030121513913867323,1.358964121052006e-07,4.2741305599121315e-07,0.028026881343812843,5.1398392283611434e-08,-6.411135620625246e-10,0.0,-1.0686954983738513e-06,1.4428511482787395e-09,-1.0686954983738513e-06,-1.0686954983738513e-06,0.9558606169921187,0.20534977984314884
legacy,chi200_parent,21,-0.005013829410622382,1.469349270198303e-07,-2.613474235722141e-07,-0.02342202357505343,6.186529316037956e-08,-4.166430277346232e-11,0.0,-1.1645643487534507e-06,1.999750136497888e-08,-1.1645643487534507e-06,-1.1645643487534507e-06,0.9265284814951629,0.17161050941117442
legacy,chi200_parent,22,-0.0073356970993397365,1.8516583689910313e-07,-7.373494786792889e-08,0.017150117795127852,6.19278707380345e-08,-1.5844312020547576e-10,0.0,-1.1939764744193094e-06,-5.0105656286672645e-08,-1.1939764744193094e-06,-1.1939764744193094e-06,0.8925043592352464,0.12565696733472032
legacy,chi200_parent,23,-0.009325236486112571,1.0830805024890366e-07,5.771098007464892e-08,-0.009538303299191501,6.104852158487224e-08,-1.388878706635113e-10,0.0,-1.177482157678905e-06,6.074650239695815e-08,-1.177482157678905e-06,-1.177482157678905e-06,0.8633501005040468,0.0698860661141148
legacy,chi200_parent,24,-0.010245624429248307,2.5829425999088218e-08,2.3531103459338565e-07,0.0011779428082172834,5.8701298532407164e-08,1.9684086197704068e-10,0.0,-1.1545886261041634e-06,-6.659396080534573e-08,-1.1545886261041634e-06,-1.1545886261041634e-06,0.8498629444288001,0.008630653313435419
legacy,chi200_parent,25,-0.009713912034270817,-4.547922395539e-08,-3.049372803093711e-07,0.00727322557258567,5.639460326437149e-08,3.7986984972541223e-10,0.0,-1.154719690102451e-06,6.503568328801848e-08,-1.154719690102451e-06,-1.154719690102451e-06,0.8576545372149597,-0.05329009859349698
legacy,chi200_parent,26,-0.007955621827618262,-1.0661362613312991e-07,3.0081080446865693e-08,-0.015156523572822926,5.6264581304685345e-08,1.2692929923640712e-10,0.0,-1.1802428850033409e-06,-5.461549368437078e-08,-1.1802428850033409e-06,-1.1802428850033409e-06,0.883420122932985,-0.1110501286492144
legacy,chi200_parent,27,-0.0056525250951972,-1.4962891644893644e-07,-4.3267881272464337e-07,0.02184869887646352,5.876408803722314e-08,1.6671712881035589e-09,0.0,-1.2452116789086222e-06,5.531546191004298e-08,-1.2452116789086222e-06,-1.2452116789086222e-06,0.9171691798586172,-0.16008293784465233
legacy,chi200_parent,28,-0.003517353063059052,-1.0990215869657871e-07,3.5870747611480014e-07,-0.026934687295668377,6.255797561683e-08,3.070478189457276e-10,0.0,-1.3308836858761068e-06,-4.8094190641851426e-08,-1.3308836858761068e-06,-1.3308836858761068e-06,0.9484575063297755,-0.19734739796622353
legacy,chi200_parent,29,-0.0019519334998785044,-7.317290175341828e-08,2.036694611746992e-08,0.03037470870267777,6.565961337714321e-08,2.128578915805607e-09,0.0,-1.3883398680126734e-06,2.2379998720876772e-08,-1.3883398680126734e-06,-1.3883398680126734e-06,0.9713968094022702,-0.22255204453104882
legacy,chi200_parent,30,-0.0010093056485904698,-4.5745685099338185e-08,-7.485175311516823e-08,-0.032424224780563574,6.622116070024777e-08,1.6601324808297722e-10,0.0,-1.4059772985596836e-06,-8.681984962729012e-09,-1.4059772985596836e-06,-1.4059772985596836e-06,0.9852098640451658,-0.23756861630783532
legacy,chi200_parent,31,-0.000571060992547303,7.3365663232072276e-09,-9.601281925758487e-09,0.0333979898922348,6.615763310869996e-08,-3.6034724365688816e-10,0.0,-1.3789081233492363e-06,-5.478925573095436e-09,-1.3789081233492363e-06,-1.3789081233492363e-06,0.9916318017935672,-0.24470328280346276
legacy,chi200_parent,32,-0.0005279616360716419,-2.4447192758028646e-08,1.554994438421331e-07,-0.03349175751154327,6.220587371530454e-08,7.435687704453378e-10,0.0,-1.3273189444255609e-06,1.1605644095418113e-08,-1.3273189444255609e-06,-1.3273189444255609e-06,0.9922633699837693,-0.24539030751182042
legacy,chi200_parent,33,-0.0008669280664173572,-1.846045887682335e-08,9.31260579067894e-08,0.03272599710063705,5.766824663632841e-08,1.402941003782426e-10,0.0,-1.26986801608872e-06,-1.6047664813146135e-08,-1.26986801608872e-06,-1.26986801608872e-06,0.9872962328277063,-0.23977966785972424
legacy,chi200_parent,34,-0.0016787081377266254,-2.8191831562794645e-08,1.455199160529247e-07,-0.030943478696214076,5.35130039364694e-08,-7.516709359116377e-10,0.0,-1.2059405672686603e-06,2.3149272662107733e-08,-1.2059405672686603e-06,-1.2059405672686603e-06,0.9754005918622005,-0.2267193577444347
legacy,chi200_parent,35,-0.0030915119059945788,1.334769097844843e-07,5.582681433906334e-07,0.02784550890078034,5.255690727925441e-08,-8.606424479801337e-10,0.0,-1.1209381481135791e-06,-3.366213821038453e-08,-1.1209381481135791e-06,-1.1209381481135791e-06,0.9546976860185976,-0.20402088453048645
legacy,chi200_parent,36,-0.005109554033821573,1.4343795638575851e-07,-3.2090056077335727e-07,-0.02314321091119623,5.141409453882811e-08,-1.1085355388338362e-09,0.0,-9.943045942382582e-07,4.654872710850359e-08,-9.943045942382582e-07,-9.943045942382582e-07,0.9251257545874927,-0.16956768065551636
legacy,chi200_parent,37,-0.007419571719481783,1.8688888293481518e-07,-1.855455171156234e-07,0.016798339669213402,4.208992844670665e-08,-5.11258313718137e-10,0.0,-8.489712035169024e-07,-4.965143162007989e-08,-8.489712035169024e-07,-8.489712035169024e-07,0.8912752795835142,-0.12307952891679537
legacy,chi200_parent,38,-0.009363660051787338,1.010494876194784e-07,-6.096006662306697e-08,-0.009153671820999234,3.641796009326881e-08,-7.104167354688891e-10,0.0,-7.321509447788745e-07,4.609927171653307e-08,-7.321509447788745e-07,-7.321509447788745e-07,0.8627870502912665,-0.06706791491139587
legacy,chi200_parent,39,-0.01021855284088475,2.4161051590844418e-08,-8.361791490295312e-08,0.0008013359222122738,3.302147489233858e-08,-1.8134091218509958e-10,0.0,-6.727328628482024e-07,-4.56700994376786e-08,-6.727328628482024e-07,-6.727328628482024e-07,0.8502596453419174,-0.0058712973872501045
legacy,chi200_parent,40,-0.009629386007804502,-4.52850521543563e-08,-3.4212060461003e-07,0.007610396381959327,3.267568958565383e-08,3.8756547658513607e-10,0.0,-6.968187358439338e-07,5.059236627477816e-08,-6.968187358439338e-07,-6.968187358439338e-07,0.8588931624271583,0.055760510860386664
legacy,chi200_parent,41,-0.007845433877573926,-1.2295985244922814e-07,1.7953196636624758e-07,-0.015432008997462422,3.638143241890039e-08,9.142076044602612e-10,0.0,-8.079426843395132e-07,-5.5699027616237744e-08,-8.079426843395132e-07,-8.079426843395132e-07,0.885034792150398,0.11306857910061312
legacy,chi200_parent,42,-0.005552168441254715,-1.1888904847753845e-07,-4.0482735121430413e-07,0.022053476936259583,4.471632098410573e-08,1.7847496120304242e-09,0.0,-1.000822393739424e-06,7.176804392225009e-08,-1.000822393739424e-06,-1.000822393739424e-06,0.9186397834937543,0.1615833234558795
legacy,chi200_parent,43,-0.003446416796640487,-8.871067421097056e-08,2.457026888266767e-07,-0.027082595823739695,5.4059752863002704e-08,1.3611102622404973e-09,0.0,-1.2292311693921647e-06,-6.24261462229196e-08,-1.2292311693921647e-06,-1.2292311693921647e-06,0.9494969902818611,0.19843110697058178
legacy,chi200_parent,44,-0.0019078899095352356,-7.760137186226673e-08,-4.6191007331553013e-08,0.030499162036294172,6.068995807306615e-08,1.7457671493055874e-09,0.0,-1.395877974601817e-06,4.4225747093986455e-08,-1.395877974601817e-06,-1.395877974601817e-06,0.9720422141813139,0.22346389998672248
legacy,chi200_parent,45,-0.0009722835271043628,-4.8434821523293814e-08,5.2364064584420333e-08,-0.03257614855907183,6.268166180307953e-08,4.6015630440208384e-10,0.0,-1.4322583997059158e-06,-1.9202433220116332e-09,-1.4322583997059158e-06,-1.4322583997059158e-06,0.9857523778128046,0.23868174459659858
legacy,chi200_parent,46,-0.0005063271717565369,1.4193731214667826e-08,1.7533925411941653e-07,0.03364910361175526,5.72181001483003e-08,-1.5068974896453434e-09,0.0,-1.2880622499629915e-06,-4.733500773132136e-08,-1.2880622499629915e-06,-1.2880622499629915e-06,0.9925803965148079,0.24654316453652264
legacy,chi200_parent,47,-0.00037994624222290226,-2.9400290374112514e-08,1.0876688581393235e-07,-0.033942472762054185,4.481489805008123e-08,-1.4685773709964495e-09,0.0,-9.832244341092076e-07,7.096052991921514e-08,-9.832244341092076e-07,-9.832244341092076e-07,0.9944323539793393,0.24869264701684707
legacy,chi200_parent,48,-0.0005481938610501329,-1.0137071612681403e-08,-9.294644897489546e-08,0.033524198455864025,2.6592789875788605e-08,2.8701338849516837e-09,0.0,-6.064505926552357e-07,-6.730925485204691e-08,-6.064505926552357e-07,-6.064505926552357e-07,0.9919668915497899,0.24562799863030238
legacy,chi200_parent,49,-0.0010684867991350147,5.342478167323639e-09,-2.7979149767876077e-08,-0.032300773711708225,7.349107047973846e-09,-1.370340251312615e-10,0.0,-2.0166685300762022e-07,6.729340624913101e-08,-2.0166685300762022e-07,-2.0166685300762022e-07,0.9843426368937674,0.2366641043323549
legacy,chi200_parent,50,-0.0020755780869544287,3.542698471126898e-08,-1.3074328980566818e-09,0.03002295012323017,-1.7220826593884763e-08,-1.5488011566100282e-09,0.0,2.807654973720384e-07,-7.814601951910685e-08,2.807654973720384e-07,2.807654973720384e-07,0.9695849496792159,0.2199747493278688
legacy,chi200_parent,51,-0.003685936230767367,1.1764306109048744e-07,-4.102279236740253e-07,-0.02635741300357458,-3.8424205194010676e-08,1.8479351227315802e-09,0.0,8.903843413560688e-07,7.266040778231776e-08,8.903843413560688e-07,8.903843413560688e-07,0.9459871268430615,0.19311777472215397
legacy,chi200_parent,52,-0.005820332999439166,1.0522804606274624e-07,2.5659185264384488e-08,0.02107449454058047,-8.178234992612084e-08,-2.6123925571932444e-13,0.0,1.605994097145262e-06,-4.0219948748931546e-08,1.605994097145262e-06,1.605994097145262e-06,0.9147101609068254,0.1544104305122483
legacy,chi200_parent,53,-0.00805216810334291,1.4697192290101524e-07,1.0697496147585306e-07,-0.014267841951326729,-1.2023496556134604e-07,-1.426668270679083e-09,0.0,2.2796805092602745e-06,-3.059023691041671e-08,2.2796805092602745e-06,2.2796805092602745e-06,0.8820053557156464,0.10453885923303362
legacy,chi200_parent,54,-0.009680720149906355,6.319565068035188e-08,7.602956158094323e-08,0.006388367459276791,-1.4700212261887856e-07,2.134718811221501e-10,0.0,2.7016442165549243e-06,8.599886243507572e-08,2.7016442165549243e-06,2.7016442165549243e-06,0.8581409235569296,0.04680684358801221
legacy,chi200_parent,55,-0.01008159541788483,1.7441755657821023e-08,-1.1586661278909297e-07,0.0019274546069130518,-1.505973308496365e-07,1.1275021171906366e-10,0.0,2.7647505712478797e-06,-9.74076643216243e-08,2.7647505712478797e-06,2.7647505712478797e-06,0.8522665883418119,-0.014122241227336366
legacy,chi200_parent,56,-0.009096064544520062,-8.858671770185095e-08,1.087148986432876e-07,-0.010017343378506235,-1.3266535521871727e-07,1.02993513820165e-09,0.0,2.486136210265349e-06,6.82255287595265e-08,2.486136210265349e-06,2.486136210265349e-06,0.8667083341351773,-0.07339593842622066
legacy,chi200_parent,57,-0.007132754114123051,-1.6032154420047087e-07,4.623145444422605e-08,0.01722567207358701,-1.0189008919085064e-07,1.5654484967270384e-09,0.0,1.966009321030148e-06,-4.050906044757e-09,1.966009321030148e-06,1.966009321030148e-06,0.8954782396912079,-0.1262105449610523
legacy,chi200_parent,58,-0.004895682191925665,-1.1628809272121177e-07,5.55195121513738e-07,-0.022975489359157754,-6.835009869145772e-08,1.3970917143436298e-09,0.0,1.3519438395861206e-06,-3.5107981190719166e-08,1.3519438395861206e-06,1.3519438395861206e-06,0.9282597840293856,-0.16833880387241842
legacy,chi200_parent,59,-0.0029742946838411362,-1.2068678870939126e-07,-3.41421019938587e-07,0.02694004781002708,-3.966087938015037e-08,1.0886118735256058e-10,0.0,7.988211991708226e-07,5.4718044913435647e-08,7.988211991708226e-07,7.988211991708226e-07,0.9564153605944988,-0.19738667384675773
legacy,chi200_parent,60,-0.001617922756542157,-5.784403869519422e-08,-1.495920319109778e-07,-0.029084553781573475,-2.0264311618152987e-08,-5.419155875736118e-10,0.0,3.9141056220860993e-07,-4.105087001606812e-08,3.9141056220860993e-07,3.9141056220860993e-07,0.9762913270453834,-0.21309922579740803
legacy,chi200_parent,61,-0.0007901090968743798,-1.0334327099799367e-08,1.6710053306334682e-10,0.02946924182213579,-7.614835963096217e-09,1.5811035710170217e-10,0.0,1.5741455204429122e-07,1.2470731420642573e-08,1.5741455204429122e-07,1.5741455204429122e-07,0.9884219205765439,-0.21591779142619505
legacy,chi200_parent,62,-0.00034253322412538395,-1.2754792048930153e-08,-4.203534686997301e-09,-0.028058768539577554,-2.703707191284801e-09,3.365904220974862e-11,0.0,7.669811737612616e-08,7.491184620786096e-09,7.669811737612616e-08,7.669811737612616e-08,0.9949805958572241,-0.20558341370878563
legacy,chi200_parent,63,-0.0001284261784450791,3.2329707626288506e-09,-3.855465798181801e-08,0.024888233589916105,4.3221352036247754e-10,-2.686187902107093e-10,0.0,6.151925839394124e-08,-7.206689913543519e-10,6.151925839394124e-08,6.151925839394124e-08,0.9981180719220039,-0.18235326384262096
legacy,chi200_parent,64,-3.411817065464371e-05,1.7832309153614778e-10,2.393281340468123e-09,-0.01709871266579117,-6.032805360246941e-10,-2.254755324690437e-10,0.0,5.5467028287384785e-08,-4.2076774220114615e-09,5.5467028287384785e-08,5.5467028287384785e-08,0.9995000400689156,-0.12528032778419018
